# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.416489164979388704e+01,3.307710663573551102e+01,3.275800171447060194e+01,1.963331782677831683e+01,2.736722071935900402e+01,5.299946145386268626e+01
3.416509875137460739e+01,3.307704194242087681e+01,3.275785930620451580e+01,1.962997934806309885e+01,2.736323534253813961e+01,5.300678530939877220e+01
3.416528622542354299e+01,3.307698337955681467e+01,3.275773039501964945e+01,1.962695686677953688e+01,2.735962576260494572e+01,5.301341737061551385e+01
3.416545647354741533e+01,3.307693019712864668e+01,3.275761332932395220e+01,1.962421177549472517e+01,2.735634627532582286e+01,5.301944194917945907e+01
3.416561154130302214e+01,3.307688175629770200e+01,3.275750670239926876e+01,1.962171118078483545e+01,2.735335790515388510e+01,5.302493091406127235e+01
3.416575317965546077e+01,3.307683751021442475e+01,3.275740931013012158e+01,1.961942691878415701e+01,2.735062725285762397e+01,5.302994582835821546e+01
3.416588289441817494e+01,3.307679698858291317e+01,3.275732011699891899e+01,1.961733476286581634e+01,2.734812556657092841e+01,5.303453967056326235e+01
3.416600198628388796e+01,3.307675978516216730e+01,3.275723822855395184e+01,1.961541378180719875e+01,2.734582798818525617e+01,5.303875823000753087e+01
3.416611158343803822e+01,3.307672554758327976e+01,3.275716286897868201e+01,1.961364581667173113e+01,2.734371293831712890e+01,5.304264124501115418e+01
3.416621266828296655e+01,3.307669396900480052e+01,3.275709336271221872e+01,1.961201505198144091e+01,2.734176161152398521e+01,5.304622333649457033e+01
3.416630609945787711e+01,3.307666478123675091e+01,3.275702911930537908e+01,1.961050766226278341e+01,2.733995755978064324e+01,5.304953477795658756e+01
3.416639263007562732e+01,3.307663774904637677e+01,3.275696962087799591e+01,1.960911151920774742e+01,2.733828634703513316e+01,5.305260213375711942e+01
3.416647292290240756e+01,3.307661266541757783e+01,3.275691441168000750e+01,1.960781594786592663e+01,2.733673526133194542e+01,5.305544879080213150e+01
3.416654756305064922e+01,3.307658934758699587e+01,3.275686308936236202e+01,1.960661152270956720e+01,2.733529307380700857e+01,5.305809540348342068e+01
3.416661706864059767e+01,3.307656763371513620e+01,3.275681529764425903e+01,1.960548989629707251e+01,2.733394983604332396e+01,5.306056026765960354e+01
3.416668189979320402e+01,3.307654738007722273e+01,3.275677072012958035e+01,1.960444365471537509e+01,2.733269670897116654e+01,5.306285963631345481e+01
3.416674246624624089e+01,3.307652845868530278e+01,3.275672907506845632e+01,1.960346619512669974e+01,2.733152581783118862e+01,5.306500798704211519e+01
3.416679913382961331e+01,3.307651075526538165e+01,3.275669011090499794e+01,1.960255162164142462e+01,2.733043012876336064e+01,5.306701824959520764e+01
3.416685222998971483e+01,3.307649416753255167e+01,3.275665360247773350e+01,1.960169465645050479e+01,2.732940334341894584e+01,5.306890200013055647e+01
3.416690204852087476e+01,3.307647860371303494e+01,3.275661934776608319e+01,1.960089056371554150e+01,2.732843980865009570e+01,5.307066962763435924e+01
3.416694885362997525e+01,3.307646398127478449e+01,3.275658716509524737e+01,1.960013508416646744e+01,2.732753443886551992e+01,5.307233047696801265e+01
3.416699288343963303e+01,3.307645022583336925e+01,3.275655689072699772e+01,1.959942437872085463e+01,2.732668264906206801e+01,5.307389297221708802e+01
3.416703435301770497e+01,3.307643727020555247e+01,3.275652837677674967e+01,1.959875497973001401e+01,2.732588029688950471e+01,5.307536472338048839e+01
3.416707345700343978e+01,3.307642505358936802e+01,3.275650148940719930e+01,1.959812374869607865e+01,2.732512363238317477e+01,5.307675261892076435e+01
3.416711037189179478e+01,3.307641352085057918e+01,3.275647610725762604e+01,1.959752783949769395e+01,2.732440925422713462e+01,5.307806290627515722e+01
3.416714525802557745e+01,3.307640262189998737e+01,3.275645212007444229e+01,1.959696466631877954e+01,2.732373407159682088e+01,5.307930126208439958e+01
3.416717826133593405e+01,3.307639231115049228e+01,3.275642942751358078e+01,1.959643187560615019e+01,2.732309527078222544e+01,5.308047285361160306e+01
3.416720951486968971e+01,3.307638254703958580e+01,3.275640793809073159e+01,1.959592732148776761e+01,2.732249028592086404e+01,5.308158239259135058e+01
3.416723914012944618e+01,3.307637329161092055e+01,3.275638756825964037e+01,1.959544904417244382e+01,2.732191677327181978e+01,5.308263418255574351e+01
3.416726724825519312e+01,3.307636451014499102e+01,3.275636824159983007e+01,1.959499525092440209e+01,2.732137258854953643e+01,5.308363216052606504e+01
3.416729394106641138e+01,3.307635617083414559e+01,3.275634988809945014e+01,1.959456429926892440e+01,2.732085576690968409e+01,5.308457993382139506e+01
3.416731931198454220e+01,3.307634824449379352e+01,3.275633244352166429e+01,1.959415468213405020e+01,2.732036450523774462e+01,5.308548081262820517e+01
