# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.468547339377225569e+01,3.291310619612336552e+01,3.240142041010437168e+01,2.096255372562937680e+01,2.785901790473521089e+01,5.117842836963541231e+01
3.469221713466521351e+01,3.291096596966875154e+01,3.239681689566603495e+01,2.090489175468390926e+01,2.778911417266806794e+01,5.130599407264803347e+01
3.469770737478049227e+01,3.290922295366929262e+01,3.239306967155021511e+01,2.085787968843632711e+01,2.773167986814791419e+01,5.141044044341577290e+01
3.470223420218157173e+01,3.290778538566160449e+01,3.238998041215682377e+01,2.081906942932107896e+01,2.768396688946094386e+01,5.149696368121797718e+01
3.470600899295646968e+01,3.290658635330092352e+01,3.238740465374259969e+01,2.078667264906903966e+01,2.764393171614805311e+01,5.156939563478290012e+01
3.470918854412608567e+01,3.290557619161567260e+01,3.238523526425824173e+01,2.075935983446297328e+01,2.761003298697862718e+01,5.163060717855839954e+01
3.471189105083322346e+01,3.290471744369011020e+01,3.238339150547668055e+01,2.073612682709948274e+01,2.758109258205950809e+01,5.168278059084101272e+01
3.471420691265728919e+01,3.290398144892697019e+01,3.238181163841574062e+01,2.071620429278599929e+01,2.755619886884312209e+01,5.172759683837087152e+01
3.471620618635378719e+01,3.290334598813907263e+01,3.238044782550713308e+01,2.069899511899285116e+01,2.753463833488173762e+01,5.176636654612543254e+01
3.471794381796459561e+01,3.290279362914460393e+01,3.237926255289079336e+01,2.068403035900400511e+01,2.751584660496784807e+01,5.180012303602814683e+01
3.471946337619636580e+01,3.290231054554934786e+01,3.237822607825429344e+01,2.067093772704148691e+01,2.749937288170025695e+01,5.182968939125826324e+01
3.472079975641227634e+01,3.290188566077158328e+01,3.237731458281614039e+01,2.065941873507170712e+01,2.748485380820244828e+01,5.185572745672583039e+01
3.472198116611149032e+01,3.290151001923200624e+01,3.237650881465651764e+01,2.064923187504640367e+01,2.747199403056876221e+01,5.187877409438483056e+01
3.472303060137144826e+01,3.290117631857121694e+01,3.237579308005732770e+01,2.064018009282865762e+01,2.746055158316728750e+01,5.189926832400405488e+01
3.472396695766587271e+01,3.290087855758454083e+01,3.237515448474960067e+01,2.063210135041492777e+01,2.745032678636318835e+01,5.191757186322188744e+01
3.472480587470083435e+01,3.290061176837358659e+01,3.237458235692557196e+01,2.062486143860719778e+01,2.744115373056462204e+01,5.193398483082819439e+01
3.472556038545302926e+01,3.290037181051788906e+01,3.237406780402908169e+01,2.061834844885962070e+01,2.743289368452371235e+01,5.194875786661668116e+01
3.472624141947787990e+01,3.290015521142112220e+01,3.237360336910098368e+01,2.061246848174832635e+01,2.742542994937882739e+01,5.196210156887283915e+01
3.472685819663522722e+01,3.289995904139081517e+01,3.237318276197395761e+01,2.060714228652700086e+01,2.741866380898368405e+01,5.197419390448930443e+01
3.472741853761668551e+01,3.289978081509495667e+01,3.237280064728836493e+01,2.060230260840485528e+01,2.741251131880476066e+01,5.198518607279037695e+01
3.472792911073785405e+01,3.289961841323057001e+01,3.237245247603157594e+01,2.059789207857079418e+01,2.740690074154715106e+01,5.199520717988205121e+01
3.472839562949105385e+01,3.289947001981000341e+01,3.237213435069894274e+01,2.059386152393338065e+01,2.740177048544576621e+01,5.200436799062087090e+01
3.472882301175359032e+01,3.289933407161293388e+01,3.237184291663348290e+01,2.059016860399149351e+01,2.739706743613007234e+01,5.201276395987842704e+01
3.472921550891555853e+01,3.289920921718281477e+01,3.237157527390162670e+01,2.058677670456470921e+01,2.739274559879757476e+01,5.202047769663772669e+01
3.472957681123926932e+01,3.289909428336671482e+01,3.237132890539402297e+01,2.058365403462093823e+01,2.738876498666536463e+01,5.202758097871369358e+01
3.472991013431579432e+01,3.289898824785500153e+01,3.237110161782920414e+01,2.058077288475108801e+01,2.738509070610735563e+01,5.203413640914155280e+01
3.473021829039124242e+01,3.289889021652496126e+01,3.237089149308381053e+01,2.057810901510560342e+01,2.738169219980706615e+01,5.204019878508731978e+01
3.473050374751154123e+01,3.289879940465138475e+01,3.237069684783707402e+01,2.057564114763152574e+01,2.737854261757710006e+01,5.204581623479137420e+01
3.473076867880374863e+01,3.289871512124931741e+01,3.237051619994693397e+01,2.057335054281021414e+01,2.737561829088298992e+01,5.205103116630678528e+01
3.473101500372687411e+01,3.289863675596739512e+01,3.237034824030573787e+01,2.057122064522071270e+01,2.737289829203632863e+01,5.205588106274294802e+01
3.473124442275282320e+01,3.289856376806759641e+01,3.237019180917958039e+01,2.056923678544639245e+01,2.737036406285605139e+01,5.206039915169754551e+01
3.473145844664482951e+01,3.289849567712089851e+01,3.237004587623427199e+01,2.056738592832932255e+01,2.736799910059243857e+01,5.206461497107824954e+01
3.473165842127357905e+01,3.289843205512096347e+01,3.236990952360545748e+01,2.056565645952647614e+01,2.736578869126147140e+01,5.206855484921204891e+01
3.473184554873040497e+01,3.289837251977355947e+01,3.236978193149604266e+01,2.056403800385682601e+01,2.736371968240186092e+01,5.207224231374131307e+01
3.473202090535612285e+01,3.289831672876633917e+01,3.236966236587753798e+01,2.056252127014738917e+01,2.736178028874527968e+01,5.207569844110733470e+01
3.473218545718805927e+01,3.289826437485909594e+01,3.236955016795285189e+01,2.056109791825533506e+01,2.735995992547321976e+01,5.207894215627144519e+01
3.473234007324039396e+01,3.289821518166191794e+01,3.236944474509769520e+01,2.055976044472010145e+01,2.735824906468222295e+01,5.208199049059767560e+01
3.473248553695716367e+01,3.289816889999462290e+01,3.236934556304821342e+01,2.055850208412413593e+01,2.735663911144433058e+01,5.208485880443154770e+01
3.473262255611962956e+01,3.289812530473733432e+01,3.236925213914302901e+01,2.055731672374598773e+01,2.735512229647004290e+01,5.208756097978397293e+01
3.473275177144226689e+01,3.289808419209713009e+01,3.236916403646059592e+01,2.055619882949921973e+01,2.735369158288267144e+01,5.209010958761810173e+01
3.473287376405039595e+01,3.289804537723141920e+01,3.236908085871818486e+01,2.055514338148438469e+01,2.735234058502811294e+01,5.209251603348749882e+01
3.473298906200496816e+01,3.289800869217270929e+01,3.236900224582232966e+01,2.055414581775609406e+01,2.735106349757730371e+01,5.209479068466657736e+01
3.473309814600840895e+01,3.289797398401506712e+01,3.236892786997652394e+01,2.055320198512994168e+01,2.734985503346096891e+01,5.209694298140910007e+01
3.473320145440806073e+01,3.289794111332266624e+01,3.236885743226928014e+01,2.055230809604097786e+01,2.734871036940065991e+01,5.209898153455836223e+01
3.473329938759409430e+01,3.289790995273185104e+01,3.236879065967406177e+01,2.055146069061848735e+01,2.734762509799580243e+01,5.210091421138569956e+01
3.473339231187365783e+01,3.289788038571899875e+01,3.236872730240733631e+01,2.055065660326856758e+01,2.734659518547898926e+01,5.210274821125244671e+01
3.473348056289251673e+01,3.289785230551220252e+01,3.236866713159528075e+01,2.054989293316356225e+01,2.734561693438834595e+01,5.210449013244807759e+01
3.473356444866191595e+01,3.289782561412940254e+01,3.236860993720868152e+01,2.054916701812417656e+01,2.734468695051421250e+01,5.210614603136161094e+01
