# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.351920012343012445e+01,3.327557099496360138e+01,3.320522888160627417e+01,3.200399368808816547e+01,3.324692860381349391e+01,3.474907770809833352e+01
3.390704448492197542e+01,3.315543767828393840e+01,3.293751783679409328e+01,2.933731039392397832e+01,3.283955743548816031e+01,3.782313217058785426e+01
3.426939030129154418e+01,3.304312404312126006e+01,3.268748565558720287e+01,2.700214015284677060e+01,3.209065020904336762e+01,4.090720963810986177e+01
3.453585429657638173e+01,3.296009096814054828e+01,3.250405473528306999e+01,2.538124289016748847e+01,3.124480236896528140e+01,4.337395474086724079e+01
3.471881353626032052e+01,3.290270800964034237e+01,3.237847845409933001e+01,2.430777814342978260e+01,3.048685854212214608e+01,4.520536331444807132e+01
3.484387830215756310e+01,3.286325788780826684e+01,3.229286381003417006e+01,2.358743959137285628e+01,2.987232257157176818e+01,4.654023783705537909e+01
3.493095156996287898e+01,3.283566705471110225e+01,3.223338137532601877e+01,2.308999371513625221e+01,2.939280325504462965e+01,4.751720302981911459e+01
3.499311093109347581e+01,3.281590230228633942e+01,3.219098676662019187e+01,2.273588567754826784e+01,2.902231456050364145e+01,4.824179976194808717e+01
3.503863385493573901e+01,3.280138915119128740e+01,3.215997699387295938e+01,2.247662700356635312e+01,2.873514857159911884e+01,4.878822442483453159e+01
3.507277866509650721e+01,3.279048135805707176e+01,3.213673997684642103e+01,2.228200339146819431e+01,2.851054824809713395e+01,4.920744836043466108e+01
3.509894707852595275e+01,3.278210849050209674e+01,3.211894443097194340e+01,2.213265199466640354e+01,2.833287565978486811e+01,4.953447234554872125e+01
3.511939076962835315e+01,3.277555917783448791e+01,3.210505005253715893e+01,2.201580919219052035e+01,2.819063067074375084e+01,4.979356013706573947e+01
3.513563587983725967e+01,3.277034974852379889e+01,3.209401437163894855e+01,2.192283558326915838e+01,2.807539791705663745e+01,5.000176649967419706e+01
3.514874063311875574e+01,3.276614398176840837e+01,3.208511538511283590e+01,2.184773972451970891e+01,2.798099459487184859e+01,5.017126568060844249e+01
3.515945456310743111e+01,3.276270324980079351e+01,3.207784218709178958e+01,2.178627406979308745e+01,2.790284029066069493e+01,5.031088563954620696e+01
3.516831903935649706e+01,3.275985491067634570e+01,3.207182604996715725e+01,2.173536685414769920e+01,2.783750667661206535e+01,5.042712646924023545e+01
3.517573212615324962e+01,3.275747184738754925e+01,3.206679602645920113e+01,2.169275628416230006e+01,2.778239932808729762e+01,5.052484438775041298e+01
3.518199132097421256e+01,3.275545894833379634e+01,3.206254973069199821e+01,2.165674960141142336e+01,2.773553297117691230e+01,5.060771742741165724e+01
3.518732228561929531e+01,3.275374399811758508e+01,3.205893371626312671e+01,2.162606104348070701e+01,2.769537189730251825e+01,5.067856705921677474e+01
3.519189852580476696e+01,3.275227142625990950e+01,3.205583004793531643e+01,2.159970075225288966e+01,2.766071573327878497e+01,5.073958351446832182e+01
3.519585510757606528e+01,3.275099794312384205e+01,3.205314694930009978e+01,2.157689725304536310e+01,2.763061689881211436e+01,5.079248584814251188e+01
3.519929837304847098e+01,3.274988944446332084e+01,3.205081218248821529e+01,2.155704247288569420e+01,2.760432035761590797e+01,5.083863716949839073e+01
3.520231292602887407e+01,3.274891878316302041e+01,3.204876829080811973e+01,2.153965215588786819e+01,2.758121918951648155e+01,5.087912865459563960e+01
3.520496672473448996e+01,3.274806414310962310e+01,3.204696913215588694e+01,2.152433696693023890e+01,2.756082149693285643e+01,5.091484153613690466e+01
3.520731484251308530e+01,3.274730783730582573e+01,3.204537732018109608e+01,2.151078112605596004e+01,2.754272551119323253e+01,5.094649336275080032e+01
3.520940227825012414e+01,3.274663540899073411e+01,3.204396231275914175e+01,2.149872642257471256e+01,2.752660068929525394e+01,5.097467288813002284e+01
3.521126608000291469e+01,3.274603495194995872e+01,3.204269896804713369e+01,2.148796012186895155e+01,2.751217322926693498e+01,5.099986664886411347e+01
3.521293696633260595e+01,3.274549659127451662e+01,3.204156644239287743e+01,2.147830572278008177e+01,2.749921487526817998e+01,5.102247940195172760e+01
3.521444057611446965e+01,3.274501208288435095e+01,3.204054734100119362e+01,2.146961582583258732e+01,2.748753419410082088e+01,5.104284998006658469e+01
3.521579844066482678e+01,3.274457450187831853e+01,3.203962705745685469e+01,2.146176658088505107e+01,2.747696972444821384e+01,5.106126369466674930e+01
3.521702874627302293e+01,3.274417799797071638e+01,3.203879325575626780e+01,2.145465332816108628e+01,2.746738455694884706e+01,5.107796211489006311e+01
3.521814693706932786e+01,3.274381760205980640e+01,3.203803546087086573e+01,2.144818714925099457e+01,2.745866201612937019e+01,5.109315083461963525e+01
3.521916619520795422e+01,3.274348907210552539e+01,3.203734473268652039e+01,2.144229211796690748e+01,2.745070219725452176e+01,5.110700568477857075e+01
3.522009782600868988e+01,3.274318876947229029e+01,3.203671340451901983e+01,2.143690309381624104e+01,2.744341917126108044e+01,5.111967773492267497e+01
3.522095156890696899e+01,3.274291355906315459e+01,3.203613487202986221e+01,2.143196393939991751e+01,2.743673871534414843e+01,5.113129734525593051e+01
3.522173585006540009e+01,3.274266072816838147e+01,3.203560342176621845e+01,2.142742607139350497e+01,2.743059645982469164e+01,5.114197746878181050e+01
3.522245798879911405e+01,3.274242792013514958e+01,3.203511409106573637e+01,2.142324727580918875e+01,2.742493636673033919e+01,5.115181635746047561e+01
3.522312436719771256e+01,3.274221307985110485e+01,3.203466255295118970e+01,2.141939073398623350e+01,2.741970947426558425e+01,5.116089979174817870e+01
3.522374057024082106e+01,3.274201440870157853e+01,3.203424502105760752e+01,2.141582421763281374e+01,2.741487285561039045e+01,5.116930292675681358e+01
3.522431150211801310e+01,3.274183032716979369e+01,3.203385817071219321e+01,2.141251942027270161e+01,2.741038875141757458e+01,5.117709182830972026e+01
3.522484148325374775e+01,3.274165944363495839e+01,3.203349907311130096e+01,2.140945139936006925e+01,2.740622384380116472e+01,5.118432475683876248e+01
3.522533433160399596e+01,3.274150052822425749e+01,3.203316514017174654e+01,2.140659810865169632e+01,2.740234864614898314e+01,5.119105324519932765e+01
3.522579343106667693e+01,3.274135249080632093e+01,3.203285407812700214e+01,2.140394000455713552e+01,2.739873698819195269e+01,5.119732300725090823e+01
3.522622178928476444e+01,3.274121436239408922e+01,3.203256384832114634e+01,2.140145971341216580e+01,2.739536557976706632e+01,5.120317470682077499e+01
3.522662208667870232e+01,3.274108527936770230e+01,3.203229263395360960e+01,2.139914174915169554e+01,2.739221363987052626e+01,5.120864461097777109e+01
3.522699671819297862e+01,3.274096447003972798e+01,3.203203881176727919e+01,2.139697227285651948e+01,2.738926258010362957e+01,5.121376514703984384e+01
3.522734782896858263e+01,3.274085124317440432e+01,3.203180092785701305e+01,2.139493888723529125e+01,2.738649573361128731e+01,5.121856537915342500e+01
3.522767734492737901e+01,3.274074497814267204e+01,3.203157767692994895e+01,2.139303046036754452e+01,2.738389812221402764e+01,5.122307141741841718e+01
3.522798699908152287e+01,3.274064511645305942e+01,3.203136788446542482e+01,2.139123697404833635e+01,2.738145625572236241e+01,5.122730677022930479e+01
3.522827835423584020e+01,3.274055115444289754e+01,3.203117049132125516e+01,2.138954939289306978e+01,2.737915795846145173e+01,5.123129264864547849e+01
3.522855282263733301e+01,3.274046263695129255e+01,3.203098454041138154e+01,2.138795955102067126e+01,2.737699221888248502e+01,5.123504823009683662e+01
3.522881168303079846e+01,3.274037915182767478e+01,3.203080916514151966e+01,2.138646005367204594e+01,2.737494905882191176e+01,5.123859088750604940e+01
3.522905609550524275e+01,3.274030032515084798e+01,3.203064357934392348e+01,2.138504419155835024e+01,2.737301941953693074e+01,5.124193638890470481e+01
3.522928711445075578e+01,3.274022581705585111e+01,3.203048706849339311e+01,2.138370586609372026e+01,2.737119506210648368e+01,5.124509907179979251e+01
3.522950569989629344e+01,3.274015531808297652e+01,3.203033898202073004e+01,2.138243952396021541e+01,2.736946848016913592e+01,5.124809199587063802e+01
3.522971272745477478e+01,3.274008854597415308e+01,3.203019872657107214e+01,2.138124009970066197e+01,2.736783282328603661e+01,5.125092707701329431e+01
3.522990899706787360e+01,3.274002524285639026e+01,3.203006576007574324e+01,2.138010296523285803e+01,2.736628182947865540e+01,5.125361520528848303e+01
3.523009524071250809e+01,3.273996517275909213e+01,3.202993958652839268e+01,2.137902388534918074e+01,2.736480976570905810e+01,5.125616634894176826e+01
3.523027212920855078e+01,3.273990811942117318e+01,3.202981975137026183e+01,2.137799897840496754e+01,2.736341137525439393e+01,5.125858964634064563e+01
3.523044027824359148e+01,3.273985388435004751e+01,3.202970583740636812e+01,2.137702468151636026e+01,2.736208183107911651e+01,5.126089348740451612e+01
