# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.562862941126429206e+01,3.261276247918254967e+01,3.175860810955315472e+01,2.236334940406767302e+01,2.771406262306528134e+01,4.992258797286705629e+01
3.563418512737841581e+01,3.261095531312653151e+01,3.175485955949504557e+01,2.233978485722165530e+01,2.768116123713210541e+01,4.997905390564624639e+01
3.563905448616981886e+01,3.260937094133396386e+01,3.175157457249622084e+01,2.231912528209880975e+01,2.765220181653359077e+01,5.002867290136758527e+01
3.564334528237911570e+01,3.260797445929213012e+01,3.174868025832874707e+01,2.230091541453208848e+01,2.762658786622542806e+01,5.007249671924248702e+01
3.564714508990797270e+01,3.260673749167976609e+01,3.174611741841226831e+01,2.228478522624876845e+01,2.760382997922598136e+01,5.011138479452525729e+01
3.565052561958603405e+01,3.260563678970355284e+01,3.174383759071040956e+01,2.227043158455857963e+01,2.758352390697339018e+01,5.014604450846801598e+01
3.565354602618121049e+01,3.260465316547089998e+01,3.174180080834788598e+01,2.225760432981770620e+01,2.756533361460044418e+01,5.017706205558185673e+01
3.565625544276726799e+01,3.260377067453341482e+01,3.173997388269931719e+01,2.224609560170862821e+01,2.754897808851869812e+01,5.020492630977268078e+01
3.565869494091226244e+01,3.260297598307897005e+01,3.173832907600878173e+01,2.223573158036147035e+01,2.753422098995070755e+01,5.023004742968782921e+01
3.566089905991331221e+01,3.260225787386221441e+01,3.173684306622447338e+01,2.222636604050376974e+01,2.752086248311848493e+01,5.025277147637774533e+01
3.566289700953260677e+01,3.260160685734952324e+01,3.173549613311787354e+01,2.221787527967221365e+01,2.750873273726316981e+01,5.027339198306460588e+01
3.566471362318402072e+01,3.260101486334983178e+01,3.173427151346616171e+01,2.221015409705566412e+01,2.749768672612071896e+01,5.029215917682361692e+01
3.566637011879016228e+01,3.260047499472609900e+01,3.173315488648373872e+01,2.220311258238708163e+01,2.748760003997719537e+01,5.030928737763572656e+01
3.566788471024439389e+01,3.259998132936352988e+01,3.173213396039207979e+01,2.219667353431422896e+01,2.747836549316986421e+01,5.032496097251591749e+01
3.566927310196234657e+01,3.259952875992493659e+01,3.173119813811272039e+01,2.219077037157136090e+01,2.746989036040740118e+01,5.033933926802122016e+01
3.567054889130253059e+01,3.259911286340215497e+01,3.173033824529530733e+01,2.218534543266195769e+01,2.746209411319935967e+01,5.035256045413869685e+01
3.567172389789701725e+01,3.259872979431875706e+01,3.172954630778422214e+01,2.218034858387186148e+01,2.745490655633904353e+01,5.036474485978909144e+01
3.567280843463399265e+01,3.259837619682168253e+01,3.172881536854433904e+01,2.217573607352295539e+01,2.744826628618482545e+01,5.037599764029221205e+01
3.567381153178013165e+01,3.259804913195093690e+01,3.172813933626891725e+01,2.217146958405597701e+01,2.744211940917196557e+01,5.038641100677205742e+01
3.567474112325513147e+01,3.259774601717246156e+01,3.172751285957240341e+01,2.216751544395269136e+01,2.743641847184268201e+01,5.039606608420461953e+01
3.567560420217139949e+01,3.259746457587382196e+01,3.172693122195476789e+01,2.216384396950084934e+01,2.743112156364119159e+01,5.040503446685794842e+01
3.567640695128669392e+01,3.259720279499487106e+01,3.172639025371843857e+01,2.216042891257637493e+01,2.742619156148444048e+01,5.041337952593919169e+01
3.567715485287881449e+01,3.259695888933229213e+01,3.172588625778887561e+01,2.215724699541345899e+01,2.742159549119974216e+01,5.042115751338679530e+01
3.567785278166296337e+01,3.259673127134752235e+01,3.172541594698951073e+01,2.215427751708439530e+01,2.741730398571461791e+01,5.042841849720097969e+01
3.567850508366948503e+01,3.259651852553039220e+01,3.172497639080011922e+01,2.215150201935449914e+01,2.741329082367547443e+01,5.043520715697004420e+01
3.567911564345281050e+01,3.259631938655125083e+01,3.172456496999592090e+01,2.214890400191388053e+01,2.740953253519435862e+01,5.044156346289175730e+01
3.567968794155824952e+01,3.259613272057681144e+01,3.172417933786493194e+01,2.214646867883444870e+01,2.740600806383486798e+01,5.044752325733068687e+01
3.568022510382453305e+01,3.259595750923725888e+01,3.172381738693820097e+01,2.214418276958377874e+01,2.740269847588754359e+01,5.045311875452866701e+01
3.568072994381991236e+01,3.259579283582434783e+01,3.172347722035572914e+01,2.214203431911432673e+01,2.739958670955110875e+01,5.045837897133457517e+01
3.568120499948106783e+01,3.259563787337335583e+01,3.172315712714558344e+01,2.214001254250202066e+01,2.739665735790216416e+01,5.046333009959580806e+01
3.568165256484057579e+01,3.259549187434061679e+01,3.172285556081879676e+01,2.213810769038673598e+01,2.739389648056673821e+01,5.046799582904652937e+01
3.568207471758114480e+01,3.259535416163838306e+01,3.172257112078048991e+01,2.213631093209637513e+01,2.739129143985181614e+01,5.047239762805181584e+01
3.568247334303003271e+01,3.259522412082619525e+01,3.172230253614375783e+01,2.213461425385109393e+01,2.738883075778225162e+01,5.047655498836665089e+01
3.568285015511062852e+01,3.259510119329225120e+01,3.172204865159711673e+01,2.213301036986877790e+01,2.738650399106010269e+01,5.048048563907112651e+01
3.568320671468182326e+01,3.259498487028385227e+01,3.172180841503432447e+01,2.213149264453794984e+01,2.738430162143028923e+01,5.048420573403176093e+01
3.568354444563209427e+01,3.259487468766859308e+01,3.172158086669930555e+01,2.213005502411431280e+01,2.738221495932759453e+01,5.048773001655808912e+01
3.568386464903566946e+01,3.259477022132544022e+01,3.172136512963888322e+01,2.212869197663242460e+01,2.738023605900183810e+01,5.049107196436574441e+01
3.568416851563249281e+01,3.259467108308150785e+01,3.172116040128600645e+01,2.212739843892554248e+01,2.737835764358904811e+01,5.049424391748541296e+01
3.568445713685564158e+01,3.259457691712113103e+01,3.172096594602322028e+01,2.212616976980805461e+01,2.737657303882198789e+01,5.049725719136996105e+01
3.568473151459500059e+01,3.259448739680650675e+01,3.172078108859850332e+01,2.212500170861723703e+01,2.737487611426220369e+01,5.050012217712056639e+01
