# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.335884626127121066e+01,3.332536341142652248e+01,3.331579032730226686e+01,1.822872858531087559e+01,2.727659095816636281e+01,5.449468045652277226e+01
3.335884658256716762e+01,3.332536331101655236e+01,3.331579010641627292e+01,1.822853371811983081e+01,2.727637580740149303e+01,5.449509047447869392e+01
3.335884687120911707e+01,3.332536322081143965e+01,3.331578990797942907e+01,1.822835865415812862e+01,2.727618251736035404e+01,5.449545882848151024e+01
3.335884713147633818e+01,3.332536313947385054e+01,3.331578972904981839e+01,1.822820079842599839e+01,2.727600822402406067e+01,5.449579097754993739e+01
3.335884736696949204e+01,3.332536306587864061e+01,3.331578956715186735e+01,1.822805796743977069e+01,2.727585051744325639e+01,5.449609151511698713e+01
3.335884758073576251e+01,3.332536299907334865e+01,3.331578942019090306e+01,1.822792831333917718e+01,2.727570735802013502e+01,5.449636432864068070e+01
3.335884777536790580e+01,3.332536293824777118e+01,3.331578928638433013e+01,1.822781026383532321e+01,2.727557701025836678e+01,5.449661272590632421e+01
3.335884795308300710e+01,3.332536288270902958e+01,3.331578916420795622e+01,1.822770247432903545e+01,2.727545798993737947e+01,5.449683953573357797e+01
3.335884811578631570e+01,3.332536283186169612e+01,3.331578905235198818e+01,1.822760378946226822e+01,2.727534902168909881e+01,5.449704718884864718e+01
3.335884826512203460e+01,3.332536278519198447e+01,3.331578894968598092e+01,1.822751321203509534e+01,2.727524900470207925e+01,5.449723778326283252e+01
3.335884840251532069e+01,3.332536274225449802e+01,3.331578885523018840e+01,1.822742987772030077e+01,2.727515698481883177e+01,5.449741313746086036e+01
3.335884852920651156e+01,3.332536270266147227e+01,3.331578876813201617e+01,1.822735303437118404e+01,2.727507213170228795e+01,5.449757483392654223e+01
3.335884864627887936e+01,3.332536266607453967e+01,3.331578868764658097e+01,1.822728202499337513e+01,2.727499372004377065e+01,5.449772425496285422e+01
3.335884875468197919e+01,3.332536263219686390e+01,3.331578861312114270e+01,1.822721627365738684e+01,2.727492111401614849e+01,5.449786261232646467e+01
3.335884885525114640e+01,3.332536260076749102e+01,3.331578854398136968e+01,1.822715527378599276e+01,2.727485375434697801e+01,5.449799097186702568e+01
3.335884894872330619e+01,3.332536257155596360e+01,3.331578847972072310e+01,1.822709857836905911e+01,2.727479114751887934e+01,5.449811027411206510e+01
3.335884903575090732e+01,3.332536254435850509e+01,3.331578841989058049e+01,1.822704579175202610e+01,2.727473285670629721e+01,5.449822135154167313e+01
3.335884911691304922e+01,3.332536251899409052e+01,3.331578836409286026e+01,1.822699656271548463e+01,2.727467849413693912e+01,5.449832494314757980e+01
3.335884919272525906e+01,3.332536249530156880e+01,3.331578831197317925e+01,1.822695057861859880e+01,2.727462771462739255e+01,5.449842170675400865e+01
3.335884926364750669e+01,3.332536247313721134e+01,3.331578826321528908e+01,1.822690756042356242e+01,2.727458021009117672e+01,5.449851222948526441e+01
3.335884933009148057e+01,3.332536245237249517e+01,3.331578821753602426e+01,1.822686725845318989e+01,2.727453570485548084e+01,5.449859703669134348e+01
3.335884939242645686e+01,3.332536243289183631e+01,3.331578817468170683e+01,1.822682944876021338e+01,2.727449395165391621e+01,5.449867659958587041e+01
3.335884945098430876e+01,3.332536241459159498e+01,3.331578813442409626e+01,1.822679393001005010e+01,2.727445472818476091e+01,5.449875134180518188e+01
3.335884950606426713e+01,3.332536239737822825e+01,3.331578809655751172e+01,1.822676052079496145e+01,2.727441783414660392e+01,5.449882164505844884e+01
3.335884955793626716e+01,3.332536238116744443e+01,3.331578806089630973e+01,1.822672905731383253e+01,2.727438308867644068e+01,5.449888785400973745e+01
3.335884960684474265e+01,3.332536236588279621e+01,3.331578802727245403e+01,1.822669939136028106e+01,2.727435032812928029e+01,5.449895028051044221e+01
3.335884965301117688e+01,3.332536235145505543e+01,3.331578799553377479e+01,1.822667138857483948e+01,2.727431940414804501e+01,5.449900920727711906e+01
3.335884969663677424e+01,3.332536233782136037e+01,3.331578796554186539e+01,1.822664492692070226e+01,2.727429018198122179e+01,5.449906489109807950e+01
3.335884973790461316e+01,3.332536232492451944e+01,3.331578793717086739e+01,1.822661989535216520e+01,2.727426253901251130e+01,5.449911756563531640e+01
3.335884977698163567e+01,3.332536231271238591e+01,3.331578791030598552e+01,1.822659619264787878e+01,2.727423636347289815e+01,5.449916744387921597e+01
3.335884981402017502e+01,3.332536230113723974e+01,3.331578788484258524e+01,1.822657372638591511e+01,2.727421155330916847e+01,5.449921472030491287e+01
3.335884984915960416e+01,3.332536229015562412e+01,3.331578786068477882e+01,1.822655241204157051e+01,2.727418801518746605e+01,5.449925957277095279e+01
3.335884988252750105e+01,3.332536227972759235e+01,3.331578783774489949e+01,1.822653217219120236e+01,2.727416566361495853e+01,5.449930216419384266e+01
3.335884991424116208e+01,3.332536226981658700e+01,3.331578781594225092e+01,1.822651293580831933e+01,2.727414442016197071e+01,5.449934264402970996e+01
