# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.336883266451437180e+01,3.332218959371666500e+01,3.330897774176896320e+01,1.824839518467404886e+01,2.727905049821447392e+01,5.447255431711147367e+01
3.336883350535263304e+01,3.332218932961801983e+01,3.330897716502934713e+01,1.824802940687558817e+01,2.727864628123587565e+01,5.447332431188853974e+01
3.336883425453942209e+01,3.332218909430617515e+01,3.330897665115440276e+01,1.824770349338426811e+01,2.727828610456078451e+01,5.447401040205495093e+01
3.336883492492543013e+01,3.332218888374477217e+01,3.330897619132978349e+01,1.824741185563880919e+01,2.727796379640545155e+01,5.447462434795574637e+01
3.336883552718559542e+01,3.332218869458110078e+01,3.330897577823331090e+01,1.824714985105235954e+01,2.727767422925621688e+01,5.447517591969143069e+01
3.336883607024704901e+01,3.332218852401098985e+01,3.330897540574195403e+01,1.824691359718906014e+01,2.727741311483076103e+01,5.447567328798017172e+01
3.336883656162085998e+01,3.332218836967556541e+01,3.330897506870359592e+01,1.824669982716973138e+01,2.727717684450811220e+01,5.447612332832215998e+01
3.336883700766383498e+01,3.332218822957800342e+01,3.330897476275816160e+01,1.824650577617481417e+01,2.727696236406196917e+01,5.447653185976322021e+01
3.336883741378487400e+01,3.332218810201951698e+01,3.330897448419560192e+01,1.824632909163030448e+01,2.727676707452090099e+01,5.447690383384878743e+01
3.336883778460951078e+01,3.332218798554728068e+01,3.330897422984320144e+01,1.824616776159321319e+01,2.727658875311011499e+01,5.447724348529666827e+01
3.336883812411225847e+01,3.332218787891296330e+01,3.330897399697477823e+01,1.824602005724068476e+01,2.727642548975640580e+01,5.447755445300290944e+01
3.336883843572370978e+01,3.332218778103902679e+01,3.330897378323727054e+01,1.824588448637619464e+01,2.727627563575259018e+01,5.447783987787121163e+01
3.336883872241720184e+01,3.332218769099151956e+01,3.330897358659128571e+01,1.824575975560464158e+01,2.727613776199033779e+01,5.447810248240501352e+01
3.336883898678035365e+01,3.332218760795770152e+01,3.330897340526195194e+01,1.824564473937821418e+01,2.727601062477679861e+01,5.447834463584499076e+01
3.336883923107314587e+01,3.332218753122782573e+01,3.330897323769902840e+01,1.824553845452192746e+01,2.727589313770153367e+01,5.447856840777652820e+01
3.336883945727703349e+01,3.332218746017952782e+01,3.330897308254343869e+01,1.824544003915815793e+01,2.727578434835984922e+01,5.447877561248198930e+01
3.336883966713475047e+01,3.332218739426534881e+01,3.330897293859991493e+01,1.824534873518313560e+01,2.727568341899776883e+01,5.447896784581909202e+01
3.336883986218393972e+01,3.332218733300236124e+01,3.330897280481369904e+01,1.824526387362726609e+01,2.727558961034140594e+01,5.447914651603132796e+01
3.336884004378587321e+01,3.332218727596306707e+01,3.330897268025105973e+01,1.824518486236889103e+01,2.727550226802583566e+01,5.447931286960528041e+01
3.336884021314879334e+01,3.332218722276791567e+01,3.330897256408329099e+01,1.824511117577990049e+01,2.727542081115651840e+01,5.447946801306358111e+01
3.336884037134827707e+01,3.332218717307902978e+01,3.330897245557268604e+01,1.824504234596274799e+01,2.727534472262899001e+01,5.447961293140826200e+01
3.336884051934426765e+01,3.332218712659499005e+01,3.330897235406075652e+01,1.824497795530584199e+01,2.727527354090432610e+01,5.447974850378982836e+01
3.336884065799557675e+01,3.332218708304601762e+01,3.330897225895839142e+01,1.824491763013529777e+01,2.727520685299545278e+01,5.447987551686924945e+01
3.336884078807287324e+01,3.332218704219005190e+01,3.330897216973707486e+01,1.824486103528224490e+01,2.727514428846538763e+01,5.447999467625236036e+01
3.336884091026857391e+01,3.332218700380964549e+01,3.330897208592178060e+01,1.824480786941818522e+01,2.727508551427302308e+01,5.448010661630880236e+01
3.336884102520691897e+01,3.332218696770864597e+01,3.330897200708443506e+01,1.824475786103621644e+01,2.727503023033306917e+01,5.448021190863071439e+01
3.336884113345139014e+01,3.332218693371017082e+01,3.330897193283843905e+01,1.824471076497856004e+01,2.727497816567886346e+01,5.448031106934256940e+01
3.336884123551180181e+01,3.332218690165405661e+01,3.330897186283413447e+01,1.824466635942651038e+01,2.727492907513673970e+01,5.448040456543675703e+01
3.336884133185045442e+01,3.332218687139506841e+01,3.330897179675447717e+01,1.824462444328402100e+01,2.727488273643494665e+01,5.448049282028103590e+01
3.336884142288714372e+01,3.332218684280135790e+01,3.330897173431148417e+01,1.824458483389761199e+01,2.727483894768394279e+01,5.448057621841844167e+01
3.336884150900385748e+01,3.332218681575296415e+01,3.330897167524317126e+01,1.824454736506320884e+01,2.727479752517378842e+01,5.448065510976299919e+01
3.336884159054895349e+01,3.332218679014051332e+01,3.330897161931054029e+01,1.824451188527995882e+01,2.727475830144502922e+01,5.448072981327501907e+01
3.336884166784030725e+01,3.332218676586408890e+01,3.330897156629561096e+01,1.824447825621674113e+01,2.727472112359335554e+01,5.448080062018990333e+01
3.336884174116863733e+01,3.332218674283237192e+01,3.330897151599898365e+01,1.824444635136183379e+01,2.727468585177794225e+01,5.448086779686023107e+01
3.336884181080045408e+01,3.332218672096172440e+01,3.330897146823782151e+01,1.824441605483151818e+01,2.727465235790447906e+01,5.448093158726400276e+01
3.336884187698002791e+01,3.332218670017534379e+01,3.330897142284462120e+01,1.824438726031629443e+01,2.727462052446088592e+01,5.448099221522282676e+01
