# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.336391673168225935e+01,3.332375411845474389e+01,3.331232914986300386e+01,1.823616787191996025e+01,2.727505726321057367e+01,5.448877486486946253e+01
3.336391684525140988e+01,3.332375408286574725e+01,3.331232907188284287e+01,1.823611045348149418e+01,2.727499382290693930e+01,5.448889572361157718e+01
3.336391695149551140e+01,3.332375404957223708e+01,3.331232899893223731e+01,1.823605673833561980e+01,2.727493447393410264e+01,5.448900878773028467e+01
3.336391705103120842e+01,3.332375401838086049e+01,3.331232893058793820e+01,1.823600641474057582e+01,2.727487887192112481e+01,5.448911471333829581e+01
3.336391714441151635e+01,3.332375398911844400e+01,3.331232886647003966e+01,1.823595920307915108e+01,2.727482670797977704e+01,5.448921408894106122e+01
3.336391723213366589e+01,3.332375396162908032e+01,3.331232880623725379e+01,1.823591485196679329e+01,2.727477770440642146e+01,5.448930744362679945e+01
3.336391731464578925e+01,3.332375393577237332e+01,3.331232874958183032e+01,1.823587313489867512e+01,2.727473161097889331e+01,5.448939525412242801e+01
3.336391739235248366e+01,3.332375391142154086e+01,3.331232869622597548e+01,1.823583384735249169e+01,2.727468820175657527e+01,5.448947795089094370e+01
3.336391746561958627e+01,3.332375388846197950e+01,3.331232864591844134e+01,1.823579680427714322e+01,2.727464727230716335e+01,5.448955592341568632e+01
3.336391753477917632e+01,3.332375386678953788e+01,3.331232859843128580e+01,1.823576183791004368e+01,2.727460863729563201e+01,5.448962952479432431e+01
3.336391760013247421e+01,3.332375384630985593e+01,3.331232855355766986e+01,1.823572879587448270e+01,2.727457212838258371e+01,5.448969907574292648e+01
3.336391766195380626e+01,3.332375382693702193e+01,3.331232851110916471e+01,1.823569753951693073e+01,2.727453759238842679e+01,5.448976486809464603e+01
3.336391772049325510e+01,3.332375380859259906e+01,3.331232847091414584e+01,1.823566794245025235e+01,2.727450488968342768e+01,5.448982716786632352e+01
3.336391777597889075e+01,3.332375379120516357e+01,3.331232843281595279e+01,1.823563988927415025e+01,2.727447389277524081e+01,5.448988621795059828e+01
3.336391782861967670e+01,3.332375377470918920e+01,3.331232839667112700e+01,1.823561327444885904e+01,2.727444448506401287e+01,5.448994224048712454e+01
3.336391787860665659e+01,3.332375375904486248e+01,3.331232836234848094e+01,1.823558800130093260e+01,2.727441655974480739e+01,5.448999543895425290e+01
3.336391792611536999e+01,3.332375374415711633e+01,3.331232832972752078e+01,1.823556398114426003e+01,2.727439001883644210e+01,5.449004600001929077e+01
