# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.334801435154714966e+01,3.332878332692666135e+01,3.332320232152620321e+01,1.821014529955286321e+01,2.727673204902625415e+01,5.451312265142090041e+01
3.334801465550852839e+01,3.332878323269866883e+01,3.332320211179281699e+01,1.820982433200013872e+01,2.727637810086070402e+01,5.451379756713916436e+01
3.334801491503577608e+01,3.332878315224523647e+01,3.332320193271898745e+01,1.820955028057910496e+01,2.727607588007699491e+01,5.451437383934391079e+01
3.334801513838535669e+01,3.332878308300686854e+01,3.332320177860776766e+01,1.820931442853069981e+01,2.727581577807753987e+01,5.451486979339176031e+01
3.334801533198144341e+01,3.332878302299208428e+01,3.332320164502645810e+01,1.820910999321605317e+01,2.727559031775758669e+01,5.451529968902636369e+01
3.334801550088329236e+01,3.332878297063256667e+01,3.332320152848413386e+01,1.820893163311578178e+01,2.727539361033741017e+01,5.451567475654681516e+01
3.334801564911870742e+01,3.332878292467954395e+01,3.332320142620175574e+01,1.820877509543686656e+01,2.727522096706728050e+01,5.451600393749585294e+01
3.334801577992669053e+01,3.332878288412911161e+01,3.332320133594420497e+01,1.820863696029756440e+01,2.727506861732144472e+01,5.451629442238098733e+01
3.334801589593553928e+01,3.332878284816639791e+01,3.332320125589806281e+01,1.820851445238501753e+01,2.727493350102935210e+01,5.451655204658562326e+01
3.334801599929637916e+01,3.332878281612449456e+01,3.332320118457913338e+01,1.820840530048831241e+01,2.727481311385746565e+01,5.451678158565422905e+01
3.334801609178311566e+01,3.332878278745362621e+01,3.332320112076326524e+01,1.820830763148772746e+01,2.727470539036092134e+01,5.451698697815135120e+01
3.334801617486906622e+01,3.332878276169699916e+01,3.332320106343394173e+01,1.820821988946998360e+01,2.727460861482311572e+01,5.451717149570690424e+01
3.334801624978668144e+01,3.332878273847254746e+01,3.332320101174077109e+01,1.820814077338582138e+01,2.727452135253216170e+01,5.451733787408200271e+01
3.334801631757237317e+01,3.332878271745900634e+01,3.332320096496862760e+01,1.820806918854774281e+01,2.727444239631174483e+01,5.451748841514051236e+01
3.334801637910354088e+01,3.332878269838432317e+01,3.332320092251212174e+01,1.820800420856392066e+01,2.727437072455418132e+01,5.451762506688189092e+01
3.334801643512660263e+01,3.332878268101718078e+01,3.332320088385621659e+01,1.820794504521921908e+01,2.727430546801493705e+01,5.451774948676582966e+01
3.334801648627991000e+01,3.332878266515965748e+01,3.332320084856042541e+01,1.820789102446207153e+01,2.727424588333669675e+01,5.451786309220124593e+01
3.334801653311198066e+01,3.332878265064170620e+01,3.332320081624632024e+01,1.820784156712255708e+01,2.727419133178983301e+01,5.451796710108761346e+01
3.334801657609602898e+01,3.332878263731664248e+01,3.332320078658732854e+01,1.820779617332554778e+01,2.727414126208634215e+01,5.451806256458810651e+01
3.334801661564242892e+01,3.332878262505729339e+01,3.332320075930029191e+01,1.820775440981127247e+01,2.727409519639906321e+01,5.451815039378967498e+01
3.334801665210823529e+01,3.332878261375288531e+01,3.332320073413887940e+01,1.820771589955984382e+01,2.727405271892090610e+01,5.451823138151925718e+01
3.334801668580522005e+01,3.332878260330677733e+01,3.332320071088800262e+01,1.820768031325316016e+01,2.727401346645012481e+01,5.451830622029669371e+01
3.334801671700680714e+01,3.332878259363434381e+01,3.332320068935884905e+01,1.820764736221162394e+01,2.727397712060184887e+01,5.451837551718653430e+01
3.334801674595343002e+01,3.332878258466084276e+01,3.332320066938572722e+01,1.820761679252176890e+01,2.727394340133211159e+01,5.451843980614611240e+01
3.334801677285727806e+01,3.332878257632067687e+01,3.332320065082205218e+01,1.820758838013025382e+01,2.727391206152788428e+01,5.451849955834185835e+01
3.334801679790606244e+01,3.332878256855556032e+01,3.332320063353838435e+01,1.820756192672718754e+01,2.727388288246735470e+01,5.451855519080545065e+01
3.334801682126663280e+01,3.332878256131377270e+01,3.332320061741959449e+01,1.820753725627658071e+01,2.727385566999404176e+01,5.451860707372939885e+01
3.334801684308715863e+01,3.332878255454939875e+01,3.332320060236342130e+01,1.820751421208025889e+01,2.727383025127838678e+01,5.451865553664134723e+01
3.334801686350026273e+01,3.332878254822139752e+01,3.332320058827833975e+01,1.820749265428371189e+01,2.727380647206781461e+01,5.451870087364846995e+01
