# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.334190652551203726e+01,3.333069724037393655e+01,3.332739623411401908e+01,1.819901287516270827e+01,2.727595548546276660e+01,5.452503163937451802e+01
3.334190671004280659e+01,3.333069718362583700e+01,3.332739610633135641e+01,1.819867882774176948e+01,2.727558732983994005e+01,5.452573384241829046e+01
3.334190686107365309e+01,3.333069713717986104e+01,3.332739600174648587e+01,1.819840541961482572e+01,2.727528599542256060e+01,5.452630858496259947e+01
3.334190698624834681e+01,3.333069709868535568e+01,3.332739591506629040e+01,1.819817881555819383e+01,2.727503623908061314e+01,5.452678494536118592e+01
3.334190709114872675e+01,3.333069706642572783e+01,3.332739584242553121e+01,1.819798891211065595e+01,2.727482692844586509e+01,5.452718415944347896e+01
3.334190717992797914e+01,3.333069703912380533e+01,3.332739578094822974e+01,1.819782819181194000e+01,2.727464978003592577e+01,5.452752202815213423e+01
3.334190725572766212e+01,3.333069701581339928e+01,3.332739572845893861e+01,1.819769096778606254e+01,2.727449852719117729e+01,5.452781050502275662e+01
3.334190732095995457e+01,3.333069699575274569e+01,3.332739568328729973e+01,1.819757287376952348e+01,2.727436835830953044e+01,5.452805876792093898e+01
3.334190737750156330e+01,3.333069697836463519e+01,3.332739564413380862e+01,1.819747051250348235e+01,2.727425552949889109e+01,5.452827395799761945e+01
3.334190742683031061e+01,3.333069696319483199e+01,3.332739560997487160e+01,1.819738120868319697e+01,2.727415709239761554e+01,5.452846169891918748e+01
3.334190747012287659e+01,3.333069694988120801e+01,3.332739557999591540e+01,1.819730283238539670e+01,2.727407069962967157e+01,5.452862646798492108e+01
3.334190750832530625e+01,3.333069693813296652e+01,3.332739555354172012e+01,1.819723367089736854e+01,2.727399446358204571e+01,5.452877186552059641e+01
3.334190754220542630e+01,3.333069692771390180e+01,3.332739553008068611e+01,1.819717233435935455e+01,2.727392685243393800e+01,5.452890081320670390e+01
3.334190757239149860e+01,3.333069691843089544e+01,3.332739550917760596e+01,1.819711768539602303e+01,2.727386661261568435e+01,5.452901570198827841e+01
3.334190759940160120e+01,3.333069691012456559e+01,3.332739549047384031e+01,1.819706878601224531e+01,2.727381271029080168e+01,5.452911850369696367e+01
3.334190762366618088e+01,3.333069690266251683e+01,3.332739547367128807e+01,1.819702485707714956e+01,2.727376428670729069e+01,5.452921085621555619e+01
3.334190764554512754e+01,3.333069689593417451e+01,3.332739545852069085e+01,1.819698524709780330e+01,2.727372062378575279e+01,5.452929412911643681e+01
3.334190766534118211e+01,3.333069688984640777e+01,3.332739544481241722e+01,1.819694940792598459e+01,2.727368111734721978e+01,5.452936947472678497e+01
3.334190768331054500e+01,3.333069688432031796e+01,3.332739543236912994e+01,1.819691687569274308e+01,2.727364525610187584e+01,5.452943786820537753e+01
3.334190769967132439e+01,3.333069687928898617e+01,3.332739542103968233e+01,1.819688725572399335e+01,2.727361260502431151e+01,5.452950013925170936e+01
3.334190771460985303e+01,3.333069687469503606e+01,3.332739541069511802e+01,1.819686021051408531e+01,2.727358279209948222e+01,5.452955699738644313e+01
3.334190772828638671e+01,3.333069687048909913e+01,3.332739540122451416e+01,1.819683545006940051e+01,2.727355549768001453e+01,5.452960905225058497e+01
3.334190774083923969e+01,3.333069686662874176e+01,3.332739539253202565e+01,1.819681272410271333e+01,2.727353044588301501e+01,5.452965683001427522e+01
3.334190775238801763e+01,3.333069686307722890e+01,3.332739538453473926e+01,1.819679181568316295e+01,2.727350739759204501e+01,5.452970078672478849e+01
3.334190776303722714e+01,3.333069685980228769e+01,3.332739537716048517e+01,1.819677253604086786e+01,2.727348614473014621e+01,5.452974131922897527e+01
3.334190777287779639e+01,3.333069685677606486e+01,3.332739537034614585e+01,1.819675472029119945e+01,2.727346650554765972e+01,5.452977877416113017e+01
3.334190778198958327e+01,3.333069685397396853e+01,3.332739536403646241e+01,1.819673822389768958e+01,2.727344832072368774e+01,5.452981345537862978e+01
3.334190779044283914e+01,3.333069685137432714e+01,3.332739535818281951e+01,1.819672291973182254e+01,2.727343145012511272e+01,5.452984563014307184e+01
3.334190779829954465e+01,3.333069684895821183e+01,3.332739535274223641e+01,1.819670869561591076e+01,2.727341577009871187e+01,5.452987553428536671e+01
3.334190780561451106e+01,3.333069684670864063e+01,3.332739534767685541e+01,1.819669545226217267e+01,2.727340117119916840e+01,5.452990337653864827e+01
3.334190781243645318e+01,3.333069684461072768e+01,3.332739534295281914e+01,1.819668310153508273e+01,2.727338755627412681e+01,5.452992934219079757e+01
3.334190781880870702e+01,3.333069684265109345e+01,3.332739533854021374e+01,1.819667156498151783e+01,2.727337483884382152e+01,5.452995359617467130e+01
3.334190782476981241e+01,3.333069684081790029e+01,3.332739533441228019e+01,1.819666077258172265e+01,2.727336294172438258e+01,5.452997628569390542e+01
3.334190783035462147e+01,3.333069683910043324e+01,3.332739533054493819e+01,1.819665066168439438e+01,2.727335179585421798e+01,5.452999754246138053e+01
3.334190783559396465e+01,3.333069683748917100e+01,3.332739532691687145e+01,1.819664117609534770e+01,2.727334133928939863e+01,5.453001748461524301e+01
3.334190784051580181e+01,3.333069683597559418e+01,3.332739532350861111e+01,1.819663226529521438e+01,2.727333151634124775e+01,5.453003621836353432e+01
3.334190784514537143e+01,3.333069683455184418e+01,3.332739532030277019e+01,1.819662388376535489e+01,2.727332227683319132e+01,5.453005383940146800e+01
3.334190784950523323e+01,3.333069683321107135e+01,3.332739531728369542e+01,1.819661599040530220e+01,2.727331357545912383e+01,5.453007043413556687e+01
3.334190785361601428e+01,3.333069683194692345e+01,3.332739531443706937e+01,1.819660854802815209e+01,2.727330537122664111e+01,5.453008608074520680e+01
3.334190785749630237e+01,3.333069683075363088e+01,3.332739531175006675e+01,1.819660152292141575e+01,2.727329762697356941e+01,5.453010085010501484e+01
3.334190786116305816e+01,3.333069682962598534e+01,3.332739530921094229e+01,1.819659488446512086e+01,2.727329030894620843e+01,5.453011480658865651e+01
3.334190786463162226e+01,3.333069682855933280e+01,3.332739530680903073e+01,1.819658860479716367e+01,2.727328338643120276e+01,5.453012800877162647e+01
3.334190786791605632e+01,3.333069682754927499e+01,3.332739530453466870e+01,1.819658265852066137e+01,2.727327683143256465e+01,5.453014051004677754e+01
3.334190787102910036e+01,3.333069682659190391e+01,3.332739530237899572e+01,1.819657702244675335e+01,2.727327061838814970e+01,5.453015235916510761e+01
3.334190787398257072e+01,3.333069682568368108e+01,3.332739530033374820e+01,1.819657167536815123e+01,2.727326472392042689e+01,5.453016360071142543e+01
3.334190787678711132e+01,3.333069682482121010e+01,3.332739529839167858e+01,1.819656659785941244e+01,2.727325912661576268e+01,5.453017427552482133e+01
3.334190787945260581e+01,3.333069682400150668e+01,3.332739529654588750e+01,1.819656177210015002e+01,2.727325380682990641e+01,5.453018442106994002e+01
