# Pressure Drop
2.826074191005670400e+03
7.811608727330255988e+02
3.821528218161958534e+02
2.356298001836179026e+02
1.646622144619423409e+02
1.244056258549613574e+02
9.910195714526547306e+01
8.200785857038268034e+01
6.982573462505690998e+01
6.077897664306924241e+01
5.383717498109008659e+01
4.836696064930922034e+01
4.396028707437196204e+01
4.034386861308301064e+01
3.732860898255061954e+01
3.477998156864666868e+01
3.259995776408218404e+01
3.071563391184777458e+01
2.907169292480720557e+01
2.762558785964110442e+01
2.634405011454776968e+01
2.520074216788751897e+01
2.417456644471853622e+01
2.324844174618003478e+01
2.240840376200590001e+01
2.164293405663963910e+01
2.094245474907099336e+01
2.029894084329401593e+01
1.970562158196036506e+01
1.915674729403188792e+01
