# Pressure Drop
1.666299607291637585e+04
4.379912141235980016e+03
2.051237277279177761e+03
1.217905023626361071e+03
8.237855126046441683e+02
6.051229478004290741e+02
4.705008203842699572e+02
3.813058243681266504e+02
3.188893321842700743e+02
2.733238137406699479e+02
2.389175113405778745e+02
2.122106415116461733e+02
1.909981913685732877e+02
1.738187647550030590e+02
1.596714095925349852e+02
1.478510385207120521e+02
1.378488039664623557e+02
1.292896457591739363e+02
1.218919329701967200e+02
1.154406785686763328e+02
1.097693377621768605e+02
1.047471764493771360e+02
1.002703380064895242e+02
9.625541860294939056e+01
9.263477258486935284e+01
8.935303550112219284e+01
8.636451431965605252e+01
8.363120671508836779e+01
8.112127985876252012e+01
7.880789154065455193e+01
