# Pressure Drop
5.301079890783933661e+04
1.369853818854655037e+04
6.314130003355607187e+03
3.694197298418660012e+03
2.465244422142900930e+03
1.788766096672713047e+03
1.375442817352026395e+03
1.103597576431036714e+03
9.147123913930281560e+02
7.777632274375303041e+02
6.750344710963913712e+02
5.957999309852915530e+02
5.332499475266828313e+02
4.828885052036000616e+02
4.416476844788451217e+02
4.073743702203141197e+02
3.785203654589382722e+02
3.539486396725257009e+02
3.328084449588374127e+02
3.144526426592257735e+02
2.983816647232190462e+02
2.842047205718418468e+02
2.716124302818491287e+02
2.603571868561223255e+02
2.502388454093136545e+02
2.410941466068023544e+02
2.327887987762597106e+02
2.252114796311157079e+02
2.182692442233671954e+02
2.118839705888705112e+02
