# Pressure Drop
2.383260863059815165e+04
6.225468145848501081e+03
2.898837833651589790e+03
1.712142088962586968e+03
1.152584792813428976e+03
8.430258124010741767e+02
6.529667332181521715e+02
5.273743402981997406e+02
4.397109424202085961e+02
3.758705522561352836e+02
3.277776558556692521e+02
2.905305382499769280e+02
2.610096045346158462e+02
2.371501668537514433e+02
2.175399819332619131e+02
2.011855713568673423e+02
1.873709052323741844e+02
1.755688990363549635e+02
1.653842745813640249e+02
1.565156724582070353e+02
1.487299294904726992e+02
1.418442439262522043e+02
1.357135740833361695e+02
1.302215818603429511e+02
1.252740227018823589e+02
1.207938538533046682e+02
1.167175651012350670e+02
1.129923963503167954e+02
1.095742031709992119e+02
1.064258035571154863e+02
