# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.562559237691399971e+01,3.261375012907448934e+01,3.176065749401151095e+01,2.237622789652339605e+01,2.773198534467454834e+01,4.989178675880205560e+01
3.562987770854743275e+01,3.261235648153506617e+01,3.175776580991751530e+01,2.235805539773038220e+01,2.770668307091852967e+01,4.993526153135108103e+01
3.563376914558503472e+01,3.261109064342723940e+01,3.175514021098773298e+01,2.234154950006925944e+01,2.768362987376244533e+01,4.997482062616829523e+01
3.563731314190506083e+01,3.260993758262702613e+01,3.175274927546792370e+01,2.232651408942535198e+01,2.766257126962749524e+01,5.001091464094715633e+01
3.564054955275825165e+01,3.260888439552121554e+01,3.175056605172053636e+01,2.231278085486772866e+01,2.764328716570745215e+01,5.004393197942481919e+01
3.564351271980394387e+01,3.260791995826759404e+01,3.174856732192846565e+01,2.230020472337948689e+01,2.762558653013214638e+01,5.007420874648835962e+01
3.564623235514881827e+01,3.260703464239676919e+01,3.174673300245441254e+01,2.228866013973966176e+01,2.760930298264991478e+01,5.010203687761043057e+01
3.564873426551330482e+01,3.260622008165052677e+01,3.174504565283615776e+01,2.227803801856182986e+01,2.759429113251245624e+01,5.012767084892571745e+01
3.565104094849603911e+01,3.260546897985306458e+01,3.174349007165089276e+01,2.226824323407484840e+01,2.758042352516876150e+01,5.015133324075640076e+01
3.565317208594188969e+01,3.260477495182523455e+01,3.174205296223287931e+01,2.225919254254344892e+01,2.756758808689691520e+01,5.017321937055964298e+01
3.565514495408853435e+01,3.260413239104767769e+01,3.174072265486377731e+01,2.225081285464946390e+01,2.755568597824047572e+01,5.019350116711006393e+01
3.565697476606217009e+01,3.260353635908555958e+01,3.173948887485226322e+01,2.224303979241559048e+01,2.754462978433483045e+01,5.021233042324958262e+01
3.565867495910728735e+01,3.260298249280434391e+01,3.173834254808837230e+01,2.223581647862219057e+01,2.753434198389116361e+01,5.022984153748664937e+01
3.566025743645901969e+01,3.260246692619774933e+01,3.173727563734323809e+01,2.222909251708603051e+01,2.752475364950946357e+01,5.024615383340450592e+01
