# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.343110403809464515e+01,3.330292465208643193e+01,3.326597130981892292e+01,3.263055762609022281e+01,3.329527418558724605e+01,3.407416818832254535e+01
3.367164517553172232e+01,3.322831385283374317e+01,3.310004097163452030e+01,3.093681770994114899e+01,3.312761183592730418e+01,3.593557045413155748e+01
3.395514993073259546e+01,3.314054609280263008e+01,3.290430397646477445e+01,2.901826082638888593e+01,3.276307016691112040e+01,3.821866900669999723e+01
3.421372129036813448e+01,3.306041132947173367e+01,3.272586738016013186e+01,2.735073854421546002e+01,3.223337697445401062e+01,4.041588448133053646e+01
3.442399742806463792e+01,3.299501291347172582e+01,3.258098965846363626e+01,2.605247894967996203e+01,3.163438913448687373e+01,4.231313191583316069e+01
3.458691364354973530e+01,3.294411216983040447e+01,3.246897418661986734e+01,2.507884664815718168e+01,3.104899197632237673e+01,4.387216137552042738e+01
3.471119995423467941e+01,3.290510330926018412e+01,3.238369673650514358e+01,2.435193163056333532e+01,3.052161915267149084e+01,4.512644921676517384e+01
3.480608958197084490e+01,3.287519918716702705e+01,3.231871123086212094e+01,2.380421220047409747e+01,3.006689569697929088e+01,4.612889210254662942e+01
3.487915092579365250e+01,3.285209407809029614e+01,3.226875499611605846e+01,2.338563864724777375e+01,2.968342901766606445e+01,4.693093233508616891e+01
3.493607158804889679e+01,3.283404126051528493e+01,3.222988715143581118e+01,2.306080666254667477e+01,2.936319894046786771e+01,4.757599439698545751e+01
3.498099183964617964e+01,3.281976045471613190e+01,3.219924770563768135e+01,2.280489827202389463e+01,2.909647037895030763e+01,4.809863134902580128e+01
3.501690053474204944e+01,3.280832208071056755e+01,3.217477738454739011e+01,2.260041611893481672e+01,2.887396348863046214e+01,4.852562039243471759e+01
3.504596127010844242e+01,3.279904997740016626e+01,3.215498875249137001e+01,2.243487890665269546e+01,2.868762693494737448e+01,4.887749415839991940e+01
3.506975305369658713e+01,3.279144869105263638e+01,3.213879825525079070e+01,2.229925905604380176e+01,2.853077748703310590e+01,4.916996345692308523e+01
3.508944061906136369e+01,3.278515152658820142e+01,3.212540785435044910e+01,2.218693263124599113e+01,2.839798643293415381e+01,4.941508093581984440e+01
3.510589322156916836e+01,3.277988404059979644e+01,3.211422273783103520e+01,2.209297052294220620e+01,2.828488768421270549e+01,4.962214179284508475e+01
3.511976736819566725e+01,3.277543846351785817e+01,3.210479416828647459e+01,2.201365521084664323e+01,2.818798154895344510e+01,4.979836324019991167e+01
3.513156471492337829e+01,3.277165570979415321e+01,3.209677957528246139e+01,2.194614723424258074e+01,2.810446144039441663e+01,4.994939132536300974e+01
3.514167292260982833e+01,3.276841263022372885e+01,3.208991444716644281e+01,2.188825194395154838e+01,2.803207035167109140e+01,5.007967770437736732e+01
3.515039477605640172e+01,3.276561289432740409e+01,3.208399232961620839e+01,2.183825421384500132e+01,2.796898571484799945e+01,5.019276007130700634e+01
3.515796916125444938e+01,3.276318040235099005e+01,3.207885043639456768e+01,2.179479978985579081e+01,2.791372851632545959e+01,5.029147169381874249e+01
3.516458634291157637e+01,3.276105447492660971e+01,3.207435918216182102e+01,2.175680905466496640e+01,2.786509210544345194e+01,5.037809883989158521e+01
3.517039921156609239e+01,3.275918630387255348e+01,3.207041448456136123e+01,2.172341360749460293e+01,2.782208657608798319e+01,5.045449981641741033e+01
3.517553165087964118e+01,3.275753630664457461e+01,3.206693204247578421e+01,2.169390909800412004e+01,2.778389529643927602e+01,5.052219560555661104e+01
3.518008482566209949e+01,3.275607213482832236e+01,3.206384303950958525e+01,2.166771977563904983e+01,2.774984085413621671e+01,5.058243937022473347e+01
3.518414195317583193e+01,3.275476716073959693e+01,3.206109088608457824e+01,2.164437157734262129e+01,2.771935828308722449e+01,5.063627013957013645e+01
3.518777195701156302e+01,3.275359931692627669e+01,3.205862872606217451e+01,2.162347150408907126e+01,2.769197392465856922e+01,5.068455457125234886e+01
3.519103228978166698e+01,3.275255019860596661e+01,3.205641751161236641e+01,2.160469167591275053e+01,2.766728865837149698e+01,5.072801966571574894e+01
3.519397113184735559e+01,3.275160436377916540e+01,3.205442450437347190e+01,2.158775690057736441e+01,2.764496453251572561e+01,5.076727856690690288e+01
3.519662911750984335e+01,3.275074878324046779e+01,3.205262209924968175e+01,2.157243490483186577e+01,2.762471405094317589e+01,5.080285104422495834e+01
3.519904070033524590e+01,3.274997240519885366e+01,3.205098689446591465e+01,2.155852860055199471e+01,2.760629154431064691e+01,5.083517985513736903e+01
3.520123524069439469e+01,3.274926580821414746e+01,3.204949895109145075e+01,2.154586991861151901e+01,2.758948618485777615e+01,5.086464389653071549e+01
3.520323787783773639e+01,3.274862092270110736e+01,3.204814119946115625e+01,2.153431485982228466e+01,2.757411630339111497e+01,5.089156883678659682e+01
3.520507023364025656e+01,3.274803080604915095e+01,3.204689896031060670e+01,2.152373949757674154e+01,2.756002474310604811e+01,5.091623575931721035e+01
3.520675098393052593e+01,3.274748945994941352e+01,3.204575955612006055e+01,2.151403672981199833e+01,2.754707504300339949e+01,5.093888822718460574e+01
3.520829632497524386e+01,3.274699168116753611e+01,3.204471199385722002e+01,2.150511362481420718e+01,2.753514828829818484e+01,5.095973808688760442e+01
3.520972035643150377e+01,3.274653293897791428e+01,3.204374670459058905e+01,2.149688924056774653e+01,2.752414049963907772e+01,5.097897025979317931e+01
3.521103539735065624e+01,3.274610927398178006e+01,3.204285532866754949e+01,2.148929282395921092e+01,2.751396045961487857e+01,5.099674671642590340e+01
3.521225224822286748e+01,3.274571721416810277e+01,3.204203053760901554e+01,2.148226231639693040e+01,2.750452789576136681e+01,5.101320978784170990e+01
3.521338040929531132e+01,3.274535370495488706e+01,3.204126588574979451e+01,2.147574310793411811e+01,2.749577195548761921e+01,5.102848493657826623e+01
3.521442826327398024e+01,3.274501605062331322e+01,3.204055568610272076e+01,2.146968699395905489e+01,2.748762992105959668e+01,5.104268308498134132e+01
3.521540322887361896e+01,3.274470186508150249e+01,3.203989490604489276e+01,2.146405129781705767e+01,2.748004612281005876e+01,5.105590257937288357e+01
3.521631189039193544e+01,3.274440903030269823e+01,3.203927907930538055e+01,2.145879812998586544e+01,2.747297101668954156e+01,5.106823085332459300e+01
3.521716010747921644e+01,3.274413566110712992e+01,3.203870423141365364e+01,2.145389376013364924e+01,2.746636039859171063e+01,5.107974584127463658e+01
3.521795310847722504e+01,3.274388007520753519e+01,3.203816681631522556e+01,2.144930808288794921e+01,2.746017473293759181e+01,5.109051718417445898e+01
3.521869557006949947e+01,3.274364076764094733e+01,3.203766366228955320e+01,2.144501416171918251e+01,2.745437857705572782e+01,5.110060726122509323e+01
3.521939168548416887e+01,3.274341638887133143e+01,3.203719192564450680e+01,2.144098783819453757e+01,2.744894008615810321e+01,5.111007207564735921e+01
3.522004522308566976e+01,3.274320572597289214e+01,3.203674905094143810e+01,2.143720739614215987e+01,2.744383058635396111e+01,5.111896201750387547e+01
3.522065957686832149e+01,3.274300768641233361e+01,3.203633273671934489e+01,2.143365327210610261e+01,2.743902420528668884e+01,5.112732252260720855e+01
3.522123781010400023e+01,3.274282128402529679e+01,3.203594090587071008e+01,2.143030780496227194e+01,2.743449755172864712e+01,5.113519464330907738e+01
3.522178269317929988e+01,3.274264562685998925e+01,3.203557167996072508e+01,2.142715501877182760e+01,2.743022943689715731e+01,5.114261554433101509e+01
3.522229673649015069e+01,3.274247990660478536e+01,3.203522335690506395e+01,2.142418043393818650e+01,2.742620063143047915e+01,5.114961893463134857e+01
3.522278221911504659e+01,3.274232338937290621e+01,3.203489439151205431e+01,2.142137090253805809e+01,2.742239365292946474e+01,5.115623544453248428e+01
3.522324121387335083e+01,3.274217540764664847e+01,3.203458337848000070e+01,2.141871446436247695e+01,2.741879257977099371e+01,5.116249295586653290e+01
3.522367560928040575e+01,3.274203535321860414e+01,3.203428903750100432e+01,2.141620022075020913e+01,2.741538288756295572e+01,5.116841689168683160e+01
3.522408712882862147e+01,3.274190267099212548e+01,3.203401020017925305e+01,2.141381822375038624e+01,2.741215130516113163e+01,5.117403047108848568e+01
3.522447734796031682e+01,3.274177685352285749e+01,3.203374579851682569e+01,2.141155937852573743e+01,2.740908568763171616e+01,5.117935493384254642e+01
3.522484770904263485e+01,3.274165743620240221e+01,3.203349485475495584e+01,2.140941535722364364e+01,2.740617490392710565e+01,5.118440973884925427e+01
3.522519953460736275e+01,3.274154399299966656e+01,3.203325647239297069e+01,2.140737852280361508e+01,2.740340873736666794e+01,5.118921273982971343e+01
3.522553403908221981e+01,3.274143613268688568e+01,3.203302982823090161e+01,2.140544186152903805e+01,2.740077779728805041e+01,5.119378034118291509e+01
3.522585233920592884e+01,3.274133349548874605e+01,3.203281416530533221e+01,2.140359892301807321e+01,2.739827344046386060e+01,5.119812763651806620e+01
3.522615546329283376e+01,3.274123575010176523e+01,3.203260878660539390e+01,2.140184376690254098e+01,2.739588770107324223e+01,5.120226853202420614e+01
3.522644435949049324e+01,3.274114259103673419e+01,3.203241304947277257e+01,2.140017091527707649e+01,2.739361322818529842e+01,5.120621585653763930e+01
3.522671990315287616e+01,3.274105373624612980e+01,3.203222636060100115e+01,2.139857531023250914e+01,2.739144322984880375e+01,5.120998145991869421e+01
3.522698290343470262e+01,3.274096892500180900e+01,3.203204817156349549e+01,2.139705227586289737e+01,2.738937142300632033e+01,5.121357630113077875e+01
3.522723410920134057e+01,3.274088791599271531e+01,3.203187797480594412e+01,2.139559748421520524e+01,2.738739198855085277e+01,5.121701052723393843e+01
3.522747421433238202e+01,3.274081048561783547e+01,3.203171530004978251e+01,2.139420692472342012e+01,2.738549953093228950e+01,5.122029354434428683e+01
3.522770386248959795e+01,3.274073642645132054e+01,3.203155971105906019e+01,2.139287687672490890e+01,2.738368904179646535e+01,5.122343408147862220e+01
3.522792365141054205e+01,3.274066554586018896e+01,3.203141080272928320e+01,2.139160388470929419e+01,2.738195586720424402e+01,5.122644024808645469e+01
3.522813413677938144e+01,3.274059766475834010e+01,3.203126819846227136e+01,2.139038473599513424e+01,2.738029567803498665e+01,5.122931958596988977e+01
3.522833583572420935e+01,3.274053261648002433e+01,3.203113154779576632e+01,2.138921644056525295e+01,2.737870444322608776e+01,5.123207911620865929e+01
3.522852922997932268e+01,3.274047024576217524e+01,3.203100052425849498e+01,2.138809621282677043e+01,2.737717840554336135e+01,5.123472538162987178e+01
3.522871476874902186e+01,3.274041040782184098e+01,3.203087482342915138e+01,2.138702145508811014e+01,2.737571405961305970e+01,5.123726448529883015e+01
