# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.341487786414354133e+01,3.330759057196092243e+01,3.327753156389551492e+01,3.316542077349822648e+01,3.330671504469522404e+01,3.352786418180653527e+01
3.364258219587321008e+01,3.323592074214173664e+01,3.312149706198504617e+01,3.270072448549527877e+01,3.322304848106914221e+01,3.407622703343558612e+01
3.397396014603052095e+01,3.313208992436072720e+01,3.289394992960873054e+01,3.203680581962546370e+01,3.307467344735349712e+01,3.488852073302104628e+01
3.435892389180029483e+01,3.301195366833876932e+01,3.262912243986095007e+01,3.128663754811341136e+01,3.285810372594985296e+01,3.585525872593672858e+01
3.475489607154752747e+01,3.288862287574082188e+01,3.235648105271163644e+01,3.054179346158867503e+01,3.257956088526142935e+01,3.687864565314990983e+01
3.513313509601039186e+01,3.277072755972036333e+01,3.209613734426923060e+01,2.985810683973611646e+01,3.225435990764617600e+01,3.788753325261770044e+01
3.547805770510264267e+01,3.266287072787053347e+01,3.185907156702682386e+01,2.925976245751765248e+01,3.190208027817022085e+01,3.883815726431212312e+01
3.578364201186398219e+01,3.256683450871764052e+01,3.164952347941837374e+01,2.875031306137001863e+01,3.154150372921836620e+01,3.970818320941161517e+01
3.604969929590334488e+01,3.248271125630711964e+01,3.146758944778954614e+01,2.832272247346709904e+01,3.118759565369125752e+01,4.048968187284164344e+01
3.627908035001981091e+01,3.240971102215583244e+01,3.131120862782434955e+01,2.796594495611506304e+01,3.085064126783112926e+01,4.118341377605380416e+01
3.647590321327448493e+01,3.234666380067919533e+01,3.117743298604632329e+01,2.766844042332997233e+01,3.053670722173633578e+01,4.179485235493369544e+01
3.664455341267979094e+01,3.229230373847790503e+01,3.106314284884229693e+01,2.741972950943213405e+01,3.024861888883376082e+01,4.233165160173410868e+01
3.678918096737392318e+01,3.224541578399728081e+01,3.096540324862880311e+01,2.721089738445519046e+01,2.998696672347679737e+01,4.280213589206800862e+01
3.691348652968946453e+01,3.220490182890928565e+01,3.088161164140125337e+01,2.703460672962803457e+01,2.975093553828338599e+01,4.321445773208858299e+01
3.702066290090784406e+01,3.216980251364666543e+01,3.080953458544549051e+01,2.688491756577338165e+01,2.953891224900044676e+01,4.357617018522617514e+01
3.711341303441465556e+01,3.213929622239223960e+01,3.074729074319310129e+01,2.675705599519379518e+01,2.934889808390071408e+01,4.389404592090549784e+01
3.719400084023042297e+01,3.211268749728559868e+01,3.069331166248396414e+01,2.664719240306089176e+01,2.917877138012751459e+01,4.417403621681158654e+01
3.726431196135530399e+01,3.208939152095501868e+01,3.064629651768968088e+01,2.655225042345571040e+01,2.902644512380803832e+01,4.442130445273624417e+01
3.732591341710258348e+01,3.206891809148556405e+01,3.060516849141184892e+01,2.646975055204227445e+01,2.888995428134703403e+01,4.464029516661069152e+01
3.738010732218836552e+01,3.205085670993637592e+01,3.056903596787525856e+01,2.639768539773046996e+01,2.876749827463794773e+01,4.483481632763158586e+01
3.742797713910411517e+01,3.203486342579070367e+01,3.053715943510517050e+01,2.633442146482485313e+01,2.865745594400109653e+01,4.500812259117405745e+01
3.747042649225311806e+01,3.202064958246712933e+01,3.050892392527975261e+01,2.627862227082828994e+01,2.855838441540448613e+01,4.516299331376722392e+01
3.750821125369238729e+01,3.200797236321077577e+01,3.048381638309682273e+01,2.622918825330046744e+01,2.846900916125256131e+01,4.530180258544697836e+01
3.754196583767009798e+01,3.199662693676798497e+01,3.046140722556191349e+01,2.618520974295445214e+01,2.838820977901124820e+01,4.542658047803430321e+01
