# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.472649885459185981e+01,3.290007333335447015e+01,3.237342781205367004e+01,2.061024551155467321e+01,2.742260661235629371e+01,5.196714787608903663e+01
3.472692403495305769e+01,3.289993810066109603e+01,3.237313786438585339e+01,2.060657368090958030e+01,2.741794118035127781e+01,5.197548513873913123e+01
3.472732142314738013e+01,3.289981170447889980e+01,3.237286687237371297e+01,2.060314144568739891e+01,2.741357799920511340e+01,5.198328055510746992e+01
3.472769338493814928e+01,3.289969339292900230e+01,3.237261322213284842e+01,2.059992845283695573e+01,2.740949161864906358e+01,5.199057992851396648e+01
3.472804204008831164e+01,3.289958249227723996e+01,3.237237546763444840e+01,2.059691646069342497e+01,2.740565920122287125e+01,5.199742433808371800e+01
3.472836929237353587e+01,3.289947839740577962e+01,3.237215231022068451e+01,2.059408908205097433e+01,2.740206020812861354e+01,5.200385070982041213e+01
3.472867685541704219e+01,3.289938056360989549e+01,3.237194258097304811e+01,2.059143156290926058e+01,2.739867612811299580e+01,5.200989230897773297e+01
3.472896627499574151e+01,3.289928849951460421e+01,3.237174522548965427e+01,2.058893059135515458e+01,2.739549024279847700e+01,5.201557916584636843e+01
3.472923894835661685e+01,3.289920176094066306e+01,3.237155929070271299e+01,2.058657413198759656e+01,2.739248742298837769e+01,5.202093844502402220e+01
3.472949614099357518e+01,3.289911994557581210e+01,3.237138391343061983e+01,2.058435128206359721e+01,2.738965395137799419e+01,5.202599476655839084e+01
3.472973900125676749e+01,3.289904268833460321e+01,3.237121831040863640e+01,2.058225214617525722e+01,2.738697736784310166e+01,5.203077048598164822e+01
3.472996857310972985e+01,3.289896965730619627e+01,3.237106176958408810e+01,2.058026772678336513e+01,2.738444633408973417e+01,5.203528593912690781e+01
3.473018580729656435e+01,3.289890055020682524e+01,3.237091364249661041e+01,2.057838982835939490e+01,2.738205051495333109e+01,5.203955965668725980e+01
3.473039157114195774e+01,3.289883509126624261e+01,3.237077333759179965e+01,2.057661097323899924e+01,2.737978047405432847e+01,5.204360855270667940e+01
3.473058665717101690e+01,3.289877302848940843e+01,3.237064031433956757e+01,2.057492432758276379e+01,2.737762758186495660e+01,5.204744809055228671e+01
3.473077179070958920e+01,3.289871413124136978e+01,3.237051407804904102e+01,2.057332363608199088e+01,2.737558393453326033e+01,5.205109242938475944e+01
3.473094763659905482e+01,3.289865818811381359e+01,3.237039417528712448e+01,2.057180316425032274e+01,2.737364228205299455e+01,5.205455455369667561e+01
3.473111480514266702e+01,3.289860500503537111e+01,3.237028018982196187e+01,2.057035764731214655e+01,2.737179596457328756e+01,5.205784638811456944e+01
3.473127385738104778e+01,3.289855440359534100e+01,3.237017173902360412e+01,2.056898224484035964e+01,2.737003885581277274e+01,5.206097889934686407e+01
3.473142530978311271e+01,3.289850621955290677e+01,3.237006847066398763e+01,2.056767250041797368e+01,2.736836531268934536e+01,5.206396218689267386e+01
3.473156963842387768e+01,3.289846030150908973e+01,3.236997006006702549e+01,2.056642430569737456e+01,2.736677013039842521e+01,5.206680556390420378e+01
3.473170728271349361e+01,3.289841650972223164e+01,3.236987620756428186e+01,2.056523386831929301e+01,2.736524850227946715e+01,5.206951762940123984e+01
3.473183864873092830e+01,3.289837471504762334e+01,3.236978663622146257e+01,2.056409768322490805e+01,2.736379598389526535e+01,5.207210633287983370e+01
3.473196411220935431e+01,3.289833479798917182e+01,3.236970108980148098e+01,2.056301250695767280e+01,2.736240846082916178e+01,5.207457903221315121e+01
3.473208402121502303e+01,3.289829664784782182e+01,3.236961933093715515e+01,2.056197533460471050e+01,2.736108211976634408e+01,5.207694254562894542e+01
3.473219869855419972e+01,3.289826016195617342e+01,3.236954113948962686e+01,2.056098337907218010e+01,2.735981342248373593e+01,5.207920319844407686e+01
3.473230844393927441e+01,3.289822524499019352e+01,3.236946631107052497e+01,2.056003405242922000e+01,2.735859908241865668e+01,5.208136686515211977e+01
3.473241353594205094e+01,3.289819180834817303e+01,3.236939465570976893e+01,2.055912494908790222e+01,2.735743604352929381e+01,5.208343900738280041e+01
3.473251423375626956e+01,3.289815976959044264e+01,3.236932599665328780e+01,2.055825383061590017e+01,2.735632146119452557e+01,5.208542470818957781e+01
3.473261077879213587e+01,3.289812905193233661e+01,3.236926016927552752e+01,2.055741861200294807e+01,2.735525268493130824e+01,5.208732870306575791e+01
3.473270339611912760e+01,3.289809958378570087e+01,3.236919702009516442e+01,2.055661734922502148e+01,2.735422724273642459e+01,5.208915540803855748e+01
3.473279229577484273e+01,3.289807129834265709e+01,3.236913640588250018e+01,2.055584822796745925e+01,2.735324282687848907e+01,5.209090894515403392e+01
3.473287767395275694e+01,3.289804413319784260e+01,3.236907819284940047e+01,2.055510955338606038e+01,2.735229728099101010e+01,5.209259316562292241e+01
3.473295971408213489e+01,3.289801803000536751e+01,3.236902225591249049e+01,2.055439974079722631e+01,2.735138858833087028e+01,5.209421167087190696e+01
3.473303858781094533e+01,3.289799293416594850e+01,3.236896847802310617e+01,2.055371730720385059e+01,2.735051486108471863e+01,5.209576783171142722e+01
3.473311445590228885e+01,3.289796879454227962e+01,3.236891674955542442e+01,2.055306086357089868e+01,2.734967433061706288e+01,5.209726480581202424e+01
3.473318746905096077e+01,3.289794556319881735e+01,3.236886696775023609e+01,2.055242910777647225e+01,2.734886533856715118e+01,5.209870555365638722e+01
3.473325776863080705e+01,3.289792319516477193e+01,3.236881903620441392e+01,2.055182081817189399e+01,2.734808632871114042e+01,5.210009285311696203e+01
3.473332548737754166e+01,3.289790164821645391e+01,3.236877286440600443e+01,2.055123484769118392e+01,2.734733583951553015e+01,5.210142931279329304e+01
3.473339075001396026e+01,3.289788088267899013e+01,3.236872836730704250e+01,2.055067011845707725e+01,2.734661249731536614e+01,5.210271738422756016e+01
3.473345367382316340e+01,3.289786086124343001e+01,3.236868546493341370e+01,2.055012561683633976e+01,2.734591501005829173e+01,5.210395937310536851e+01
3.473351436917451451e+01,3.289784154880001665e+01,3.236864408202546173e+01,2.054960038890249052e+01,2.734524216156191301e+01,5.210515744953561068e+01
3.473357294000675211e+01,3.289782291228432598e+01,3.236860414770892902e+01,2.054909353626748825e+01,2.734459280623576305e+01,5.210631365749674870e+01
3.473362948427205765e+01,3.289780492053596817e+01,3.236856559519198129e+01,2.054860421224899980e+01,2.734396586422689523e+01,5.210742992352410852e+01
3.473368409434483794e+01,3.289778754416886386e+01,3.236852836148629109e+01,2.054813161834222157e+01,2.734336031694986247e+01,5.210850806470791241e+01
3.473373685739874617e+01,3.289777075545102747e+01,3.236849238715022636e+01,2.054767500096943778e+01,2.734277520296678077e+01,5.210954979606378146e+01
3.473378785575349781e+01,3.289775452819442592e+01,3.236845761605206917e+01,2.054723364848267764e+01,2.734220961418681739e+01,5.211055673733050497e+01
3.473383716719553149e+01,3.289773883765302287e+01,3.236842399515144564e+01,2.054680688839636105e+01,2.734166269235704405e+01,5.211153041924659846e+01
3.473388486527450425e+01,3.289772366042846130e+01,3.236839147429702024e+01,2.054639408483105001e+01,2.734113362581900475e+01,5.211247228934995235e+01
3.473393101957665152e+01,3.289770897438314989e+01,3.236836000604019858e+01,2.054599463614949784e+01,2.734062164650951132e+01,5.211338371734098729e+01
3.473397569597847934e+01,3.289769475855941749e+01,3.236832954546210317e+01,2.054560797276877793e+01,2.734012602718275886e+01,5.211426600004845966e+01
3.473401895688134999e+01,3.289768099310509086e+01,3.236830005001356625e+01,2.054523355513370930e+01,2.733964607883785902e+01,5.211512036602842102e+01
3.473406086142925631e+01,3.289766765920418834e+01,3.236827147936655535e+01,2.054487087183815675e+01,2.733918114833262081e+01,5.211594797982922245e+01
3.473410146571037416e+01,3.289765473901272941e+01,3.236824379527688933e+01,2.054451943788196289e+01,2.733873061616908728e+01,5.211674994594894628e+01
3.473414082294472394e+01,3.289764221559917701e+01,3.236821696145610616e+01,2.054417879305223238e+01,2.733829389443723201e+01,5.211752731251052495e+01
3.473417898365823220e+01,3.289763007288892283e+01,3.236819094345283787e+01,2.054384850041964938e+01,2.733787042490340014e+01,5.211828107467695048e+01
3.473421599584469988e+01,3.289761829561294348e+01,3.236816570854236375e+01,2.054352814493953616e+01,2.733745967723215031e+01,5.211901217782830287e+01
3.473425190511647997e+01,3.289760686925979627e+01,3.236814122562373086e+01,2.054321733215034129e+01,2.733706114733132608e+01,5.211972152051833973e+01
