# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.639159715455684818e+01,3.236759512140324802e+01,3.124080772403991091e+01,2.376101556337754772e+01,2.787628136606221574e+01,4.836270307056023654e+01
3.639987853642337257e+01,3.236485695791439099e+01,3.123526450566224000e+01,2.373921644315266377e+01,2.784251757947347983e+01,4.841826597737384930e+01
3.640741123711307381e+01,3.236236526263597568e+01,3.123022350025095761e+01,2.371939249498528568e+01,2.781167136058308031e+01,4.846893614443163756e+01
3.641428178856463660e+01,3.236009169859593726e+01,3.122562651283942259e+01,2.370131460690888048e+01,2.778342414346445111e+01,4.851526124962666131e+01
3.642056472026387581e+01,3.235801183512919010e+01,3.122142344460693764e+01,2.368478561742970001e+01,2.775749855134458954e+01,4.855771583122570689e+01
3.642632447915630678e+01,3.235610452745131482e+01,3.121757099339236419e+01,2.366963516555221503e+01,2.773365235382310701e+01,4.859671248062468152e+01
3.643161700498405509e+01,3.235435140668310794e+01,3.121403158833283698e+01,2.365571547480699977e+01,2.771167339817280251e+01,4.863261112702019773e+01
3.643649102904501547e+01,3.235273645873050441e+01,3.121077251222447302e+01,2.364289788437760720e+01,2.769137534698473146e+01,4.866572676863766134e+01
3.644098914985008975e+01,3.235124567498712622e+01,3.120776517516278403e+01,2.363106998108068524e+01,2.767259408436449775e+01,4.869633593455482412e+01
3.644514872794055549e+01,3.234986676136485073e+01,3.120498451069458312e+01,2.362013321711183167e+01,2.765518467751135034e+01,4.872468210537681443e+01
3.644900263343849645e+01,3.234858889490602962e+01,3.120240847165548104e+01,2.361000092248478310e+01,2.763901880069408890e+01,4.875098027682113155e+01
3.645257987312377423e+01,3.234740251938245592e+01,3.120001760749376984e+01,2.360059663971162180e+01,2.762398254512937257e+01,4.877542081515899497e+01
3.645590611852547624e+01,3.234629917297484525e+01,3.119779470849967495e+01,2.359185272278920564e+01,2.760997455173938420e+01,4.879817272547140306e+01
3.645900415233867164e+01,3.234527134245839619e+01,3.119572450520293216e+01,2.358370915393543399e+01,2.759690441476380229e+01,4.881938643130077082e+01
3.646189424717412919e+01,3.234431233937649353e+01,3.119379341344939860e+01,2.357611254048488902e+01,2.758469131318911494e+01,4.883919614632599604e+01
3.646459448802544046e+01,3.234341619452422378e+01,3.119198931745033576e+01,2.356901526145365366e+01,2.757326283431201119e+01,4.885772190423433869e+01
3.646712104774463370e+01,3.234257756773620684e+01,3.119030138451916301e+01,2.356237473893381562e+01,2.756255395977801825e+01,4.887507130128817323e+01
3.646948842313896222e+01,3.234179167051239290e+01,3.118871990634864488e+01,2.355615281399455085e+01,2.755250618938210749e+01,4.889134099662334165e+01
3.647170963795171161e+01,3.234105419945004911e+01,3.118723616259824283e+01,2.355031521039338926e+01,2.754306678198876313e+01,4.890661800761784406e+01
3.647379641789878235e+01,3.234036127880268907e+01,3.118584230329853924e+01,2.354483107233020789e+01,2.753418809628062647e+01,4.892098083138917275e+01
3.647575934204638060e+01,3.233970941077245698e+01,3.118453124718115177e+01,2.353967256484305182e+01,2.752582701681921051e+01,4.893450041833774122e+01
3.647760797409587497e+01,3.233909543237571427e+01,3.118329659352842143e+01,2.353481452737495161e+01,2.751794445319532656e+01,4.894724101942973249e+01
3.647935097654947612e+01,3.233851647791284023e+01,3.118213254553767655e+01,2.353023417261409378e+01,2.751050490195463993e+01,4.895926092543126629e+01
3.648099621024897488e+01,3.233796994622967702e+01,3.118103384352134455e+01,2.352591082399840161e+01,2.750347606257048483e+01,4.897061311343111356e+01
3.648255082138035021e+01,3.233745347208785148e+01,3.117999570653179831e+01,2.352182568633815762e+01,2.749682850006055546e+01,4.898134581360128692e+01
3.648402131770671986e+01,3.233696490106833465e+01,3.117901378122495260e+01,2.351796164488539986e+01,2.749053534795136855e+01,4.899150300716323159e+01
3.648541363552189409e+01,3.233650226752016721e+01,3.117808409695793159e+01,2.351430308890378029e+01,2.748457204622546968e+01,4.900112486487075358e+01
3.648673319858618669e+01,3.233606377514243491e+01,3.117720302627137130e+01,2.351083575639656331e+01,2.747891610966459552e+01,4.901024813393883761e+01
3.648798497011998876e+01,3.233564777984653205e+01,3.117636725003347209e+01,2.350754659715215666e+01,2.747354692266298315e+01,4.901890648018486729e+01
3.648917349876948180e+01,3.233525277460000780e+01,3.117557372663051041e+01,2.350442365168688852e+01,2.746844555713968816e+01,4.902713079117341977e+01
3.649030295932809764e+01,3.233487737599524792e+01,3.117481966467665444e+01,2.350145594401839233e+01,2.746359461065042140e+01,4.903494944533119337e+01
3.649137718888274406e+01,3.233452031232275914e+01,3.117410249879449680e+01,2.349863338649819156e+01,2.745897806219770132e+01,4.904238855130410712e+01
3.649239971896236767e+01,3.233418041296079792e+01,3.117341986807684151e+01,2.349594669518316081e+01,2.745458114357987611e+01,4.904947216123696307e+01
3.649337380418297272e+01,3.233385659891806796e+01,3.117276959689895222e+01,2.349338731443707928e+01,2.745039022440770182e+01,4.905622246115521534e+01
3.649430244781874677e+01,3.233354787438940292e+01,3.117214967779185386e+01,2.349094734963250275e+01,2.744639270916663776e+01,4.906265994120085594e+01
3.649518842466815727e+01,3.233325331920233481e+01,3.117155825612951148e+01,2.348861950697693857e+01,2.744257694491246014e+01,4.906880354811060840e+01
3.649603430153742067e+01,3.233297208204908202e+01,3.117099361641350086e+01,2.348639703961599068e+01,2.743893213837247913e+01,4.907467082201151953e+01
3.649684245561849139e+01,3.233270337441285847e+01,3.117045416996864660e+01,2.348427369927891561e+01,2.743544828137923375e+01,4.908027801934184708e+01
3.649761509100598289e+01,3.233244646510785003e+01,3.116993844388616353e+01,2.348224369282538504e+01,2.743211608369866994e+01,4.908564022347594857e+01
3.649835425356435792e+01,3.233220067536360176e+01,3.116944507107203677e+01,2.348030164313675172e+01,2.742892691243205050e+01,4.909077144443119067e+01
3.649906184432965262e+01,3.233196537439290097e+01,3.116897278127744286e+01,2.347844255386193169e+01,2.742587273726987362e+01,4.909568470886820535e+01
3.649973963160973511e+01,3.233173997538942501e+01,3.116852039300083632e+01,2.347666177759236561e+01,2.742294608096499431e+01,4.910039214144263298e+01
3.650038926192365096e+01,3.233152393190821527e+01,3.116808680616813376e+01,2.347495498708964590e+01,2.742013997446639095e+01,4.910490503844396670e+01
3.650101226990622649e+01,3.233131673458860433e+01,3.116767099550516562e+01,2.347331814923764171e+01,2.741744791622216582e+01,4.910923393454019958e+01
3.650161008728727552e+01,3.233111790818223596e+01,3.116727200453047786e+01,2.347174750142818311e+01,2.741486383521627346e+01,4.911338866335553632e+01
3.650218405104398300e+01,3.233092700885456594e+01,3.116688894010146171e+01,2.347023953012430297e+01,2.741238205735511713e+01,4.911737841252058701e+01
3.650273541081030970e+01,3.233074362173191219e+01,3.116652096745777101e+01,2.346879095137590809e+01,2.740999727486259019e+01,4.912121177376150172e+01
3.650326533562170539e+01,3.233056735866794185e+01,3.116616730571035632e+01,2.346739869308671445e+01,2.740770451838159971e+01,4.912489678853167874e+01
3.650377492006002456e+01,3.233039785620881901e+01,3.116582722373115644e+01,2.346605987885573796e+01,2.740549913151298966e+01,4.912844098963127237e+01
3.650426518986065361e+01,3.233023477373595256e+01,3.116550003640340805e+01,2.346477181323569283e+01,2.740337674755183173e+01,4.913185143921247544e+01
3.650473710703407448e+01,3.233007779176933383e+01,3.116518510119658458e+01,2.346353196826862941e+01,2.740133326820946635e+01,4.913513476352191134e+01
3.650519157454895947e+01,3.232992661041611626e+01,3.116488181503491717e+01,2.346233797117344366e+01,2.739936484412875828e+01,4.913829718469779806e+01
3.650562944061928761e+01,3.232978094795009127e+01,3.116458961143062822e+01,2.346118759307512036e+01,2.739746785702444498e+01,4.914134454990043110e+01
3.650605150263383081e+01,3.232964053950924921e+01,3.116430795785691288e+01,2.346007873867564797e+01,2.739563890329466034e+01,4.914428235802969169e+01
3.650645851076062343e+01,3.232950513590137831e+01,3.116403635333800537e+01,2.345900943677785833e+01,2.739387477896798728e+01,4.914711578425415439e+01
3.650685117125730272e+01,3.232937450250673095e+01,3.116377432623595922e+01,2.345797783158385741e+01,2.739217246586350285e+01,4.914984970255263619e+01
3.650723014951489631e+01,3.232924841826888240e+01,3.116352143221621773e+01,2.345698217469513835e+01,2.739052911885328356e+01,4.915248870645158519e+01
3.650759607285739605e+01,3.232912667476674784e+01,3.116327725237585966e+01,2.345602081775141556e+01,2.738894205412922389e+01,4.915503712811936765e+01
3.650794953312214375e+01,3.232900907535881885e+01,3.116304139151903740e+01,2.345509220565075736e+01,2.738740873838432677e+01,4.915749905596491232e+01
3.650829108903722897e+01,3.232889543439480207e+01,3.116281347656796186e+01,2.345419487029870709e+01,2.738592677882859405e+01,4.915987835087270241e+01
3.650862126841656874e+01,3.232878557648788131e+01,3.116259315509554284e+01,2.345332742484022148e+01,2.738449391396679644e+01,4.916217866119298208e+01
3.650894057018643224e+01,3.232867933584209652e+01,3.116238009397146058e+01,2.345248855833202839e+01,2.738310800507238696e+01,4.916440343659557755e+01
3.650924946625964651e+01,3.232857655563136490e+01,3.116217397810898859e+01,2.345167703081783372e+01,2.738176702829881393e+01,4.916655594088334880e+01
3.650954840326917861e+01,3.232847708742353632e+01,3.116197450930728152e+01,2.345089166877148301e+01,2.738046906737434227e+01,4.916863926385418182e+01
3.650983780417356428e+01,3.232838079064867287e+01,3.116178140517775219e+01,2.345013136087754546e+01,2.737921230683102536e+01,4.917065633229142207e+01
3.651011806974502605e+01,3.232828753210457506e+01,3.116159439815040599e+01,2.344939505412063241e+01,2.737799502572527643e+01,4.917260992015409471e+01
3.651038957994943956e+01,3.232819718549937704e+01,3.116141323455118339e+01,2.344868175015839995e+01,2.737681559180797208e+01,4.917450265803362441e+01
3.651065269522760559e+01,3.232810963102619439e+01,3.116123767374619646e+01,2.344799050195464929e+01,2.737567245610960143e+01,4.917633704193574573e+01
3.651090775768523145e+01,3.232802475496809791e+01,3.116106748734665999e+01,2.344732041065143946e+01,2.737456414790522885e+01,4.917811544144333880e+01
3.651115509219971500e+01,3.232794244933109695e+01,3.116090245846918094e+01,2.344667062266135460e+01,2.737348927003093735e+01,4.917984010730770450e+01
3.651139500744906030e+01,3.232786261150235418e+01,3.116074238104858907e+01,2.344604032696211249e+01,2.737244649452295064e+01,4.918151317851494042e+01
3.651162779687109605e+01,3.232778514393190505e+01,3.116058705919699179e+01,2.344542875257778292e+01,2.737143455855505181e+01,4.918313668886715817e+01
