# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.344646188491328331e+01,3.329858660771407841e+01,3.325495150737263117e+01,3.127584775251061444e+01,3.324123135096292714e+01,3.548292089652645132e+01
3.365473851888432222e+01,3.323470098186748345e+01,3.311056049924820144e+01,2.766859075402751245e+01,3.267475509920392795e+01,3.965665414676856670e+01
3.382127425901358464e+01,3.318354115457085385e+01,3.299518458641556151e+01,2.496887939318979122e+01,3.170350833075693586e+01,4.332761227605325871e+01
3.392952435077808815e+01,3.315017471640258861e+01,3.292030093281931613e+01,2.328424341879914294e+01,3.074105439734368517e+01,4.597470218385716834e+01
3.399782192824257265e+01,3.312905600175298559e+01,3.287312207000444175e+01,2.223599014927499340e+01,2.996709171200768296e+01,4.779691813871733075e+01
3.404194734296395097e+01,3.311537843539656478e+01,3.284267422163947714e+01,2.155886589223753091e+01,2.938694322832959926e+01,4.905419087943288758e+01
3.407151828749891109e+01,3.310619610265153767e+01,3.282228560984956545e+01,2.110291677353341555e+01,2.895886047042380440e+01,4.993822275604278360e+01
3.409207553457427764e+01,3.309980452232680648e+01,3.280811994309891588e+01,2.078407509748981497e+01,2.864116050604365427e+01,5.057476439646652011e+01
3.410684762044317608e+01,3.309520733092588785e+01,3.279794504863095028e+01,2.055367448760550886e+01,2.840208471557333425e+01,5.104424079682116400e+01
3.411777384586297757e+01,3.309180461617344804e+01,3.279042153796357439e+01,2.038242312934588796e+01,2.821919853848670456e+01,5.139837833216740393e+01
3.412605993656219994e+01,3.308922272867080494e+01,3.278471733476700223e+01,2.025201468744032596e+01,2.807695963150774787e+01,5.167102568105191551e+01
3.413248102265418993e+01,3.308722113231314665e+01,3.278029784503267052e+01,2.015060944877013682e+01,2.796458015377722361e+01,5.188481039745261825e+01
3.413755099430739648e+01,3.308564018997346068e+01,3.277680881571914284e+01,2.007031169545316729e+01,2.787449161853194468e+01,5.205519668601488092e+01
3.414162013764850201e+01,3.308437099662696568e+01,3.277400886572452521e+01,2.000571038309892202e+01,2.780130786368406604e+01,5.219298175321700484e+01
3.414493322741181913e+01,3.308333740030705883e+01,3.277172937228112204e+01,1.995300624765413033e+01,2.774113636728644394e+01,5.230585738505943993e+01
3.414766514865895886e+01,3.308248496297628094e+01,3.276984988836476020e+01,1.990947343515454548e+01,2.769112053403262763e+01,5.239940603081281978e+01
3.414994335910668610e+01,3.308177399205460034e+01,3.276828264883870645e+01,1.987311806870002329e+01,2.764913280951632046e+01,5.247774912178366691e+01
3.415186242138969419e+01,3.308117502815880329e+01,3.276696255045150252e+01,1.984245616849682747e+01,2.761356635987045038e+01,5.254397747163272214e+01
3.415349362747481621e+01,3.308066585457360276e+01,3.276584051795157393e+01,1.981636585224068270e+01,2.758319168938970378e+01,5.260044245836962062e+01
3.415489151005979807e+01,3.308022947279002324e+01,3.276487901715018580e+01,1.979398689980291692e+01,2.755705654088962930e+01,5.264895655930745022e+01
3.415609833431007303e+01,3.307985270526700106e+01,3.276404896042291881e+01,1.977465119643840907e+01,2.753441502633964788e+01,5.269093377722195015e+01
3.415714725185046063e+01,3.307952521389807288e+01,3.276332753425145938e+01,1.975783371934272381e+01,2.751467676842106869e+01,5.272748951223621106e+01
3.415806455167312095e+01,3.307923879926050859e+01,3.276269664906637757e+01,1.974311744814085756e+01,2.749736992849810591e+01,5.275951262336104008e+01
3.415887129064476113e+01,3.307898689284323979e+01,3.276214181651199908e+01,1.973016787539910055e+01,2.748211399895652107e+01,5.278771812564437482e+01
3.415958449089797710e+01,3.307876418405093233e+01,3.276165132505109057e+01,1.971871424095393976e+01,2.746859954905037071e+01,5.281268620999569663e+01
3.416021803032968052e+01,3.307856634273953489e+01,3.276121562693077749e+01,1.970853554447673517e+01,2.745657298276148950e+01,5.283489147276178244e+01
3.416078331264011325e+01,3.307838981039790838e+01,3.276082687696197837e+01,1.969944999960814158e+01,2.744582495092702956e+01,5.285472504946483241e+01
3.416128977697430003e+01,3.307823164128726745e+01,3.276047858173843252e+01,1.969130699801220885e+01,2.743618145676588327e+01,5.287251154522189722e+01
3.416174528947841083e+01,3.307808938036760082e+01,3.276016533015400256e+01,1.968398092523991139e+01,2.742749696704819939e+01,5.288852210771189988e+01
3.416215644695854792e+01,3.307796096861393664e+01,3.275988258442751544e+01,1.967736635768407183e+01,2.741964903129643361e+01,5.290298461101949101e+01
3.416252881443922718e+01,3.307784466893243547e+01,3.275962651662833736e+01,1.967137429999662501e+01,2.741253404528061921e+01,5.291609165472274867e+01
3.416286711253252406e+01,3.307773900772147613e+01,3.275939387974601402e+01,1.966592921377912617e+01,2.740606389032755175e+01,5.292800689589331853e+01
3.416317536635735763e+01,3.307764272841968278e+01,3.275918190522297380e+01,1.966096665338026739e+01,2.740016324845018403e+01,5.293887009816954503e+01
3.416345702475141621e+01,3.307755475431682868e+01,3.275898822093176221e+01,1.965643137138193453e+01,2.739476744300730005e+01,5.294880118561076188e+01
3.416371505634850791e+01,3.307747415857871687e+01,3.275881078507277522e+01,1.965227579030596772e+01,2.738982069102092254e+01,5.295790351867311330e+01
3.416395202750512539e+01,3.307740013993331729e+01,3.275864783256156443e+01,1.964845876197948016e+01,2.738527468019022493e+01,5.296626655783028781e+01
3.416417016588575706e+01,3.307733200282957142e+01,3.275849783128466441e+01,1.964494455441919740e+01,2.738108740369505867e+01,5.297396804188575459e+01
3.416437141264162847e+01,3.307726914115469441e+01,3.275835944620369133e+01,1.964170201985703201e+01,2.737722220094688197e+01,5.298107577919609668e+01
3.416455746545869943e+01,3.307721102479960962e+01,3.275823150974170517e+01,1.963870390787973719e+01,2.737364696384671348e+01,5.298764912827355289e+01
3.416472981425508237e+01,3.307715718851811459e+01,3.275811299722680303e+01,1.963592629550793944e+01,2.737033347679926720e+01,5.299374022769279691e+01
3.416488977092539159e+01,3.307710722264296521e+01,3.275800300643164320e+01,1.963334811203697683e+01,2.736725686540517088e+01,5.299939502255786294e+01
3.416503849423910566e+01,3.307706076531464845e+01,3.275790074044626010e+01,1.963095074107965132e+01,2.736439513390483569e+01,5.300465412501551299e+01
3.416517701077358993e+01,3.307701749594676244e+01,3.275780549327964053e+01,1.962871768581948828e+01,2.736172877545574522e+01,5.300955353872477360e+01
3.416530623258672961e+01,3.307697712970993109e+01,3.275771663770334641e+01,1.962663428627258000e+01,2.735924044245799891e+01,5.301412527126942820e+01
3.416542697219625779e+01,3.307693941285508998e+01,3.275763361494864512e+01,1.962468747953458603e+01,2.735691466660659188e+01,5.301839785385883630e+01
3.416553995532416366e+01,3.307690411873536362e+01,3.275755592594047982e+01,1.962286559571372635e+01,2.735473762029856459e+01,5.302239678398770195e+01
3.416564583177912340e+01,3.307687104440837089e+01,3.275748312381251282e+01,1.962115818361223774e+01,2.735269691257365920e+01,5.302614490381409951e+01
3.416574518478140021e+01,3.307684000772502486e+01,3.275741480749356782e+01,1.961955586130758178e+01,2.735078141400229157e+01,5.302966272469014086e+01
3.416583853897933665e+01,3.307681084482668155e+01,3.275735061619397470e+01,1.961805018765449304e+01,2.734898110593119824e+01,5.303296870641430871e+01
3.416592636736277200e+01,3.307678340798656791e+01,3.275729022465065299e+01,1.961663355142889742e+01,2.734728695029770051e+01,5.303607949827340207e+01
3.416600909724392210e+01,3.307675756374226239e+01,3.275723333901380840e+01,1.961529907540269591e+01,2.734569077687169525e+01,5.303901014772560529e+01
3.416608711544623844e+01,3.307673319127587774e+01,3.275717969327789092e+01,1.961404053309604478e+01,2.734418518531439446e+01,5.304177428158954655e+01
3.416616077281906172e+01,3.307671018100388238e+01,3.275712904617705590e+01,1.961285227632980366e+01,2.734276345987308687e+01,5.304438426379712013e+01
3.416623038817563440e+01,3.307668843334780462e+01,3.275708117847654677e+01,1.961172917200788390e+01,2.734141949488614998e+01,5.304685133310598388e+01
3.416629625173817431e+01,3.307666785765832884e+01,3.275703589060348975e+01,1.961066654681035004e+01,2.734014772956182071e+01,5.304918572362782214e+01
3.416635862815841307e+01,3.307664837127217083e+01,3.275699300056940899e+01,1.960966013868706170e+01,2.733894309073778217e+01,5.305139677057515257e+01
3.416641775917209856e+01,3.307662989868286019e+01,3.275695234214504836e+01,1.960870605421346369e+01,2.733780094252472637e+01,5.305349300326182060e+01
3.416647386593856339e+01,3.307661237081057237e+01,3.275691376325087845e+01,1.960780073101311416e+01,2.733671704190672713e+01,5.305548222708014094e+01
3.416652715110542715e+01,3.307659572435699857e+01,3.275687712453756717e+01,1.960694090457131722e+01,2.733568749950591226e+01,5.305737159592275276e+01
3.416657780063688676e+01,3.307657990123460223e+01,3.275684229812851100e+01,1.960612357886322954e+01,2.733470874483833768e+01,5.305916767629842212e+01
3.416662598543359763e+01,3.307656484806059893e+01,3.275680916650580343e+01,1.960534600030380048e+01,2.733377749548282054e+01,5.306087650421338253e+01
3.416667186277313562e+01,3.307655051570723970e+01,3.275677762151962469e+01,1.960460563459730920e+01,2.733289072966839228e+01,5.306250363573429496e+01
3.416671557759192979e+01,3.307653685890122119e+01,3.275674756350683481e+01,1.960390014612436005e+01,2.733204566185397510e+01,5.306405419202167195e+01
3.416675726362846888e+01,3.307652383586700040e+01,3.275671890050453783e+01,1.960322737955221584e+01,2.733123972093309106e+01,5.306553289951470020e+01
3.416679704444556620e+01,3.307651140800724221e+01,3.275669154754717738e+01,1.960258534340019665e+01,2.733047053074689359e+01,5.306694412585291332e+01
3.416683503434468605e+01,3.307649953961735889e+01,3.275666542603795506e+01,1.960197219532531321e+01,2.732973589262991965e+01,5.306829191204476359e+01
3.416687133918640740e+01,3.307648819762928127e+01,3.275664046318431133e+01,1.960138622892587179e+01,2.732903376975031762e+01,5.306958000132379993e+01
3.416690605712722828e+01,3.307647735138130685e+01,3.275661659149145777e+01,1.960082586188698528e+01,2.732836227303756971e+01,5.307081186507544857e+01
3.416693927928222507e+01,3.307646697241122524e+01,3.275659374830654968e+01,1.960028962531372443e+01,2.732771964851525226e+01,5.307199072617102331e+01
3.416697109032259050e+01,3.307645703426950234e+01,3.275657187540790005e+01,1.959977615411883534e+01,2.732710426588212016e+01,5.307311957999903740e+01
3.416700156901454477e+01,3.307644751235110903e+01,3.275655091863434620e+01,1.959928417834677461e+01,2.732651460820271794e+01,5.307420121345051456e+01
3.416703078870638421e+01,3.307643838374341527e+01,3.275653082755020762e+01,1.959881251533171920e+01,2.732594926258550672e+01,5.307523822208276698e+01
3.416705881776960751e+01,3.307642962708823120e+01,3.275651155514216128e+01,1.959836006259902774e+01,2.732540691174270719e+01,5.307623302565824730e+01
3.416708571999844679e+01,3.307642122245734129e+01,3.275649305754420482e+01,1.959792579143124058e+01,2.732488632633779346e+01,5.307718788223098016e+01
3.416711155497272046e+01,3.307641315123871806e+01,3.275647529378856149e+01,1.959750874102751439e+01,2.732438635803703875e+01,5.307810490093544331e+01
3.416713637838724082e+01,3.307640539603413288e+01,3.275645822557861209e+01,1.959710801319590345e+01,2.732390593319314931e+01,5.307898605361095434e+01
