# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.679114556140786618e+01,3.223802127458753830e+01,3.097083316400458486e+01,2.426526126321077825e+01,2.774588995676288050e+01,4.798884878002634480e+01
3.679959745111111857e+01,3.223519925997049285e+01,3.096520328891838503e+01,2.424708818499862062e+01,2.771530018381215399e+01,4.803761163118923605e+01
3.680716367853367643e+01,3.223267184949560971e+01,3.096016447197070676e+01,2.423082553303733988e+01,2.768781155780344960e+01,4.808136290915921052e+01
3.681396271052744140e+01,3.223039981396883036e+01,3.095563747550372113e+01,2.421621666095829184e+01,2.766302585744651665e+01,4.812075748159519151e+01
3.682009401851842512e+01,3.222835018155054598e+01,3.095155579993102890e+01,2.420304630658273837e+01,2.764060565387668689e+01,4.815634803954056764e+01
3.682564158872105509e+01,3.222649508829563558e+01,3.094786332298330933e+01,2.419113288943636064e+01,2.762026371389197266e+01,4.818860339667165960e+01
3.683067670463338317e+01,3.222481086540842909e+01,3.094451242995816997e+01,2.418032241944360550e+01,2.760175445305937458e+01,4.821792312749701637e+01
3.683526016779071455e+01,3.222327730962226155e+01,3.094146252258701679e+01,2.417048364526286974e+01,2.758486700818672688e+01,4.824464934655041048e+01
3.683944408172091300e+01,3.222187709625544016e+01,3.093867882202364683e+01,2.416150416381192656e+01,2.756941959501190098e+01,4.826907624117616535e+01
3.684327329388166561e+01,3.222059530418269446e+01,3.093613140193563993e+01,2.415328728056685392e+01,2.755525489073082923e+01,4.829145782870230619e+01
3.684678656800542740e+01,3.221941902916712763e+01,3.093379440282744852e+01,2.414574946037492253e+01,2.754223623761171069e+01,4.831201430201335256e+01
3.685001754258890116e+01,3.221833706738775760e+01,3.093164539002334834e+01,2.413881824580985480e+01,2.753024450754442043e+01,4.833093724664573188e+01
3.685299551871150925e+01,3.221733965506281550e+01,3.092966482622567170e+01,2.413243054803467302e+01,2.751917550108169408e+01,4.834839395088363290e+01
3.685574611085565522e+01,3.221641825315828100e+01,3.092783563598606733e+01,2.412653123623164220e+01,2.750893778068121520e+01,4.836453098308713550e+01
3.685829178715228949e+01,3.221556536852535402e+01,3.092614284432235650e+01,2.412107196769903794e+01,2.749945085824295177e+01,4.837947717405802450e+01
3.686065231990507129e+01,3.221477440462911801e+01,3.092457327546580359e+01,2.411601021299325254e+01,2.749064367299202516e+01,4.839334611401471875e+01
3.686284516294760749e+01,3.221403953643079632e+01,3.092311530062160685e+01,2.411130843996252437e+01,2.748245330829906408e+01,4.840623825173840089e+01
3.686488576904468317e+01,3.221335560508016016e+01,3.092175862587516733e+01,2.410693342785760862e+01,2.747482390593324908e+01,4.841824266620915296e+01
3.686678785793691304e+01,3.221271802892987779e+01,3.092049411313322338e+01,2.410285568843173110e+01,2.746770574409934085e+01,4.842943856746893516e+01
3.686856364357392124e+01,3.221212272805560417e+01,3.091931362837046393e+01,2.409904897543763980e+01,2.746105445186267247e+01,4.843989657269968063e+01
3.687022402745932226e+01,3.221156605999889422e+01,3.091820991254177642e+01,2.409548986747399013e+01,2.745483033756904234e+01,4.844967979495697818e+01
3.687177876374175867e+01,3.221104476487388268e+01,3.091717647138436575e+01,2.409215741194663707e+01,2.744899781288557250e+01,4.845884477516779043e+01
3.687323660065733577e+01,3.221055591831471787e+01,3.091620748102796767e+01,2.408903282015254632e+01,2.744352489732586164e+01,4.846744228252158848e+01
3.687460540210513926e+01,3.221009689101524032e+01,3.091529770687962397e+01,2.408609920528885340e+01,2.743838279074748243e+01,4.847551800396366417e+01
3.687589225247118208e+01,3.220966531382994447e+01,3.091444243369888056e+01,2.408334135663693587e+01,2.743354550343933340e+01,4.848311313992373073e+01
3.687710354728037032e+01,3.220925904758090041e+01,3.091363740513871505e+01,2.408074554433749981e+01,2.742898953515570071e+01,4.849026492050681725e+01
3.687824507181805700e+01,3.220887615686323358e+01,3.091287877131870943e+01,2.407829935012317435e+01,2.742469359587659739e+01,4.849700705400022827e+01
3.687932206950685554e+01,3.220851488725588752e+01,3.091216304323726050e+01,2.407599152014670096e+01,2.742063836224342666e+01,4.850337011760986883e+01
3.688033930153215323e+01,3.220817364544283379e+01,3.091148705302500588e+01,2.407381183667705571e+01,2.741680626458251169e+01,4.850938189874043616e+01
3.688130109897078768e+01,3.220785098182879835e+01,3.091084791920041397e+01,2.407175100595414818e+01,2.741318130022686361e+01,4.851506769381898465e+01
3.688221140847669233e+01,3.220754557529938467e+01,3.091024301622391590e+01,2.406980055992378098e+01,2.740974886950754552e+01,4.852045057056867705e+01
3.688307383241844661e+01,3.220725621982795417e+01,3.090966994775359922e+01,2.406795276992635024e+01,2.740649563133747790e+01,4.852555159873615764e+01
3.688389166422106769e+01,3.220698181268065952e+01,3.090912652309827280e+01,2.406620057071028995e+01,2.740340937576938884e+01,4.853039005352032831e+01
3.688466791955632118e+01,3.220672134400379605e+01,3.090861073643988988e+01,2.406453749338455594e+01,2.740047891129627189e+01,4.853498359531917572e+01
3.688540536392715552e+01,3.220647388761337737e+01,3.090812074845945645e+01,2.406295760613078727e+01,2.739769396498466492e+01,4.853934842888455137e+01
3.688610653711542398e+01,3.220623859282981982e+01,3.090765487005475620e+01,2.406145546166724714e+01,2.739504509380414277e+01,4.854349944452860655e+01
3.688677377489199216e+01,3.220601467722624278e+01,3.090721154788177927e+01,2.406002605060179178e+01,2.739252360574768730e+01,4.854745034365050316e+01
3.688740922833367364e+01,3.220580142017403347e+01,3.090678935149229289e+01,2.405866475993168763e+01,2.739012148953012371e+01,4.855121375053818866e+01
3.688801488104348181e+01,3.220559815708887896e+01,3.090638696186764989e+01,2.405736733605372990e+01,2.738783135181940764e+01,4.855480131212686956e+01
3.688859256452995083e+01,3.220540427429024533e+01,3.090600316117980029e+01,2.405612985173296892e+01,2.738564636109506623e+01,4.855822378717194709e+01
3.688914397196621309e+01,3.220521920440192787e+01,3.090563682363184839e+01,2.405494867655409053e+01,2.738356019734931479e+01,4.856149112609659824e+01
3.688967067052082882e+01,3.220504242222970959e+01,3.090528690724947936e+01,2.405382045044285277e+01,2.738156700694738888e+01,4.856461254260976546e+01
3.689017411242757305e+01,3.220487344105949035e+01,3.090495244651293305e+01,2.405274205989928404e+01,2.737966136205419687e+01,4.856759657804650487e+01
3.689065564493824922e+01,3.220471180932902655e+01,3.090463254573271357e+01,2.405171061662903398e+01,2.737783822410770895e+01,4.857045115926326417e+01
3.689111651928632085e+01,3.220455710762966817e+01,3.090432637308401098e+01,2.405072343830205384e+01,2.737609291088531904e+01,4.857318365081261646e+01
3.689155789877101910e+01,3.220440894600191939e+01,3.090403315522706862e+01,2.404977803119974666e+01,2.737442106676770592e+01,4.857580090203255452e+01
3.689198086606013760e+01,3.220426696149247903e+01,3.090375217244739048e+01,2.404887207454136799e+01,2.737281863584884434e+01,4.857830928960978412e+01
3.689238642979516669e+01,3.220413081594378468e+01,3.090348275426104863e+01,2.404800340630782074e+01,2.737128183758816391e+01,4.858071475610401535e+01
3.689277553057529246e+01,3.220400019399188807e+01,3.090322427543283368e+01,2.404717001040090807e+01,2.736980714473286014e+01,4.858302284486623535e+01
3.689314904638467851e+01,3.220387480124978197e+01,3.090297615236552886e+01,2.404637000499691268e+01,2.736839126327337368e+01,4.858523873172971008e+01
3.689350779752233223e+01,3.220375436265750579e+01,3.090273783982016198e+01,2.404560163196875777e+01,2.736703111422075807e+01,4.858736725381048416e+01
3.689385255108545181e+01,3.220363862098115959e+01,3.090250882793339926e+01,2.404486324726689972e+01,2.736572381701974876e+01,4.858941293571334086e+01
3.689418402505209826e+01,3.220352733544619639e+01,3.090228863950170535e+01,2.404415331216089058e+01,2.736446667443217962e+01,4.859138001340692625e+01
3.689450289200290456e+01,3.220342028049131500e+01,3.090207682750578755e+01,2.404347038525427749e+01,2.736325715874431808e+01,4.859327245600140799e+01
3.689480978251920362e+01,3.220331724463095213e+01,3.090187297284983714e+01,2.404281311519638820e+01,2.736209289916708443e+01,4.859509398563652383e+01
3.689510528828728297e+01,3.220321802941509048e+01,3.090167668229761233e+01,2.404218023402265558e+01,2.736097167031303812e+01,4.859684809566432762e+01
3.689538996493939038e+01,3.220312244847853833e+01,3.090148758658207129e+01,2.404157055106129093e+01,2.735989138164690004e+01,4.859853806729181258e+01
3.689566433465547846e+01,3.220303032666895149e+01,3.090130533867557361e+01,2.404098294735352326e+01,2.735885006781612461e+01,4.860016698483035213e+01
3.689592888854861030e+01,3.220294149924819749e+01,3.090112961220320287e+01,2.404041637053684966e+01,2.735784587977967419e+01,4.860173774968346549e+01
3.689618408885460354e+01,3.220285581115886941e+01,3.090096009998653059e+01,2.403986983014953083e+01,2.735687707666000890e+01,4.860325309319046028e+01
3.689643037094412392e+01,3.220277311634992401e+01,3.090079651270596273e+01,2.403934239331583456e+01,2.735594201825210092e+01,4.860471558843204321e+01
3.689666814517269700e+01,3.220269327715729446e+01,3.090063857767001565e+01,2.403883318077868125e+01,2.735503915812973474e+01,4.860612766109158400e+01
3.689689779858437646e+01,3.220261616373278457e+01,3.090048603768283897e+01,2.403834136324626414e+01,2.735416703729552879e+01,4.860749159945821418e+01
3.689711969648168122e+01,3.220254165351814635e+01,3.090033865000016888e+01,2.403786615802626514e+01,2.735332427832572932e+01,4.860880956364799488e+01
3.689733418387319830e+01,3.220246963076014168e+01,3.090019618536666357e+01,2.403740682592122369e+01,2.735250957996695576e+01,4.861008359411182767e+01
3.689754158681065377e+01,3.220239998606214726e+01,3.090005842712720963e+01,2.403696266836233164e+01,2.735172171214520631e+01,4.861131561949245850e+01
3.689774221362432627e+01,3.220233261597061869e+01,3.089992517040506215e+01,2.403653302476111975e+01,2.735095951135161485e+01,4.861250746388726895e+01
3.689793635606498867e+01,3.220226742259171004e+01,3.089979622134331194e+01,2.403611727005993259e+01,2.735022187637285285e+01,4.861366085356721811e+01
3.689812429036175701e+01,3.220220431323739518e+01,3.089967139640085847e+01,2.403571481246507346e+01,2.734950776433727171e+01,4.861477742319767259e+01
3.689830627820192888e+01,3.220214320009666409e+01,3.089955052170139638e+01,2.403532509134643647e+01,2.734881618705026085e+01,4.861585872160330979e+01
3.689848256763890078e+01,3.220208399993133241e+01,3.089943343242976326e+01,2.403494757529012915e+01,2.734814620759481940e+01,4.861690621711505145e+01
3.689865339393542598e+01,3.220202663379318153e+01,3.089931997227139249e+01,2.403458176029172222e+01,2.734749693717627039e+01,4.861792130253201805e+01
3.689881898034642660e+01,3.220197102676180378e+01,3.089920999289175896e+01,2.403422716807821047e+01,2.734686753219025945e+01,4.861890529973153008e+01
3.689897953884609194e+01,3.220191710770064475e+01,3.089910335345325620e+01,2.403388334454870190e+01,2.734625719149718748e+01,4.861985946395412128e+01
3.689913527080496181e+01,3.220186480903022641e+01,3.089899992016481534e+01,2.403354985832400814e+01,2.734566515388631558e+01,4.862078498778966917e+01
3.689928636761947445e+01,3.220181406651664702e+01,3.089889956586386432e+01,2.403322629939681931e+01,2.734509069571422657e+01,4.862168300488895056e+01
