# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.607636749906543372e+01,3.246872733762353391e+01,3.145490516331103237e+01,2.291877469228262143e+01,2.754427429869416954e+01,4.953695100902321258e+01
3.607900392641979437e+01,3.246785983119183783e+01,3.145313624238837491e+01,2.291010394724709442e+01,2.753111191076519404e+01,4.955878414198772219e+01
3.608140884280366123e+01,3.246706838986840182e+01,3.145152276732793695e+01,2.290219416634190353e+01,2.751908531775017508e+01,4.957872051590792495e+01
3.608360846499423502e+01,3.246634441519000092e+01,3.145004711981575340e+01,2.289495922316083565e+01,2.750806861054260111e+01,4.959697216629656680e+01
3.608562541651214417e+01,3.246568048476895285e+01,3.144869409871891008e+01,2.288832479051448487e+01,2.749795270920326118e+01,4.961372250028225039e+01
3.608747930042705576e+01,3.246507016524978440e+01,3.144745053432315274e+01,2.288222646000778937e+01,2.748864275683865088e+01,4.962913078315356330e+01
3.608918716881508004e+01,3.246450785892531599e+01,3.144630497225959687e+01,2.287660820088544966e+01,2.748005596841544573e+01,4.964333583069910105e+01
3.609076390955925717e+01,3.246398867729310922e+01,3.144524741314763006e+01,2.287142109019935532e+01,2.747211984676604501e+01,4.965645906303459611e+01
3.609222256665563577e+01,3.246350833629850285e+01,3.144426909704586137e+01,2.286662226123415564e+01,2.746477069645097302e+01,4.966860704231486778e+01
3.609357460673046347e+01,3.246306306913040629e+01,3.144336232413913379e+01,2.286217402848457425e+01,2.745795238040755137e+01,4.967987359110787082e+01
3.609483014181568450e+01,3.246264955330026680e+01,3.144252030488405225e+01,2.285804315620655203e+01,2.745161527541985080e+01,4.969034156837359717e+01
3.609599811637318822e+01,3.246226484939950296e+01,3.144173703422730171e+01,2.285420024431639874e+01,2.744571539113306358e+01,4.970008436455052703e+01
3.609708646495876394e+01,3.246190634945352116e+01,3.144100718558770424e+01,2.285061921066422741e+01,2.744021362417795018e+01,4.970916716515782241e+01
3.609810224566302139e+01,3.246157173319617328e+01,3.144032602114080888e+01,2.284727685282269150e+01,2.743507512437566476e+01,4.971764802280164020e+01
3.609905175347849138e+01,3.246125893091056014e+01,3.143968931561095914e+01,2.284415247576981756e+01,2.743026875429018219e+01,4.972557876994000026e+01
3.609994061696444589e+01,3.246096609173540770e+01,3.143909329130014640e+01,2.284122757440750107e+01,2.742576662682623834e+01,4.973300579876624994e+01
3.610077388095500339e+01,3.246069155654049609e+01,3.143853456250450407e+01,2.283848556189910184e+01,2.742154370831835308e+01,4.973997072978254863e+01
3.610155607756252039e+01,3.246043383463492660e+01,3.143801008780254236e+01,2.283591153643719807e+01,2.741757747677339552e+01,4.974651098678941707e+01
3.610229128732721193e+01,3.246019158370299351e+01,3.143751712896980521e+01,2.283349208036631239e+01,2.741384762671951592e+01,4.975266029291416459e+01
3.610298319204218132e+01,3.245996359246763063e+01,3.143705321549018450e+01,2.283121508664047283e+01,2.741033581356909821e+01,4.975844909979043962e+01
3.610363512052185087e+01,3.245974876566716461e+01,3.143661611381099519e+01,2.282906960845573607e+01,2.740702543158853999e+01,4.976390495995572394e+01
3.610425008836791250e+01,3.245954611099917031e+01,3.143620380063292430e+01,2.282704572859219283e+01,2.740390142054102185e+01,4.976905285086678532e+01
3.610483083261560466e+01,3.245935472774394270e+01,3.143581443964044198e+01,2.282513444557362803e+01,2.740095009686202587e+01,4.977391545756434255e+01
3.610537984199724804e+01,3.245917379682466475e+01,3.143544636117809432e+01,2.282332757422070557e+01,2.739815900588802222e+01,4.977851341989128287e+01
3.610589938344521954e+01,3.245900257210171702e+01,3.143509804445304567e+01,2.282161765855698476e+01,2.739551679220106450e+01,4.978286554924196139e+01
3.610639152535779317e+01,3.245884037272913503e+01,3.143476810191306470e+01,2.281999789534845391e+01,2.739301308560311909e+01,4.978698901904842700e+01
3.610685815807111254e+01,3.245868657642809296e+01,3.143445526550079450e+01,2.281846206682122968e+01,2.739063840061106703e+01,4.979089953256771395e+01
3.610730101191410313e+01,3.245854061355316844e+01,3.143415837453273198e+01,2.281700448132019332e+01,2.738838404767616908e+01,4.979461147100363405e+01
3.610772167316616788e+01,3.245840196184794735e+01,3.143387636498589188e+01,2.281561992085822865e+01,2.738624205459512240e+01,4.979813802454665250e+01
3.610812159819096934e+01,3.245827014179913306e+01,3.143360826000989405e+01,2.281430359465679558e+01,2.738420509680177872e+01,4.980149130854142925e+01
3.610850212598115405e+01,3.245814471251213007e+01,3.143335316150671233e+01,2.281305109791017927e+01,2.738226643541390004e+01,4.980468246667591359e+01
3.610886448931366033e+01,3.245802526804396848e+01,3.143311024264237119e+01,2.281185837511321068e+01,2.738041986206643941e+01,4.980772176282034280e+01
3.610920982468947216e+01,3.245791143413454449e+01,3.143287874117597269e+01,2.281072168738518258e+01,2.737865964969837762e+01,4.981061866291643980e+01
3.610953918120588213e+01,3.245780286528897562e+01,3.143265795350514580e+01,2.280963758330098656e+01,2.737698050857060394e+01,4.981338190812842015e+01
3.610985352849046848e+01,3.245769924216849489e+01,3.143244722934104729e+01,2.280860287280509624e+01,2.737537754689150660e+01,4.981601958030341137e+01
3.611015376380871800e+01,3.245760026925263020e+01,3.143224596693865536e+01,2.280761460384407258e+01,2.737384623550696716e+01,4.981853916064896026e+01
3.611044071844136738e+01,3.245750567274134823e+01,3.143205360881728438e+01,2.280667004139635878e+01,2.737238237618498360e+01,4.982094758241865406e+01
3.611071516341682042e+01,3.245741519866917457e+01,3.143186963791401567e+01,2.280576664862502767e+01,2.737098207308141795e+01,4.982325127829355438e+01
3.611097781467076118e+01,3.245732861120811918e+01,3.143169357412111609e+01,2.280490206991007796e+01,2.736964170703049604e+01,4.982545622305941890e+01
3.611122933769840415e+01,3.245724569113674107e+01,3.143152497116485478e+01,2.280407411555025021e+01,2.736835791234381077e+01,4.982756797210593902e+01
3.611147035175575581e+01,3.245716623445758131e+01,3.143136341378666287e+01,2.280328074794864790e+01,2.736712755584368040e+01,4.982959169620767170e+01
3.611170143365779239e+01,3.245709005114780865e+01,3.143120851519439896e+01,2.280252006912088092e+01,2.736594771788791647e+01,4.983153221299120617e+01
3.611192312121854542e+01,3.245701696402674230e+01,3.143105991475471583e+01,2.280179030938230156e+01,2.736481567517408564e+01,4.983339401544360925e+01
3.611213591637004328e+01,3.245694680772956531e+01,3.143091727590039497e+01,2.280108981708991323e+01,2.736372888513439605e+01,4.983518129777569072e+01
3.611234028799496798e+01,3.245687942777486512e+01,3.143078028423017045e+01,2.280041704932721558e+01,2.736268497175631964e+01,4.983689797891647544e+01
3.611253667450139915e+01,3.245681467971739664e+01,3.143064864578119000e+01,2.279977056343492237e+01,2.736168171268215232e+01,4.983854772388292531e+01
3.611272548616712186e+01,3.245675242837634045e+01,3.143052208545654835e+01,2.279914900930102917e+01,2.736071702745718781e+01,4.984013396324179013e+01
3.611290710727629971e+01,3.245669254713185836e+01,3.143040034559183127e+01,2.279855112233252967e+01,2.735978896681154993e+01,4.984165991085592395e+01
3.611308189806933200e+01,3.245663491728328154e+01,3.143028318464737225e+01,2.279797571704234471e+01,2.735889570287356065e+01,4.984312858008409819e+01
3.611325019652431934e+01,3.245657942746260005e+01,3.143017037601308772e+01,2.279742168118943724e+01,2.735803552022267482e+01,4.984454279858788794e+01
3.611341231998642343e+01,3.245652597309807419e+01,3.143006170691550238e+01,2.279688797041886517e+01,2.735720680770154445e+01,4.984590522187958328e+01
3.611356856666014892e+01,3.245647445592285152e+01,3.142995697741699956e+01,2.279637360335364704e+01,2.735640805091399841e+01,4.984721834573234389e+01
3.611371921697711684e+01,3.245642478352475280e+01,3.142985599949813036e+01,2.279587765709513292e+01,2.735563782534453736e+01,4.984848451756032972e+01
3.611386453485114600e+01,3.245637686893263663e+01,3.142975859621621026e+01,2.279539926309405473e+01,2.735489479004099067e+01,4.984970594686495815e+01
3.611400476883135013e+01,3.245633063023723253e+01,3.142966460093142445e+01,2.279493760335735075e+01,2.735417768180869302e+01,4.985088471483395267e+01
3.611414015316256609e+01,3.245628599024147576e+01,3.142957385659595460e+01,2.279449190695991234e+01,2.735348530986908600e+01,4.985202278317100877e+01
3.611427090876117063e+01,3.245624287613952674e+01,3.142948621509929907e+01,2.279406144683402857e+01,2.735281655094096109e+01,4.985312200222501389e+01
3.611439724411431484e+01,3.245620121922025447e+01,3.142940153666543068e+01,2.279364553681103445e+01,2.735217034470669262e+01,4.985418411848227294e+01
3.611451935610938335e+01,3.245616095459434547e+01,3.142931968929627118e+01,2.279324352889310035e+01,2.735154568962931521e+01,4.985521078147757379e+01
3.611463743079899302e+01,3.245612202094245191e+01,3.142924054825855151e+01,2.279285481073509345e+01,2.735094163908982168e+01,4.985620355017508132e+01
3.611475164410874328e+01,3.245608436028153676e+01,3.142916399560970930e+01,2.279247880331746856e+01,2.735035729781726843e+01,4.985716389886525235e+01
3.611486216249086567e+01,3.245604791775025433e+01,3.142908991975888355e+01,2.279211495879495075e+01,2.734979181858594544e+01,4.985809322261910381e+01
3.611496914352957077e+01,3.245601264140914566e+01,3.142901821506127291e+01,2.279176275850501909e+01,2.734924439915800676e+01,4.985899284233695994e+01
3.611507273650158822e+01,3.245597848205613190e+01,3.142894878144228343e+01,2.279142171112333060e+01,2.734871427944997535e+01,4.985986400942670116e+01
3.611517308289595718e+01,3.245594539305524506e+01,3.142888152404879065e+01,2.279109135095358951e+01,2.734820073890536918e+01,4.986070791014104486e+01
3.611527031689644929e+01,3.245591333017782887e+01,3.142881635292572540e+01,2.279077123634102975e+01,2.734770309405602973e+01,4.986152566960294052e+01
3.611536456582919641e+01,3.245588225145484529e+01,3.142875318271595830e+01,2.279046094819887003e+01,2.734722069625718888e+01,4.986231835554394110e+01
3.611545595057837232e+01,3.245585211704027984e+01,3.142869193238135139e+01,2.279016008863959897e+01,2.734675292958201709e+01,4.986308698177837329e+01
3.611554458597396433e+01,3.245582288908308755e+01,3.142863252494294457e+01,2.278986827970152618e+01,2.734629920886280630e+01,4.986383251143566042e+01
3.611563058115102365e+01,3.245579453160900840e+01,3.142857488723996795e+01,2.278958516216370356e+01,2.734585897786806541e+01,4.986455585996824169e+01
