# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.743806095218217678e+01,3.202802107371392282e+01,3.053391797410388975e+01,2.540945314512604725e+01,2.785588293704482865e+01,4.673466391782913121e+01
3.745216526101262389e+01,3.202325218869954426e+01,3.052458255028783185e+01,2.538828177082474014e+01,2.781569966030376762e+01,4.679601856887149580e+01
3.746475800394181732e+01,3.201899132785225532e+01,3.051625066820592380e+01,2.536940141009261751e+01,2.777964720121415354e+01,4.685095138869323250e+01
3.747604508782480082e+01,3.201516978554527526e+01,3.050878512662993813e+01,2.535249610098037110e+01,2.774719142087948498e+01,4.690031247814015103e+01
3.748619893523217428e+01,3.201172993515123721e+01,3.050207112961659917e+01,2.533730205487154663e+01,2.771787965904653461e+01,4.694481828608191876e+01
3.749536473394157099e+01,3.200862318119538941e+01,3.049601208486302895e+01,2.532359773604400033e+01,2.769132667140533144e+01,4.698507559255065757e+01
3.750366538344258061e+01,3.200580833378824508e+01,3.049052628276917076e+01,2.531119605635094416e+01,2.766720322938033405e+01,4.702160071426872179e+01
3.751120543597861712e+01,3.200325031011643517e+01,3.048554425390495481e+01,2.529993818900121028e+01,2.764522684379436868e+01,4.705483496720443526e+01
3.751807425637466764e+01,3.200091909088969544e+01,3.048100665273562981e+01,2.528968863151029822e+01,2.762515418715046778e+01,4.708515718133924111e+01
3.752434857085374631e+01,3.199878887679026462e+01,3.047686255235598196e+01,2.528033123963766471e+01,2.760677487865278579e+01,4.711289388170955306e+01
3.753009453489931957e+01,3.199683740277825095e+01,3.047306806232242238e+01,2.527176602145275552e+01,2.758990636628161752e+01,4.713832761226561985e+01
3.753536942020691924e+01,3.199504537772276436e+01,3.046958520207031995e+01,2.526390653049389456e+01,2.757438969528119799e+01,4.716170377422488968e+01
3.754022299817010833e+01,3.199339602410119099e+01,3.046638097772870069e+01,2.525667773414155448e+01,2.756008599558582617e+01,4.718323627027262290e+01
3.754469868023028312e+01,3.199187469803370121e+01,3.046342662173602989e+01,2.525001426125651349e+01,2.754687355460472986e+01,4.720311218413876730e+01
3.754883446235972855e+01,3.199046857415786960e+01,3.046069696348239830e+01,2.524385895427396065e+01,2.753464536845386235e+01,4.722149567727218766e+01
3.755266371093731692e+01,3.198916638309603400e+01,3.045816990596664198e+01,2.523816166706194153e+01,2.752330708576104001e+01,4.723853124717702201e+01
3.755621581954194710e+01,3.198795819179311906e+01,3.045582598866493740e+01,2.523287826222058072e+01,2.751277527481319396e+01,4.725434646296622532e+01
3.755951676018764118e+01,3.198683521896400350e+01,3.045364802084834466e+01,2.522796977104995264e+01,2.750297595802491557e+01,4.726905427092511758e+01
3.756258954784125592e+01,3.198578967942054163e+01,3.045162077273819534e+01,2.522340168683873074e+01,2.749384336822699382e+01,4.728275494493428255e+01
3.756545463338264312e+01,3.198481465226020859e+01,3.044973071435714118e+01,2.521914336792394096e+01,2.748531888968407344e+01,4.729553774239199271e+01
