# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.651497242035539870e+01,3.232667200835074084e+01,3.115835557129386046e+01,2.343664196492646923e+01,2.735688106982846080e+01,4.920647696524506642e+01
3.651516289587505781e+01,3.232660860917253842e+01,3.115822849495240021e+01,2.343614156277132921e+01,2.735605144082390439e+01,4.920780699640477707e+01
3.651534678784300070e+01,3.232654740065736831e+01,3.115810581149962388e+01,2.343565845671563963e+01,2.735525040392469620e+01,4.920909113935966417e+01
3.651552439595972999e+01,3.232648828311692313e+01,3.115798732092335399e+01,2.343519185937396898e+01,2.735447666218439622e+01,4.921033147844164546e+01
3.651569600307749397e+01,3.232643116246475756e+01,3.115787283445773781e+01,2.343474102762792555e+01,2.735372899125976787e+01,4.921152998111232080e+01
3.651586187632311464e+01,3.232637594984289819e+01,3.115776217383398716e+01,2.343430525967449540e+01,2.735300623459486147e+01,4.921268850573063958e+01
3.651602226813483298e+01,3.232632256127764236e+01,3.115765517058753531e+01,2.343388389230240776e+01,2.735230729897293145e+01,4.921380880872466435e+01
3.651617741722016319e+01,3.232627091736065239e+01,3.115755166541917021e+01,2.343347629837490587e+01,2.735163115040518278e+01,4.921489255121990425e+01
3.651632754944204606e+01,3.232622094295503956e+01,3.115745150760292503e+01,2.343308188450245666e+01,2.735097681032626582e+01,4.921594130517127041e+01
3.651647287863850977e+01,3.232617256692256547e+01,3.115735455443892121e+01,2.343270008888786649e+01,2.735034335207232203e+01,4.921695655903981503e+01
3.651661360738261664e+01,3.232612572187105116e+01,3.115726067074633221e+01,2.343233037933079643e+01,2.734972989761643092e+01,4.921793972305275844e+01
3.651674992768633388e+01,3.232608034392062279e+01,3.115716972839305754e+01,2.343197225137754458e+01,2.734913561454121833e+01,4.921889213408122998e+01
3.651688202165421160e+01,3.232603637248623585e+01,3.115708160585954900e+01,2.343162522660407632e+01,2.734855971322854984e+01,4.921981506016737740e+01
3.651701006209005840e+01,3.232599375007600884e+01,3.115699618783392921e+01,2.343128885102163395e+01,2.734800144424900381e+01,4.922070970472935869e+01
3.651713421306081386e+01,3.232595242210385322e+01,3.115691336483532581e+01,2.343096269359552508e+01,2.734746009593505534e+01,4.922157721046941958e+01
3.651725463042120623e+01,3.232591233671490727e+01,3.115683303286387940e+01,2.343064634486705344e+01,2.734693499212325563e+01,4.922241866300968383e+01
3.651737146230156839e+01,3.232587344462369572e+01,3.115675509307473234e+01,2.343033941567111356e+01,2.734642549005223344e+01,4.922323509427663879e+01
