# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.789663076431338595e+01,3.187620576972925335e+01,3.022716346595735359e+01,2.573278691319316280e+01,2.748265364162755375e+01,4.678455944517928344e+01
3.789959617148949889e+01,3.187518922496079909e+01,3.022521460354969491e+01,2.572907275382823045e+01,2.747463188587514082e+01,4.679629536029663939e+01
3.790237393304344238e+01,3.187423685492155556e+01,3.022338921203499496e+01,2.572559456614226647e+01,2.746711074775474160e+01,4.680729468610299193e+01
3.790497948297159780e+01,3.187334339621408219e+01,3.022167712081432711e+01,2.572233284430450340e+01,2.746004974867551240e+01,4.681761740701997354e+01
3.790742670735735231e+01,3.187250411155705265e+01,3.022006918108560214e+01,2.571927005047737325e+01,2.745341238789709593e+01,4.682731756162552728e+01
3.790972812619990151e+01,3.187171472822020846e+01,3.021855714557989003e+01,2.571639038202416927e+01,2.744716568623625719e+01,4.683644393173957354e+01
3.791189505090814293e+01,3.187097138466354451e+01,3.021713356442832321e+01,2.571367957012216721e+01,2.744127978919282285e+01,4.684504064068501350e+01
3.791393772109750415e+01,3.187027058415949199e+01,3.021579169474299320e+01,2.571112470504611380e+01,2.743572762088686190e+01,4.685314767406702430e+01
3.791586542372714064e+01,3.186960915437927611e+01,3.021452542189359392e+01,2.570871408417037074e+01,2.743048458156756197e+01,4.686080133426207794e+01
3.791768659712656131e+01,3.186898421208440624e+01,3.021332919078902890e+01,2.570643707938691946e+01,2.742552828258151720e+01,4.686803463803155978e+01
3.791940892205339253e+01,3.186839313220515990e+01,3.021219794574143691e+01,2.570428402116110433e+01,2.742083831363157742e+01,4.687487766520731469e+01
3.792103940159383768e+01,3.186783352069327790e+01,3.021112707771289152e+01,2.570224609688818163e+01,2.741639603793720070e+01,4.688135786517462122e+01
3.792258443143248314e+01,3.186730319063674344e+01,3.021011237793078053e+01,2.570031526157442414e+01,2.741218441156428298e+01,4.688750032686129288e+01
3.792404986179418813e+01,3.186680014119536253e+01,3.020914999701044934e+01,2.569848415916848694e+01,2.740818782373972695e+01,4.689332801709178966e+01
3.792544105216203576e+01,3.186632253898545741e+01,3.020823640885249617e+01,2.569674605311857363e+01,2.740439195542803219e+01,4.689886199145340129e+01
3.792676291971593372e+01,3.186586870159422347e+01,3.020736837868984637e+01,2.569509476494333811e+01,2.740078365383574166e+01,4.690412158122092023e+01
3.792801998229971616e+01,3.186543708295097588e+01,3.020654293474931862e+01,2.569352461977735302e+01,2.739735082083673134e+01,4.690912455938591563e+01
3.792921639660956146e+01,3.186502626032050145e+01,3.020575734306992643e+01,2.569203039800428456e+01,2.739408231359177748e+01,4.691388728840393441e+01
3.793035599220064569e+01,3.186463492271683506e+01,3.020500908508252991e+01,2.569060729221250128e+01,2.739096785587012306e+01,4.691842485191737211e+01
3.793144230182490162e+01,3.186426186056386811e+01,3.020429583761122316e+01,2.568925086881606745e+01,2.738799795878226107e+01,4.692275117240167503e+01
3.793247858854500265e+01,3.186390595645164936e+01,3.020361545500335154e+01,2.568795703377265838e+01,2.738516384980611562e+01,4.692687911642121890e+01
3.793346787000885456e+01,3.186356617685838799e+01,3.020296595313276100e+01,2.568672200190781396e+01,2.738245740913240311e+01,4.693082058895976871e+01
3.793441294021896226e+01,3.186324156472470293e+01,3.020234549505634192e+01,2.568554226941817831e+01,2.737987111248529715e+01,4.693458661809652455e+01
3.793531638908671511e+01,3.186293123278155903e+01,3.020175237813172586e+01,2.568441458918421105e+01,2.737739797967721600e+01,4.693818743113857295e+01
3.793618062002511948e+01,3.186263435754615969e+01,3.020118502242871728e+01,2.568333594856903090e+01,2.737503152825495079e+01,4.694163252317602542e+01
3.793700786580119910e+01,3.186235017391044622e+01,3.020064196028835468e+01,2.568230354942210880e+01,2.737276573166949589e+01,4.694493071890839531e+01
3.793780020284165744e+01,3.186207797025620891e+01,3.020012182690211588e+01,2.568131479004124174e+01,2.737059498147592507e+01,4.694809022848283320e+01
3.793855956416166464e+01,3.186181708403989532e+01,3.019962335179844359e+01,2.568036724887724986e+01,2.736851405312552643e+01,4.695111869799723792e+01
3.793928775106535056e+01,3.186156689779546269e+01,3.019914535113919385e+01,2.567945866979152214e+01,2.736651807496853905e+01,4.695402325523994591e+01
3.793998644374990903e+01,3.186132683551145561e+01,3.019868672073862825e+01,2.567858694870039216e+01,2.736460250012693507e+01,4.695681055117267277e+01
3.794065721092877652e+01,3.186109635934247208e+01,3.019824642972875495e+01,2.567775012145867564e+01,2.736276308094040388e+01,4.695948679760092404e+01
3.794130151857597610e+01,3.186087496662021223e+01,3.019782351480380811e+01,2.567694635285345939e+01,2.736099584571960008e+01,4.696205780142694408e+01
3.794192073788184416e+01,3.186066218713386533e+01,3.019741707498429406e+01,2.567617392659355247e+01,2.735929707757292562e+01,4.696452899583352547e+01
3.794251615250061604e+01,3.186045758065204581e+01,3.019702626684734170e+01,2.567543123619256917e+01,2.735766329509897687e+01,4.696690546870845395e+01
3.794308896516071172e+01,3.186026073466215891e+01,3.019665030017713647e+01,2.567471677665646013e+01,2.735609123475899551e+01,4.696919198858453370e+01
3.794364030370044105e+01,3.186007126230616748e+01,3.019628843399338436e+01,2.567402913689452859e+01,2.735457783476575955e+01,4.697139302833971186e+01
3.794417122658674657e+01,3.185988880049253780e+01,3.019593997292070497e+01,2.567336699278447298e+01,2.735312022034124979e+01,4.697351278687427367e+01
3.794468272796468256e+01,3.185971300816888885e+01,3.019560426386643215e+01,2.567272910082579784e+01,2.735171569021253646e+01,4.697555520896166570e+01
3.794517574228501644e+01,3.185954356473825300e+01,3.019528069297672701e+01,2.567211429232752451e+01,2.735036170422892710e+01,4.697752400344354129e+01
3.794565114854787424e+01,3.185938016860705346e+01,3.019496868284505808e+01,2.567152146807753965e+01,2.734905587199502719e+01,4.697942265992743671e+01
3.794610977419946352e+01,3.185922253585133390e+01,3.019466768994919903e+01,2.567094959344993299e+01,2.734779594242638012e+01,4.698125446412368689e+01
3.794655239871325847e+01,3.185907039899066717e+01,3.019437720229608502e+01,2.567039769390921933e+01,2.734657979414274465e+01,4.698302251194802892e+01
3.794697975688481506e+01,3.185892350586031441e+01,3.019409673725486698e+01,2.566986485087444692e+01,2.734540542662395879e+01,4.698472972250159785e+01
3.794739254186578847e+01,3.185878161857246127e+01,3.019382583956174315e+01,2.566935019791209527e+01,2.734427095205928637e+01,4.698637885002862902e+01
3.794779140796069328e+01,3.185864451255831398e+01,3.019356407948098919e+01,2.566885291722690354e+01,2.734317458782990329e+01,4.698797249494320027e+01
3.794817697320721805e+01,3.185851197568455007e+01,3.019331105110822477e+01,2.566837223642543009e+01,2.734211464956812776e+01,4.698951311400645636e+01
3.794854982175876756e+01,3.185838380743731690e+01,3.019306637080391198e+01,2.566790742552695193e+01,2.734108954474454478e+01,4.699100302972850329e+01
3.794891050608725891e+01,3.185825981816761043e+01,3.019282967574513776e+01,2.566745779420241291e+01,2.734009776673647707e+01,4.699244443906111002e+01
3.794925954901999887e+01,3.185813982839336234e+01,3.019260062258664590e+01,2.566702268921961050e+01,2.733913788933823241e+01,4.699383942144216064e+01
3.794959744562637383e+01,3.185802366815323339e+01,3.019237888622039634e+01,2.566660149207891806e+01,2.733820856167505298e+01,4.699518994624604318e+01
3.794992466496523065e+01,3.185791117640789949e+01,3.019216415862687342e+01,2.566619361682214162e+01,2.733730850348809938e+01,4.699649787968975545e+01
3.795024165170654840e+01,3.185780220048423672e+01,3.019195614780921133e+01,2.566579850800160756e+01,2.733643650075898535e+01,4.699776499123941420e+01
3.795054882763508886e+01,3.185769659555998246e+01,3.019175457680492869e+01,2.566541563879465215e+01,2.733559140164731360e+01,4.699899295955803780e+01
3.795084659304839647e+01,3.185759422418465903e+01,3.019155918276694806e+01,2.566504450925327063e+01,2.733477211271507912e+01,4.700018337803165736e+01
3.795113532805545731e+01,3.185749495583461055e+01,3.019136971610993214e+01,2.566468464467677890e+01,2.733397759541508165e+01,4.700133775990813234e+01
3.795141539378518303e+01,3.185739866649850427e+01,3.019118593971631981e+01,2.566433559409837528e+01,2.733320686282360157e+01,4.700245754307801604e+01
3.795168713351122847e+01,3.185730523829177940e+01,3.019100762819699924e+01,2.566399692887652506e+01,2.733245897659652357e+01,4.700354409452695137e+01
