# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.721616660737526416e+01,3.209903531436258106e+01,3.068479807826214767e+01,2.468919563067366241e+01,2.750284188191781709e+01,4.780796248740853116e+01
3.721889420928071956e+01,3.209811412092887650e+01,3.068299166979041104e+01,2.468435100872181565e+01,2.749382010929416964e+01,4.782182888198400406e+01
3.722143287006824153e+01,3.209725661319436796e+01,3.068131051673737986e+01,2.467984267985803015e+01,2.748541414976754638e+01,4.783474317037441637e+01
3.722379957126283045e+01,3.209645708090329208e+01,3.067974334783388102e+01,2.467564033850335292e+01,2.747756964724990425e+01,4.784679001424674993e+01
3.722600943650810734e+01,3.209571043679529367e+01,3.067828012669661675e+01,2.467171700548447433e+01,2.747023806620713060e+01,4.785804492830840218e+01
3.722807596925644447e+01,3.209501213715537915e+01,3.067691189358818349e+01,2.466804860081044026e+01,2.746337596536024961e+01,4.786857543382930658e+01
3.723001125586588955e+01,3.209435811388528492e+01,3.067563063024882197e+01,2.466461357891110850e+01,2.745694437410647737e+01,4.787844204698241413e+01
3.723182613971811605e+01,3.209374471623477376e+01,3.067442914404710663e+01,2.466139261614753764e+01,2.745090825552696145e+01,4.788769912832551512e+01
3.723353037096978824e+01,3.209316866066021845e+01,3.067330096836999331e+01,2.465836834223140528e+01,2.744523604261571847e+01,4.789639561515288335e+01
3.723513273574431537e+01,3.209262698754589138e+01,3.067224027670980036e+01,2.465552510866272229e+01,2.743989923662466524e+01,4.790457565471261603e+01
3.723664116791621836e+01,3.209211702373885089e+01,3.067124180834493075e+01,2.465284878848150996e+01,2.743487205826244235e+01,4.791227915325603703e+01
3.723806284610923001e+01,3.209163635002600756e+01,3.067030080386475888e+01,2.465032660260187569e+01,2.743013114399936825e+01,4.791954225339874540e+01
3.723940427809471032e+01,3.209118277282342291e+01,3.066941294908185967e+01,2.464794696877831726e+01,2.742565528097669514e+01,4.792639775024498761e+01
3.724067137442082043e+01,3.209075429946872049e+01,3.066857432611045198e+01,2.464569936990615417e+01,2.742142517504639798e+01,4.793287545504745140e+01
3.724186951281038205e+01,3.209034911660342004e+01,3.066778137058619436e+01,2.464357423888310805e+01,2.741742324732036451e+01,4.793900251379653810e+01
3.724300359462307597e+01,3.208996557121249538e+01,3.066703083416442865e+01,2.464156285770092225e+01,2.741363345531688722e+01,4.794480368698218342e+01
3.724407809447673401e+01,3.208960215395601523e+01,3.066631975156725076e+01,2.463965726879600737e+01,2.741004113538074094e+01,4.795030159582325524e+01
3.724509710395743411e+01,3.208925748448145043e+01,3.066564541156110479e+01,2.463785019698962131e+01,2.740663286354944006e+01,4.795551693946092797e+01
3.724606437020606364e+01,3.208893029845422262e+01,3.066500533133972439e+01,2.463613498059970652e+01,2.740339633245055850e+01,4.796046868694973853e+01
3.724698333005649431e+01,3.208861943607990952e+01,3.066439723386358907e+01,2.463450551051514736e+01,2.740032024216259643e+01,4.796517424732225976e+01
3.724785714029884787e+01,3.208832383192697790e+01,3.066381902777417423e+01,2.463295617620052624e+01,2.739739420326793251e+01,4.796964962053155546e+01
3.724868870456286629e+01,3.208804250588359253e+01,3.066326878955354474e+01,2.463148181774528922e+01,2.739460865057144900e+01,4.797390953168326888e+01
3.724948069724407418e+01,3.208777455510717402e+01,3.066274474764874469e+01,2.463007768319926072e+01,2.739195476617059555e+01,4.797796755063014018e+01
3.725023558483800201e+01,3.208751914684511064e+01,3.066224526831689445e+01,2.462873939053829275e+01,2.738942441074154743e+01,4.798183619872015981e+01
3.725095564499861212e+01,3.208727551201887707e+01,3.066176884298251792e+01,2.462746289369736985e+01,2.738701006205662125e+01,4.798552704424602666e+01
3.725164298359268855e+01,3.208704293948267150e+01,3.066131407692465061e+01,2.462624445218021663e+01,2.738470475988091835e+01,4.798905078793887924e+01
3.725229954998756909e+01,3.208682077087509299e+01,3.066087967913733081e+01,2.462508060382443631e+01,2.738250205650370361e+01,4.799241733967184587e+01
3.725292715077787875e+01,3.208660839599601644e+01,3.066046445322608704e+01,2.462396814035179915e+01,2.738039597226013555e+01,4.799563588738806175e+01
3.725352746212983845e+01,3.208640524864816257e+01,3.066006728922200253e+01,2.462290408538449071e+01,2.737838095547576600e+01,4.799871495913974684e+01
3.725410204090115229e+01,3.208621080289045580e+01,3.065968715620838836e+01,2.462188567464757583e+01,2.737645184634213180e+01,4.800166247901030658e+01
3.725465233467142667e+01,3.208602456965820693e+01,3.065932309567034864e+01,2.462091033811207197e+01,2.737460384428824867e+01,4.800448581759967226e+01
3.725517969080429026e+01,3.208584609370857521e+01,3.065897421548713808e+01,2.461997568386585655e+01,2.737283247846916723e+01,4.800719183766499043e+01
3.725568536464596292e+01,3.208567495085738130e+01,3.065863968449665933e+01,2.461907948352313369e+01,2.737113358103636784e+01,4.800978693544049491e+01
3.725617052695371711e+01,3.208551074547438731e+01,3.065831872757189203e+01,2.461821965900782416e+01,2.736950326289462510e+01,4.801227707809754008e+01
3.725663627063366334e+01,3.208535310821179820e+01,3.065801062115454201e+01,2.461739427056491536e+01,2.736793789168651259e+01,4.801466783774856850e+01
3.725708361686319847e+01,3.208520169393945309e+01,3.065771468919734133e+01,2.461660150587151819e+01,2.736643407177292886e+01,4.801696442235555651e+01
3.725751352065851307e+01,3.208505617986708813e+01,3.065743029947439879e+01,2.461583967013346452e+01,2.736498862600736359e+01,4.801917170385917899e+01
3.725792687594562125e+01,3.208491626383416673e+01,3.065715686022021913e+01,2.461510717706732976e+01,2.736359857912175642e+01,4.802129424381092093e+01
3.725832452018428853e+01,3.208478166274974086e+01,3.065689381706598482e+01,2.461440254067908739e+01,2.736226114256424324e+01,4.802333631675666226e+01
3.725870723858896127e+01,3.208465211116847371e+01,3.065664065024256857e+01,2.461372436775876693e+01,2.736097370064610601e+01,4.802530193159513061e+01
3.725907576798699949e+01,3.208452735998896799e+01,3.065639687202403962e+01,2.461307135102218524e+01,2.735973379787008497e+01,4.802719485110772268e+01
3.725943080034858923e+01,3.208440717526234920e+01,3.065616202438907223e+01,2.461244226283613301e+01,2.735853912732658699e+01,4.802901860983727289e+01
3.725977298602044385e+01,3.208429133710117043e+01,3.065593567687838217e+01,2.461183594947083009e+01,2.735738752005743635e+01,4.803077653047173357e+01
3.726010293669100548e+01,3.208417963867852052e+01,3.065571742463046689e+01,2.461125132583060804e+01,2.735627693529429294e+01,4.803247173887509547e+01
3.726042122811239210e+01,3.208407188530925680e+01,3.065550688657835465e+01,2.461068737061656719e+01,2.735520545149304894e+01,4.803410717789039808e+01
3.726072840260147245e+01,3.208396789360568846e+01,3.065530370379283553e+01,2.461014312188262920e+01,2.735417125808878325e+01,4.803568562002858755e+01
3.726102497134084501e+01,3.208386749070081123e+01,3.065510753795833665e+01,2.460961767294799074e+01,2.735317264790771929e+01,4.803720967914428996e+01
3.726131141649646850e+01,3.208377051353315323e+01,3.065491806997037116e+01,2.460911016863376233e+01,2.735220801017599257e+01,4.803868182119024510e+01
3.726158819317077331e+01,3.208367680818760448e+01,3.065473499864161866e+01,2.460861980179517161e+01,2.735127582407314506e+01,4.804010437413167978e+01
3.726185573120257288e+01,3.208358622928731307e+01,3.065455803951011404e+01,2.460814581012318314e+01,2.735037465278166735e+01,4.804147953709514951e+01
3.726211443683030211e+01,3.208349863943211489e+01,3.065438692373758656e+01,2.460768747319078997e+01,2.734950313799014054e+01,4.804280938881908014e+01
3.726236469422835995e+01,3.208341390867975917e+01,3.065422139709187377e+01,2.460724410972465748e+01,2.734865999481072407e+01,4.804409589546462200e+01
3.726260686692820912e+01,3.208333191406572382e+01,3.065406121900606351e+01,2.460681507508101618e+01,2.734784400707582819e+01,4.804534091784316274e+01
3.726284129913437226e+01,3.208325253915882058e+01,3.065390616170681071e+01,2.460639975890957842e+01,2.734705402298129684e+01,4.804654621810912118e+01
3.726306831694282096e+01,3.208317567364956346e+01,3.065375600940761913e+01,2.460599758298904050e+01,2.734628895104932411e+01,4.804771346596162829e+01
3.726328822947179731e+01,3.208310121296834438e+01,3.065361055755984765e+01,2.460560799922050634e+01,2.734554775638162027e+01,4.804884424439785562e+01
3.726350132991021269e+01,3.208302905793077286e+01,3.065346961215900734e+01,2.460523048776511601e+01,2.734482945718232472e+01,4.804994005505255217e+01
3.726370789649197945e+01,3.208295911440910686e+01,3.065333298909892079e+01,2.460486455531483330e+01,2.734413312152586073e+01,4.805100232315931663e+01
3.726390819340142713e+01,3.208289129302575304e+01,3.065320051357281983e+01,2.460450973348527270e+01,2.734345786435303793e+01,4.805203240216169291e+01
3.726410247161526001e+01,3.208282550886924156e+01,3.065307201951549132e+01,2.460416557732074239e+01,2.734280284467482502e+01,4.805303157800443614e+01
3.726429096968647059e+01,3.208276168122894489e+01,3.065294734908458452e+01,2.460383166390314003e+01,2.734216726296898159e+01,4.805400107312787128e+01
