# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
3.798891865532205259e+00,1.582075544073470930e+01,2.079826791347896631e+01,6.338097664578633328e+01,1.379006286205792833e+02
3.898787469739746658e+00,1.531646253754926690e+01,2.004419710034706270e+01,6.463934036210366685e+01,1.361407067374416044e+02
3.998677146212032518e+00,1.480825379250521401e+01,1.925672898620914708e+01,6.593501722128564779e+01,1.342970565666509231e+02
4.098560743685243146e+00,1.429573668833668521e+01,1.843445711675206411e+01,6.726980619491125424e+01,1.323670816176066296e+02
4.198438110950915458e+00,1.377850509419357117e+01,1.757588354677125153e+01,6.864561135903517197e+01,1.303480433700613048e+02
4.298309096857314771e+00,1.325613827524693988e+01,1.667941233541092672e+01,7.006444938934212985e+01,1.282370550152350575e+02
4.398173550310795044e+00,1.272819985884650329e+01,1.574334249511995765e+01,7.152845764603354439e+01,1.260310749986401504e+02
4.498031320277168454e+00,1.219423675632683235e+01,1.476586034635362843e+01,7.303990289731953567e+01,1.237269003932392764e+02
4.597882255783063421e+00,1.165377804004559259e+01,1.374503122585637804e+01,7.460119073409802581e+01,1.213211601408406750e+02
4.697726205917286180e+00,1.110633377585512704e+01,1.267879049186960749e+01,7.621487573227526013e+01,1.188103082110514350e+02
4.797563019832182363e+00,1.055139381199975901e+01,1.156493376484300661e+01,7.788367242315725036e+01,1.161906167408731676e+02
4.897392546744996800e+00,9.988426526421863016e+00,1.040110633719526056e+01,7.961046713638286576e+01,1.134581692346361166e+02
4.997214635939223548e+00,9.416877535698995771e+00,9.184791680400813618e+00,8.139833078390019239e+01,1.106088539241341380e+02
5.097029136765969248e+00,8.836168370370273806e+00,7.913298972220975003e+00,8.325053265740875474e+01,1.076383574128287393e+02
5.196835898645304042e+00,8.245695123303594443e+00,6.583749561315005216e+00,8.517055531538140656e+01,1.045421587569779120e+02
5.296634771067609826e+00,7.644827080078878012e+00,5.193062280856533874e+00,8.716211063906459344e+01,1.013155241711392307e+02
5.396425603594937392e+00,7.838039474810283735e+00,5.874840989913031386e+00,8.628711953527668754e+01,1.030437231338073616e+02
5.496208245862351127e+00,8.291124569874668282e+00,7.253906134296346231e+00,8.445496929582898815e+01,1.064679917661120214e+02
5.595982547579276378e+00,8.718858318419115960e+00,8.578957905975888920e+00,8.270218377560499334e+01,1.097970722257194041e+02
5.695748358530851263e+00,9.122798890541760741e+00,9.853289956381100723e+00,8.102391115307713676e+01,1.130349164736401235e+02
5.795505528579258936e+00,9.504394461146448592e+00,1.107994231971668597e+01,7.941566321913686011e+01,1.161853110809144738e+02
5.895253907665082949e+00,9.864991591527287440e+00,1.226172385634022355e+01,7.787328455213248901e+01,1.192518777731186930e+02
5.994993345808638630e+00,1.020584299457147992e+01,1.340123255240496469e+01,7.639292445302355361e+01,1.222380756915967055e+02
6.094723693111312457e+00,1.052811471398212717e+01,1.450087388237912478e+01,7.497101140363874094e+01,1.251472049382361149e+02
6.194444799756905873e+00,1.083289275087395964e+01,1.556287742337614333e+01,7.360422982574989703e+01,1.279824110575634677e+02
6.294156516012963110e+00,1.112118917248814220e+01,1.658931189326964528e+01,7.228949893424221784e+01,1.307466901806615169e+02
6.393858692232106122e+00,1.139394773803235950e+01,1.758209876855661591e+01,7.102395349341102815e+01,1.334428946128473967e+02
6.493551178853365968e+00,1.165204907610453233e+01,1.854302462300262277e+01,6.980492630089283068e+01,1.360737386934948745e+02
