# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
3.599083479235231753e+00,2.012159735430516250e+01,2.284666383060537242e+01,5.703173881508946863e+01,4.476186103959568641e+02
3.698990484907222154e+00,1.970338612519598698e+01,2.224069248907931495e+01,5.805592138572469452e+01,4.463947633943258211e+02
3.798891865532205259e+00,1.928535786898257598e+01,2.160948960412088127e+01,5.910515252689653209e+01,4.450800168587218764e+02
3.898787469739746658e+00,1.886734208881717834e+01,2.095222327529170769e+01,6.018043463589111042e+01,4.436741370113936682e+02
3.998677146212032518e+00,1.844916922282474658e+01,2.026801643964827448e+01,6.128281433752697183e+01,4.421769160539860195e+02
4.098560743685243146e+00,1.803067067792212441e+01,1.955594457131983077e+01,6.241338475075806258e+01,4.405881814584671474e+02
4.198438110950915458e+00,1.761167889257612273e+01,1.881503324754275752e+01,6.357328785988111974e+01,4.389078062848671493e+02
4.298309096857314771e+00,1.719202743155143409e+01,1.804425557546318259e+01,6.476371699298539397e+01,4.371357206423834896e+02
4.398173550310795044e+00,1.677155111607780924e+01,1.724252947406260006e+01,6.598591940985957649e+01,4.352719244220284622e+02
4.498031320277168454e+00,1.635008619328005253e+01,1.640871480567758312e+01,6.724119900104236081e+01,4.333165014418277678e+02
4.597882255783063421e+00,1.592747054916552329e+01,1.554161035178619166e+01,6.853091909904829038e+01,4.312696351594420889e+02
4.697726205917286180e+00,1.550354396995530237e+01,1.463995062804230862e+01,6.985650540200239789e+01,4.291316261220242723e+02
4.797563019832182363e+00,1.507814845707720863e+01,1.370240253396737273e+01,7.121944900895542219e+01,4.269029113394668116e+02
4.897392546744996800e+00,1.465112860171415043e+01,1.272756183328391799e+01,7.262130956500193690e+01,4.245840857845332152e+02
4.997214635939223548e+00,1.422233202542102859e+01,1.171394946161584194e+01,7.406371851296313480e+01,4.221759262421468293e+02
5.097029136765969248e+00,1.379160989398849679e+01,1.066000765921966753e+01,7.554838244679183390e+01,4.196794177499004377e+02
5.196835898645304042e+00,1.335881751243868010e+01,9.564095927570800626e+00,7.707708655999050507e+01,4.170957828929904281e+02
5.296634771067609826e+00,1.292381500978953746e+01,8.424486810049595320e+00,7.865169818016087788e+01,4.144265142389137395e+02
5.396425603594937392e+00,1.298851035294266509e+01,8.998660174600249917e+00,7.801282947245708499e+01,4.167856988126132478e+02
5.496208245862351127e+00,1.322020443858487937e+01,1.015527546056015851e+01,7.662452010085497989e+01,4.209223080695986710e+02
5.595982547579276378e+00,1.344059268503131044e+01,1.127490255393473539e+01,7.528450476103395772e+01,4.250334415206927474e+02
5.695748358530851263e+00,1.365015693009331343e+01,1.235931802231342047e+01,7.399052504759325188e+01,4.291162861640439701e+02
5.795505528579258936e+00,1.384936168967054115e+01,1.341019580215300522e+01,7.274044250817645718e+01,4.331684306982311341e+02
5.895253907665082949e+00,1.403865407676707378e+01,1.442911344246370575e+01,7.153223248076922403e+01,4.371878212533649162e+02
5.994993345808638630e+00,1.421846386656458527e+01,1.541755801470409892e+01,7.036397811873131047e+01,4.411727216802574389e+02
6.094723693111312457e+00,1.438920368023187635e+01,1.637693169416861849e+01,6.923386462559949450e+01,4.451216779650575290e+02
6.194444799756905873e+00,1.455126926409160149e+01,1.730855702095371029e+01,6.814017371495469888e+01,4.490334863697776768e+02
6.294156516012963110e+00,1.470503984423154087e+01,1.821368185069022161e+01,6.708127830507824285e+01,4.529071649313247008e+02
6.393858692232106122e+00,1.485087853967058358e+01,1.909348400674283752e+01,6.605563745358658423e+01,4.567419279830654659e+02
6.493551178853365968e+00,1.498913281982491519e+01,1.994907564661357569e+01,6.506179153356150380e+01,4.605371633926732216e+02
6.593233826403512410e+00,1.512013499429814090e+01,2.078150735593099085e+01,6.409835764977086114e+01,4.642924122381348297e+02
6.692906485498384406e+00,1.524420272498928064e+01,2.159177198373980744e+01,6.316402529127091015e+01,4.680073506699904442e+02
6.792569006844207280e+00,1.536163955220433763e+01,2.238080823288706611e+01,6.225755221490858560e+01,4.716817737321773620e+02
6.892221241238922325e+00,1.547273542790835243e+01,2.314950401919253054e+01,6.137776055289911881e+01,4.753155809362789910e+02
6.991863039573508409e+00,1.557776725049430055e+01,2.389869961282501265e+01,6.052353313668068324e+01,4.789087634044258834e+02
7.091494252833295597e+00,1.567699939650147023e+01,2.462919057493617458e+01,5.969381002856236762e+01,4.824613924148575848e+02
7.191114732099286755e+00,1.577068424561011994e+01,2.534173050214459266e+01,5.888758525224528029e+01,4.859736092011371511e+02
7.290724328549469391e+00,1.585906269599835738e+01,2.603703359094845382e+01,5.810390371305318524e+01,4.894456158714547769e+02
7.390322893460136378e+00,1.594236466778561301e+01,2.671577703359455569e+01,5.734185829861984018e+01,4.928776673283378500e+02
7.489910278207176475e+00,1.602080959282233152e+01,2.737860325635713110e+01,5.660058715082054448e+01,4.962700640816804025e+02
7.589486334267411038e+00,1.609460688953578256e+01,2.802612201059691088e+01,5.587927109986732432e+01,4.996231458593352954e+02
7.689050913219872108e+00,1.616395642191406523e+01,2.865891232639045683e+01,5.517713125169547794e+01,5.029372859295666558e+02
7.788603866747125792e+00,1.622904894202052617e+01,2.927752433794512044e+01,5.449342672003435695e+01,5.062128860589134547e+02
7.888145046636561020e+00,1.629006651568555952e+01,2.988248098945697606e+01,5.382745249485745376e+01,5.094503720370417454e+02
7.987674304781701373e+00,1.634718293123167854e+01,3.047427962952710701e+01,5.317853743924121090e+01,5.126501897076021805e+02
8.087191493183485846e+00,1.640056409125708470e+01,3.105339350173292345e+01,5.254604240700999895e+01,5.158128014505272176e+02
8.186696463951571801e+00,1.645036838763932607e+01,3.162027313845486987e+01,5.192935847390579340e+01,5.189386830671396638e+02
8.286189069305631705e+00,1.649674706002926428e+01,3.217534766458622641e+01,5.132790527538452352e+01,5.220283210246292356e+02
8.385669161576629449e+00,1.653984453819026967e+01,3.271902601730840843e+01,5.074112944450133256e+01,5.250822100211198631e+02
8.485136593208121525e+00,1.657979876860347446e+01,3.325169808769089741e+01,5.016850314370563524e+01,5.281008508367048080e+02
8.584591216757525345e+00,1.661674152580859243e+01,3.377373578947980803e+01,4.960952268471159243e+01,5.310847484395674201e+02
8.684032884897414206e+00,1.665079870898511061e+01,3.428549406006566613e+01,4.906370723094921971e+01,5.340344103196067636e+02
8.783461450416796268e+00,1.668209062430298317e+01,3.478731179827263276e+01,4.853059757742438762e+01,5.369503450249200114e+02
8.882876766222377540e+00,1.671073225358697201e+01,3.527951274328584930e+01,4.800975500312718225e+01,5.398330608791868599e+02
8.982278685339849744e+00,1.673683350984569884e+01,3.576240629872711452e+01,4.750076019142717598e+01,5.426830648602987139e+02
9.081667060915158629e+00,1.676049948021770319e+01,3.623628830560840441e+01,4.700321221417388529e+01,5.455008616227156608e+02
9.181041746215761634e+00,1.678183065688316944e+01,3.670144176762563148e+01,4.651672757549119552e+01,5.482869526478863236e+02
9.280402594631913971e+00,1.680092315648176893e+01,3.715813753201035752e+01,4.604093931150788421e+01,5.510418355087269902e+02
9.379749459677913848e+00,1.681786892856648663e+01,3.760663492892874160e+01,4.557549614250475400e+01,5.537660032356961892e+02
9.479082194993370791e+00,1.683275595360968424e+01,3.804718237220444621e+01,4.512006167418586244e+01,5.564599437732638307e+02
9.578400654344461529e+00,1.684566843106293987e+01,3.848001792394422438e+01,4.467431364499282864e+01,5.591241395168194686e+02
9.677704691625187650e+00,1.685668695795516570e+01,3.890536982546349520e+01,4.423794321658134265e+01,5.617590669210941314e+02
9.776994160858622607e+00,1.686588869849681416e+01,3.932345699673819439e+01,4.381065430476499500e+01,5.643651961721157022e+02
9.876268916198162273e+00,1.687334754513907953e+01,3.973448950645253319e+01,4.339216294840840504e+01,5.669429909156035592e+02
9.975528811928775497e+00,1.687913427152001233e+01,4.013866901456577807e+01,4.298219671391420604e+01,5.694929080353894051e+02
1.007477370246824044e+01,1.688331667770978228e+01,4.053618918918673586e+01,4.258049413310349962e+01,5.720153974762218922e+02
1.017400344236839516e+01,1.688595972815025803e+01,4.092723609941758411e+01,4.218680417243215430e+01,5.745109021058209464e+02
1.027321788631636146e+01,1.688712568266498693e+01,4.131198858571541166e+01,4.180088573161959431e+01,5.769798576116578488e+02
1.037241688913579019e+01,1.688687422089858003e+01,4.169061860920840701e+01,4.142250716989300940e+01,5.794226924283867675e+02
1.047160030578808509e+01,1.688526256052767494e+01,4.206329158130666457e+01,4.105144585816566405e+01,5.818398276922915784e+02
1.057076799137364453e+01,1.688234556956722798e+01,4.243016667485424875e+01,4.068748775557853747e+01,5.842316772195055137e+02
1.066991980113306226e+01,1.687817587308209255e+01,4.279139711798255519e+01,4.033042700893535226e+01,5.865986475050848412e+02
1.076905559044837979e+01,1.687280395459617210e+01,4.314713047174619476e+01,3.998006557365763314e+01,5.889411377403533834e+02
1.086817521484427651e+01,1.686627825247718349e+01,4.349750889254912067e+01,3.963621285497369229e+01,5.912595398462092362e+02
1.096727852998931141e+01,1.685864525156093308e+01,4.384266938030032179e+01,3.929868536813874869e+01,5.935542385202895730e+02
1.106636539169711675e+01,1.684994957026506412e+01,4.418274401317290057e+01,3.896730641656204597e+01,5.958256112961930739e+02
1.116543565592761844e+01,1.684023404342853425e+01,4.451786016978533667e+01,3.864190578678612553e+01,5.980740286130752565e+02
1.126448917878823330e+01,1.682953980110106329e+01,4.484814073956558644e+01,3.832231945933335027e+01,6.002998538941500328e+02
1.136352581653508942e+01,1.681790634349519920e+01,4.517370432200978314e+01,3.800838933449502122e+01,6.025034436328060110e+02
1.146254542557419498e+01,1.680537161230093091e+01,4.549466541549920606e+01,3.769996297219986303e+01,6.046851474851555395e+02
1.156154786246267641e+01,1.679197205855364317e+01,4.581113459629720808e+01,3.739689334514913810e+01,6.068453083679625024e+02
1.166053298390993120e+01,1.677774270723459082e+01,4.612321868830409954e+01,3.709903860446131318e+01,6.089842625610594951e+02
1.175950064677884832e+01,1.676271721877435184e+01,4.643102092411343307e+01,3.680626185711222575e+01,6.111023398133983164e+02
1.185845070808697876e+01,1.674692794761940107e+01,4.673464109787611420e+01,3.651843095450447407e+01,6.131998634520182350e+02
1.195738302500772221e+01,1.673040599801475636e+01,4.703417571044635537e+01,3.623541829153889182e+01,6.152771504932832158e+02
1.205629745487150828e+01,1.671318127714548751e+01,4.732971810725381800e+01,3.595710061560068738e+01,6.173345117558109223e+02
1.215519385516697248e+01,1.669528254577377524e+01,4.762135860931662990e+01,3.568335884490959131e+01,6.193722519746129365e+02
1.225407208354212685e+01,1.667673746650010003e+01,4.790918463778599801e+01,3.541407789571390197e+01,6.213906699159298341e+02
1.235293199780553763e+01,1.665757264976953067e+01,4.819328083238539051e+01,3.514914651784508237e+01,6.233900584924662098e+02
1.245177345592747642e+01,1.663781369773889551e+01,4.847372916408752275e+01,3.488845713817359240e+01,6.253707048785875031e+02
1.255059631604109782e+01,1.661748524611304134e+01,4.875060904234941006e+01,3.463190571153755570e+01,6.273328906252313573e+02
1.264940043644359058e+01,1.659661100405312339e+01,4.902399741720581972e+01,3.437939157874104978e+01,6.292768917742516805e+02
1.274818567559733395e+01,1.657521379225472202e+01,4.929396887650400316e+01,3.413081733124127481e+01,6.312029789719558721e+02
1.284695189213105238e+01,1.655331557928697706e+01,4.956059573854431477e+01,3.388608868216871173e+01,6.331114175816493344e+02
1.294569894484095762e+01,1.653093751628062336e+01,4.982394814037586883e+01,3.364511434334352202e+01,6.350024677950041223e+02
1.304442669269190347e+01,1.650809997004686380e+01,5.008409412198092525e+01,3.340780590797221095e+01,6.368763847421149649e+02
1.314313499481850833e+01,1.648482255470535662e+01,5.034109970656773925e+01,3.317407773872691479e+01,6.387334186000900900e+02
1.324182371052632057e+01,1.646112416189465577e+01,5.059502897717924697e+01,3.294384686092608661e+01,6.405738147001092102e+02
1.334049269929292691e+01,1.643702298963559372e+01,5.084594414981057042e+01,3.271703286055384297e+01,6.423978136328306618e+02
1.343914182076909114e+01,1.641253656991340293e+01,5.109390564321998340e+01,3.249355778686661722e+01,6.442056513520712997e+02
1.353777093477988558e+01,1.638768179504118550e+01,5.133897214560434463e+01,3.227334605935447343e+01,6.459975592767236776e+02
1.363637990132580491e+01,1.636247494286410742e+01,5.158120067830171962e+01,3.205632437883416941e+01,6.477737643908316159e+02
1.373496858058389058e+01,1.633693170086088031e+01,5.182064665667388681e+01,3.184242164246523643e+01,6.495344893418229049e+02
1.383353683290884284e+01,1.631106718919494725e+01,5.205736394831254188e+01,3.163156886249251087e+01,6.512799525368230888e+02
1.393208451883413623e+01,1.628489598276680184e+01,5.229140492870490675e+01,3.142369908852828786e+01,6.530103682370987599e+02
1.403061149907311567e+01,1.625843213231455664e+01,5.252282053448734445e+01,3.121874733319809536e+01,6.547259466505415730e+02
1.412911763452011371e+01,1.623168918460829602e+01,5.275166031440733150e+01,3.101665050098438314e+01,6.564268940222466426e+02
1.422760278625154307e+01,1.620468020178156721e+01,5.297797247810706978e+01,3.081734732011136657e+01,6.581134127231661068e+02
1.432606681552699257e+01,1.617741777983997409e+01,5.320180394283768521e+01,3.062077827732234070e+01,6.597857013368529806e+02
1.442450958379031789e+01,1.614991406638640115e+01,5.342320037820515211e+01,3.042688555540844675e+01,6.614439547442671028e+02
1.452293095267072864e+01,1.612218077759899160e+01,5.364220624904304202e+01,3.023561297335795572e+01,6.630883642067308301e+02
1.462133078398387909e+01,1.609422921449701249e+01,5.385886485650458155e+01,3.004690592899839530e+01,6.647191174469750194e+02
1.471970893973294281e+01,1.606607027852714609e+01,5.407321837745785587e+01,2.986071134401499449e+01,6.663363987283638608e+02
1.481806528210968033e+01,1.603771448650259401e+01,5.428530790226739811e+01,2.967697761123001499e+01,6.679403889322541090e+02
1.491639967349553331e+01,1.600917198492331295e+01,5.449517347103706300e+01,2.949565454403962761e+01,6.695312656335825068e+02
1.501471197646266909e+01,1.598045256370722811e+01,5.470285410838767604e+01,2.931669332790510296e+01,6.711092031746669591e+02
1.511300205377504824e+01,1.595156566935792242e+01,5.490838785683880019e+01,2.914004647380326674e+01,6.726743727372547710e+02
1.521126976838949929e+01,1.592252041759550707e+01,5.511181180885856890e+01,2.896566777354593469e+01,6.742269424128481887e+02
1.530951498345676676e+01,1.589332560547408235e+01,5.531316213764389289e+01,2.879351225688202476e+01,6.757670772713694305e+02
1.540773756232255565e+01,1.586398972300903587e+01,5.551247412668997328e+01,2.862353615030098197e+01,6.772949394281489504e+02
1.550593736852857951e+01,1.583452096433670775e+01,5.570978219820368338e+01,2.845569683745961598e+01,6.788106881092957110e+02
1.560411426581361738e+01,1.580492723842619718e+01,5.590511994041393962e+01,2.828995282115985788e+01,6.803144797154905064e+02
1.570226811811453338e+01,1.577521617936434595e+01,5.609852013382889879e+01,2.812626368680675881e+01,6.818064678842135891e+02
1.580039878956733723e+01,1.574539515623179220e+01,5.629001477648699847e+01,2.796459006728121466e+01,6.832868035504528734e+02
1.589850614450817368e+01,1.571547128258842996e+01,5.647963510824708067e+01,2.780489360916447339e+01,6.847556350059339820e+02
1.599659004747440605e+01,1.568545142558576089e+01,5.666741163416016036e+01,2.764713694025407520e+01,6.862131079568794121e+02
1.609465036320558085e+01,1.565534221472148424e+01,5.685337414696311953e+01,2.749128363831540156e+01,6.876593655803601450e+02
1.619268695664449353e+01,1.562515005025279713e+01,5.703755174873310807e+01,2.733729820101411434e+01,6.890945485792606178e+02
1.629069969293815845e+01,1.559488111128238330e+01,5.721997287173910962e+01,2.718514601697851063e+01,6.905187952358729717e+02
1.638868843743886927e+01,1.556454136353187501e+01,5.740066529852521171e+01,2.703479333794291506e+01,6.919322414641899286e+02
1.648665305570514406e+01,1.553413656681524557e+01,5.757965618125930973e+01,2.688620725192545535e+01,6.933350208608919729e+02
1.658459341350278393e+01,1.550367228222604687e+01,5.775697206037736464e+01,2.673935565739657960e+01,6.947272647550804550e+02
1.668250937680583235e+01,1.547315387904953710e+01,5.793263888255471983e+01,2.659420723839573952e+01,6.961091022567923119e+02
1.678040081179757337e+01,1.544258654141195919e+01,5.810668201803241573e+01,2.645073144055561798e+01,6.974806603042940196e+02
1.687826758487154066e+01,1.541197527467818595e+01,5.827912627732401063e+01,2.630889844799779809e+01,6.988420637102470891e+02
1.697610956263247317e+01,1.538132491160752480e+01,5.844999592733176286e+01,2.616867916106071945e+01,7.001934352066946303e+02
1.707392661189731342e+01,1.535064011827838293e+01,5.861931470689404478e+01,2.603004517482757763e+01,7.015348954889701645e+02
1.717171859969616676e+01,1.531992539979117929e+01,5.878710584178887899e+01,2.589296875841994705e+01,7.028665632585178855e+02
1.726948539327328902e+01,1.528918510575893208e+01,5.895339205921533932e+01,2.575742283502572150e+01,7.041885552646572251e+02
1.736722686008803862e+01,1.525842343559343206e+01,5.911819560177442412e+01,2.562338096263213671e+01,7.055009863453281014e+02
1.746494286781583938e+01,1.522764444359663649e+01,5.928153824096964541e+01,2.549081731543373408e+01,7.068039694668359516e+02
1.756263328434915749e+01,1.519685204386427024e+01,5.944344129024580070e+01,2.535970666588993083e+01,7.080976157626330405e+02
1.766029797779842170e+01,1.516605001500926875e+01,5.960392561758678198e+01,2.523002436740394572e+01,7.093820345711369555e+02
1.775793681649299316e+01,1.513524200471331937e+01,5.976301165768658308e+01,2.510174633760009399e+01,7.106573334726510893e+02
1.785554966898209628e+01,1.510443153411201678e+01,5.992071942371407545e+01,2.497484904217390067e+01,7.119236183253626677e+02
1.795313640403578148e+01,1.507362200202149971e+01,6.007706851868401543e+01,2.484930947929449374e+01,7.131809933004929007e+02
1.805069689064582761e+01,1.504281668901245617e+01,6.023207814645290625e+01,2.472510516453463580e+01,7.144295609165776568e+02
1.814823099802668338e+01,1.501201876133717050e+01,6.038576712235169452e+01,2.460221411631113853e+01,7.156694220729383460e+02
1.824573859561641953e+01,1.498123127471631655e+01,6.053815388347143767e+01,2.448061484181225111e+01,7.169006760823169770e+02
1.834321955307760277e+01,1.495045717799005125e+01,6.068925649861354543e+01,2.436028632339640154e+01,7.181234207027702041e+02
1.844067374029825146e+01,1.491969931663967586e+01,6.083909267791890585e+01,2.424120800544142540e+01,7.193377521687626768e+02
1.853810102739272025e+01,1.488896043618421139e+01,6.098767978218687347e+01,2.412335978162891337e+01,7.205437652215366597e+02
1.863550128470263090e+01,1.485824318545705758e+01,6.113503483189705179e+01,2.400672198264589952e+01,7.217415531387545116e+02
1.873287438279774619e+01,1.482755011976740711e+01,6.128117451594400222e+01,2.389127536428858178e+01,7.229312077634330080e+02
1.883022019247690437e+01,1.479688370395091113e+01,6.142611520009617720e+01,2.377700109595291522e+01,7.241128195321986141e+02
1.892753858476886819e+01,1.476624631531374732e+01,6.156987293518938742e+01,2.366388074949687237e+01,7.252864775028638178e+02
1.902482943093325574e+01,1.473564024647424375e+01,6.171246346506394076e+01,2.355189628846181904e+01,7.264522693813763681e+02
1.912209260246140019e+01,1.470506770810546016e+01,6.185390223425676481e+01,2.344103005763778569e+01,7.276102815481076505e+02
1.921932797107723090e+01,1.467453083158414628e+01,6.199420439545392014e+01,2.333126477296193357e+01,7.287605990835515968e+02
1.931653540873815800e+01,1.464403167154710061e+01,6.213338481671680569e+01,2.322258351173610080e+01,7.299033057934030921e+02
1.941371478763591796e+01,1.461357220836086768e+01,6.227145808848612063e+01,2.311496970315300814e+01,7.310384842330709034e+02
1.951086598019748664e+01,1.458315435050623066e+01,6.240843853037446820e+01,2.300840711911929048e+01,7.321662157316044386e+02
1.960798885908587152e+01,1.455277993688197569e+01,6.254434019775322184e+01,2.290287986536480602e+01,7.332865804150873146e+02
1.970508329720103546e+01,1.452245073902990669e+01,6.267917688814247157e+01,2.279837237282761109e+01,7.343996572294743146e+02
1.980214916768070310e+01,1.449216846328489439e+01,6.281296214741005457e+01,2.269486938930504039e+01,7.355055239629125481e+02
1.989918634390121710e+01,1.446193475285207874e+01,6.294570927578683950e+01,2.259235597136107287e+01,7.366042572675596602e+02
1.999619469947839079e+01,1.443175118981446836e+01,6.307743133370422584e+01,2.249081747648131113e+01,7.376959326808815831e+02
2.009317410826832884e+01,1.440161929707309341e+01,6.320814114746083590e+01,2.239023955546607780e+01,7.387806246464942888e+02
2.019012444436827991e+01,1.437154054022216343e+01,6.333785131472404828e+01,2.229060814505379184e+01,7.398584065345046383e+02
2.028704558211743603e+01,1.434151632936196386e+01,6.346657420987110498e+01,2.219190946076691873e+01,7.409293506614283160e+02
2.038393739609776389e+01,1.431154802085160860e+01,6.359432198917710366e+01,2.209412998997128597e+01,7.419935283096172043e+02
2.048079976113485046e+01,1.428163691900348553e+01,6.372110659585336379e+01,2.199725648514315068e+01,7.430510097462833983e+02
2.057763255229867028e+01,1.425178427772204870e+01,6.384693976494219214e+01,2.190127595733575205e+01,7.441018642420920060e+02
2.067443564490443109e+01,1.422199130208852402e+01,6.397183302807319905e+01,2.180617566983827871e+01,7.451461600893246668e+02
2.077120891451333762e+01,1.419225914989364412e+01,6.409579771808455462e+01,2.171194313202178350e+01,7.461839646196588092e+02
2.086795223693344070e+01,1.416258893312050127e+01,6.421884497351483390e+01,2.161856609336465951e+01,7.472153442215429777e+02
2.096466548822037979e+01,1.413298171937858783e+01,6.434098574296970696e+01,2.152603253765169100e+01,7.482403643571997236e+02
2.106134854467820716e+01,1.410343853329169761e+01,6.446223078936668571e+01,2.143433067734161313e+01,7.492590895792347965e+02
2.115800128286014825e+01,1.407396035784058341e+01,6.458259069406275898e+01,2.134344894809664694e+01,7.502715835469132344e+02
2.125462357956937964e+01,1.404454813566222349e+01,6.470207586086901586e+01,2.125337600346876954e+01,7.512779090420535795e+02
2.135121531185984267e+01,1.401520277030721218e+01,6.482069651995492165e+01,2.116410070973788038e+01,7.522781279845886502e+02
2.144777635703695040e+01,1.398592512745699068e+01,6.493846273164623994e+01,2.107561214089678359e+01,7.532723014478002597e+02
2.154430659265839409e+01,1.395671603610158584e+01,6.505538439012126162e+01,2.098789957377715609e+01,7.542604896731959343e+02
2.164080589653488929e+01,1.392757628968031902e+01,6.517147122700586692e+01,2.090095248331381228e+01,7.552427520850984592e+02
2.173727414673093605e+01,1.389850664718555429e+01,6.528673281487374425e+01,2.081476053794070324e+01,7.562191473049094839e+02
2.183371122156555089e+01,1.386950783423182898e+01,6.540117857065268936e+01,2.072931359511547100e+01,7.571897331650569640e+02
2.193011699961301986e+01,1.384058054409089955e+01,6.551481775894035309e+01,2.064460169696876335e+01,7.581545667226739624e+02
2.202649135970365890e+01,1.381172543869398694e+01,6.562765949523343068e+01,2.056061506607257172e+01,7.591137042729553741e+02
2.212283418092450660e+01,1.378294314960267819e+01,6.573971274907101758e+01,2.047734410132629890e+01,7.600672013622664736e+02
2.221914534262008800e+01,1.375423427894903661e+01,6.585098634709662235e+01,2.039477937395433926e+01,7.610151128009498507e+02
2.231542472439312519e+01,1.372559940034633286e+01,6.596148897604059869e+01,2.031291162361306846e+01,7.619574926758701849e+02
2.241167220610524780e+01,1.369703905977136849e+01,6.607122918562497205e+01,2.023173175460366124e+01,7.628943943627153885e+02
2.250788766787773199e+01,1.366855377641911495e+01,6.618021539139432718e+01,2.015123083218657030e+01,7.638258705380048923e+02
2.260407099009217546e+01,1.364014404353072507e+01,6.628845587747345292e+01,2.007140007899581846e+01,7.647519731909004577e+02
2.270022205339123289e+01,1.361181032919606082e+01,6.639595879925546740e+01,1.999223087154846112e+01,7.656727536347218575e+02
2.279634073867929445e+01,1.358355307713118343e+01,6.650273218602126235e+01,1.991371473684756310e+01,7.665882625182510992e+02
2.289242692712320704e+01,1.355537270743174005e+01,6.660878394349323628e+01,1.983584334907503433e+01,7.674985498368225763e+02
