d1,,
1975.1813,54.4,
1978.9364,54.5,
1982.6915,54.6,
1986.4466,54.7,
1990.2017,54.8,
1993.9568,54.9,
1997.7119,55,
2001.4670,55.1,
2005.2221,55.2,
2008.9772,55.3,
2012.7323,55.4,
2016.4874,55.5,
2020.2425,55.6,
2023.9976,55.7,
2027.7527,55.8,
2031.5078,55.9,
2035.2629,56,
2039.0180,56.1,
2042.7731,56.2,
2046.5282,56.3,
2050.2833,56.4,
2054.0384,56.5,
2057.7935,56.6,
2061.5486,56.7,
2065.3037,56.8,
2069.0588,56.9,
2072.8139,57,
2076.5690,57.1,
2080.3241,57.2,
2084.0792,57.3,
2087.8343,57.4,
2091.5894,57.5,
2095.3445,57.6,
2099.0996,57.7,
2102.8547,57.8,
2106.6098,57.9,
2110.3649,58,
2114.1200,58.1,
2117.8751,58.2,
2121.6302,58.3,
2125.3853,58.4,
2129.1404,58.5,
2132.8955,58.6,
2136.6506,58.7,
2140.4057,58.8,
2144.1608,58.9,
2147.9159,59,
2151.6710,59.1,
2155.4261,59.2,
2159.1812,59.3,
2162.9363,59.4,
2166.6914,59.5,
2170.4465,59.6,
2174.2016,59.7,
2177.9567,59.8,
2181.7118,59.9,
2185.4669,60,
2189.2220,60.1,
2192.9771,60.2,
2196.7322,60.3,
2200.4873,60.4,
2204.2424,60.5,
2207.9975,60.6,
2211.7526,60.7,
2215.5077,60.8,
2219.2628,60.9,
2223.0179,61,
2226.7730,61.1,
2230.5281,61.2,
2234.2832,61.3,
2238.0383,61.4,
2241.7934,61.5,
2245.5485,61.6,
2249.3036,61.7,
2253.0587,61.8,
2256.8138,61.9,
2260.5689,62,
2264.3240,62.1,
2268.0791,62.2,
2271.8342,62.3,
2275.5893,62.4,
2279.3444,62.5,
2283.0995,62.6,
2286.8546,62.7,
2290.6097,62.8,
2294.3648,62.9,
2298.1199,63,
2301.8750,63.1,
2305.6301,63.2,
2309.3852,63.3,
2313.1403,63.4,
2316.8954,63.5,
2320.6505,63.6,
2324.4056,63.7,
2328.1607,63.8,
2331.9158,63.9,
2335.6709,64,
2339.4260,64.1,
2343.1811,64.2,
2346.9362,64.3,
2350.6913,64.4,
2354.4464,64.5,
2358.2015,64.6,
2361.9566,64.7,
2365.7117,64.8,
2369.4668,64.9,
2373.2219,65,
2376.9770,65.1,
2380.7321,65.2,
2384.4872,65.3,
2388.2423,65.4,
2391.9974,65.5,
2395.7525,65.6,
2399.5076,65.7,
2403.2627,65.8,
2407.0178,65.9,
2410.7729,66,
2414.5280,66.1,
2418.2831,66.2,
2422.0382,66.3,
2425.7933,66.4,
2429.5484,66.5,
2433.3035,66.6,
2437.0586,66.7,
2440.8137,66.8,
2444.5688,66.9,
2448.3239,67,
2452.0790,67.1,
2455.8341,67.2,
2459.5892,67.3,
2463.3443,67.4,
2467.0994,67.5,
2470.8545,67.6,
2474.6096,67.7,
2478.3647,67.8,
2482.1198,67.9,
2485.8749,68,
2489.6300,68.1,
2493.3851,68.2,
2497.1402,68.3,
2500.8953,68.4,
2504.6504,68.5,
2508.4055,68.6,
2512.1606,68.7,
2515.9157,68.8,
2519.6708,68.9,
2523.4259,69,
2527.1810,69.1,
2530.9361,69.2,
2534.6912,69.3,
2538.4463,69.4,
2542.2014,69.5,
2545.9565,69.6,
2549.7116,69.7,
2553.4667,69.8,
2557.2218,69.9,
2560.9769,70,
2564.7320,70.1,
2568.4871,70.2,
2572.2422,70.3,
2575.9973,70.4,
2579.7524,70.5,
2583.5075,70.6,
2587.2626,70.7,
2591.0177,70.8,
2594.7728,70.9,
2598.5279,71,
2602.2830,71.1,
2606.0381,71.2,
2609.7932,71.3,
2613.5483,71.4,
2617.3034,71.5,
2621.0585,71.6,
2624.8136,71.7,
2628.5687,71.8,
2632.3238,71.9,
2636.0789,72,
2639.8340,72.1,
2643.5891,72.2,
2647.3442,72.3,
2651.0993,72.4,
2654.8544,72.5,
2658.6095,72.6,
2662.3646,72.7,
2666.1197,72.8,
2669.8748,72.9,
2673.6299,73,
2677.3850,73.1,
2681.1401,73.2,
2684.8952,73.3,
2688.6503,73.4,
2692.4054,73.5,
2696.1605,73.6,
2699.9156,73.7,
2703.6707,73.8,
2707.4258,73.9,
2711.1809,74,
2714.9360,74.1,
2718.6911,74.2,
2722.4462,74.3,
2726.2013,74.4,
2729.9564,74.5,
2733.7115,74.6,
2737.4666,74.7,
2741.2217,74.8,
2744.9768,74.9,
2748.7319,75,
2752.4870,75.1,
2756.2421,75.2,
2759.9972,75.3,
2763.7523,75.4,
2767.5074,75.5,
2771.2625,75.6,
2775.0176,75.7,
2778.7727,75.8,
2782.5278,75.9,
2786.2829,76,
2790.0380,76.1,
2793.7931,76.2,
2797.5482,76.3,
2801.3033,76.4,
2805.0584,76.5,
2808.8135,76.6,
2812.5686,76.7,
2816.3237,76.8,
2820.0788,76.9,
2823.8339,77,
2827.5890,77.1,
2831.3441,77.2,
2835.0992,77.3,
2838.8543,77.4,
2842.6094,77.5,
2846.3645,77.6,
2850.1196,77.7,
2853.8747,77.8,
2857.6298,77.9,
2861.3849,78,
2865.1400,78.1,
2868.8951,78.2,
2872.6502,78.3,
2876.4053,78.4,
2880.1604,78.5,
2883.9155,78.6,
2887.6706,78.7,
2891.4257,78.8,
2895.1808,78.9,
2898.9359,79,
2902.6910,79.1,
2906.4461,79.2,
2910.2012,79.3,
2913.9563,79.4,
2917.7114,79.5,
2921.4665,79.6,
2925.2216,79.7,
2928.9767,79.8,
2932.7318,79.9,
2936.4869,80,
2940.2420,80.1,
2943.9971,80.2,
2947.7522,80.3,
2951.5073,80.4,
2955.2624,80.5,
2959.0175,80.6,
2962.7726,80.7,
2966.5277,80.8,
2970.2828,80.9,
2974.0379,81,
2977.7930,81.1,
2981.5481,81.2,
2985.3032,81.3,
2989.0583,81.4,
2992.8134,81.5,
2996.5685,81.6,
3000.3236,81.7,
3004.0787,81.8,
3007.8338,81.9,
3011.5889,82,
3015.3440,82.1,
3019.0991,82.2,
3022.8542,82.3,
3026.6093,82.4,
3030.3644,82.5,
3034.1195,82.6,
3037.8746,82.7,
3041.6297,82.8,
3045.3848,82.9,
3049.1399,83,
3052.8950,83.1,
3056.6501,83.2,
3060.4052,83.3,
3064.1603,83.4,
3067.9154,83.5,
3071.6705,83.6,
3075.4256,83.7,
3079.1807,83.8,
3082.9358,83.9,
3086.6909,84,
3090.4460,84.1,
3094.2011,84.2,
3097.9562,84.3,
3101.7113,84.4,
3105.4664,84.5,
3109.2215,84.6,
3112.9766,84.7,
3116.7317,84.8,
3120.4868,84.9,
3124.2419,85,
3127.9970,85.1,
3131.7521,85.2,
3135.5072,85.3,
3139.2623,85.4,
3143.0174,85.5,
3146.7725,85.6,
3150.5276,85.7,
3154.2827,85.8,
3158.0378,85.9,
3161.7929,86,
3165.5480,86.1,
3169.3031,86.2,
3173.0582,86.3,
3176.8133,86.4,
3180.5684,86.5,
3184.3235,86.6,
3188.0786,86.7,
3191.8337,86.8,
3195.5888,86.9,
3199.3439,87,
3203.0990,87.1,
3206.8541,87.2,
3210.6092,87.3,
3214.3643,87.4,
3218.1194,87.5,
3221.8745,87.6,
3225.6296,87.7,
3229.3847,87.8,
3233.1398,87.9,
3236.8949,88,
3240.6500,88.1,
