# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
8.783461450416796268e+00,1.439565434287116474e+01,3.455111989862714950e+01,5.105322575850169642e+01,1.131004162651421012e+02
8.882876766222377540e+00,1.447408289575622753e+01,3.507596444435754535e+01,5.044995265988623601e+01,1.142607242766166991e+02
8.982278685339849744e+00,1.454796456324471698e+01,3.558983476292621617e+01,4.986220067382905796e+01,1.153997415371744211e+02
9.081667060915158629e+00,1.461751009682193470e+01,3.609312791979501611e+01,4.928936198338305275e+01,1.165181564096400137e+02
9.181041746215761634e+00,1.468291893741465159e+01,3.658622094816394110e+01,4.873086011442141086e+01,1.176166257853508341e+02
9.280402594631913971e+00,1.474437992937806285e+01,3.706947211186557922e+01,4.818614795875635082e+01,1.186957768883988393e+02
9.379749459677913848e+00,1.480207198245845390e+01,3.754322207433153125e+01,4.765470594321003261e+01,1.197562089584850753e+02
9.479082194993370791e+00,1.485616468601315177e+01,3.800779498159461411e+01,4.713604033239221991e+01,1.207984948215953125e+02
9.578400654344461529e+00,1.490681887937875238e+01,3.846349946654356700e+01,4.662968165407767884e+01,1.218231823569125822e+02
9.677704691625187650e+00,1.495418718192812513e+01,3.891062958096420488e+01,4.613518323710766822e+01,1.228307958677349063e+02
9.776994160858622607e+00,1.499841448603759986e+01,3.934946566130322054e+01,4.565211985265917605e+01,1.238218373634908858e+02
9.876268916198162273e+00,1.503963841590229222e+01,3.978027513354002309e+01,4.518008645055768113e+01,1.247967877593811465e+02
9.975528811928775497e+00,1.507798975487699167e+01,4.020331326206705569e+01,4.471869698305594909e+01,1.257561079996670657e+02
1.007477370246824044e+01,1.511359284378835355e+01,4.061882384703676507e+01,4.426758330917488138e+01,1.267002401101001254e+02
1.017400344236839516e+01,1.514656595245131854e+01,4.102703987423581822e+01,4.382639417331286324e+01,1.276296081846017358e+02
1.027321788631636146e+01,1.517702162643327313e+01,4.142818412119071070e+01,4.339479425237601617e+01,1.285446193108400905e+02
1.037241688913579019e+01,1.520506701093454005e+01,4.182246972288393749e+01,4.297246326618152779e+01,1.294456644390496365e+02
1.047160030578808509e+01,1.523080415349751604e+01,4.221010070016892257e+01,4.255909514633356849e+01,1.303331191980166182e+02
1.057076799137364453e+01,1.525433028711395167e+01,4.259127245370585513e+01,4.215439725918017899e+01,1.312073446619574781e+02
1.066991980113306226e+01,1.527573809517005543e+01,4.296617222600280428e+01,4.175808967882714740e+01,1.320686880716116320e+02
1.076905559044837979e+01,1.529511595955103864e+01,4.333497953392816271e+01,4.136990450652079687e+01,1.329174835127101630e+02
1.086817521484427651e+01,1.531254819312061421e+01,4.369786657386379858e+01,4.098958523301558188e+01,1.337540525546952495e+02
1.096727852998931141e+01,1.532811525769071714e+01,4.405499860148981384e+01,4.061688614081946724e+01,1.345787048523567080e+02
1.106636539169711675e+01,1.534189396851116882e+01,4.440653428802794878e+01,4.025157174346089306e+01,1.353917387128570340e+02
1.116543565592761844e+01,1.535395768622413470e+01,4.475262605462484800e+01,3.989341625915101730e+01,1.361934416304296462e+02
1.126448917878823330e+01,1.536437649715653464e+01,4.509342038641946715e+01,3.954220311642399821e+01,1.369840907908655936e+02
1.136352581653508942e+01,1.537321738275538507e+01,4.542905812771679308e+01,3.919772448952782185e+01,1.377639535477648849e+02
1.146254542557419498e+01,1.538054437890688320e+01,4.575967475957936159e+01,3.885978086151375521e+01,1.385332878723341139e+02
1.156154786246267641e+01,1.538641872582733328e+01,4.608540066104384891e+01,3.852818061312881071e+01,1.392923427784755575e+02
1.166053298390993120e+01,1.539089900915786657e+01,4.640636135507714499e+01,3.820273963576499199e+01,1.400413587246880240e+02
1.175950064677884832e+01,1.539404129284994127e+01,4.672267774030277110e+01,3.788328096684728052e+01,1.407805679942481447e+02
1.185845070808697876e+01,1.539589924438427815e+01,4.703446630944637263e+01,3.756963444616934567e+01,1.415101950550445622e+02
1.195738302500772221e+01,1.539652425282533521e+01,4.734183935538150934e+01,3.726163639179314657e+01,1.422304569002959624e+02
1.205629745487150828e+01,1.539596554017707852e+01,4.764490516558946354e+01,3.695912929423347038e+01,1.429415633713499574e+02
1.215519385516697248e+01,1.539427026647152452e+01,4.794376820578499832e+01,3.666196152774347183e+01,1.436437174636338057e+02
1.225407208354212685e+01,1.539148362899153355e+01,4.823852929340844042e+01,3.636998707760003668e+01,1.443371156167807783e+02
1.235293199780553763e+01,1.538764895599846483e+01,4.852928576163022711e+01,3.608306528237131516e+01,1.450219479898915154e+02
1.245177345592747642e+01,1.538280779531158515e+01,4.881613161446941263e+01,3.580106059021900933e+01,1.456983987227856119e+02
1.255059631604109782e+01,1.537699999805970918e+01,4.909915767358333483e+01,3.552384232835694888e+01,1.463666461841000910e+02
1.264940043644359058e+01,1.537026379790405173e+01,4.937845171724750770e+01,3.525128448484843346e+01,1.470268632069778789e+02
1.274818567559733395e+01,1.536263588601059027e+01,4.965409861200688368e+01,3.498326550198251539e+01,1.476792173130868662e+02
1.284695189213105238e+01,1.535415148203055935e+01,4.992618043744750622e+01,3.471966808052192732e+01,1.483238709256204118e+02
1.294569894484095762e+01,1.534484440133093130e+01,5.019477660450507273e+01,3.446037899416398176e+01,1.489609815719254016e+02
1.304442669269190347e+01,1.533474711869926921e+01,5.045996396769911740e+01,3.420528891360162049e+01,1.495907020763423532e+02
1.314313499481850833e+01,1.532389082873324782e+01,5.072181693165590843e+01,3.395429223961085796e+01,1.502131807437891382e+02
1.324182371052632057e+01,1.531230550311060945e+01,5.098040755225669329e+01,3.370728694463270614e+01,1.508285615346374584e+02
1.334049269929292691e+01,1.530001994492245565e+01,5.123580563272713562e+01,3.346417442235040340e+01,1.514369842313336960e+02
1.343914182076909114e+01,1.528706184024059311e+01,5.148807881496216510e+01,3.322485934479722403e+01,1.520385845972312211e+02
1.353777093477988558e+01,1.527345780707919332e+01,5.173729266636032520e+01,3.298924952656047083e+01,1.526334945280633519e+02
1.363637990132580491e+01,1.525923344189969910e+01,5.198351076242593649e+01,3.275725579567436796e+01,1.532218421964417701e+02
1.373496858058389058e+01,1.524441336379901735e+01,5.222679476537752663e+01,3.252879187082345425e+01,1.538037521897611271e+02
1.383353683290884284e+01,1.522902125651192051e+01,5.246720449898951699e+01,3.230377424449856960e+01,1.543793456418670473e+02
1.393208451883413623e+01,1.521307990835035007e+01,5.270479801987503521e+01,3.208212207177462005e+01,1.549487403588050540e+02
1.403061149907311567e+01,1.519661125019429093e+01,5.293963168540909692e+01,3.186375706439660860e+01,1.555120509389747383e+02
1.412911763452011371e+01,1.517963639164235978e+01,5.317176021847603806e+01,3.164860338988158972e+01,1.560693888879619067e+02
1.422760278625154307e+01,1.516217565542279111e+01,5.340123676921368912e+01,3.143658757536351800e+01,1.566208627283488113e+02
1.432606681552699257e+01,1.514424861015997514e+01,5.362811297391858290e+01,3.122763841592143663e+01,1.571665781047345263e+02
1.442450958379031789e+01,1.512587410158548451e+01,5.385243901126253263e+01,3.102168688715199352e+01,1.577066378842312133e+02
1.452293095267072864e+01,1.510707028227706061e+01,5.407426365596570150e+01,3.081866606175724499e+01,1.582411422526444085e+02
1.462133078398387909e+01,1.508785464000501264e+01,5.429363433005892858e+01,3.061851102993606233e+01,1.587701888065774654e+02
1.471970893973294281e+01,1.506824402475837310e+01,5.451059715186364940e+01,3.042115882337797572e+01,1.592938726416378188e+02
1.481806528210968033e+01,1.504825467452216259e+01,5.472519698280621014e+01,3.022654834267162016e+01,1.598122864369624949e+02
1.491639967349553331e+01,1.502790223987000573e+01,5.493747747218060340e+01,3.003462028794937666e+01,1.603255205362188462e+02
1.501471197646266909e+01,1.500720180743365439e+01,5.514748109996302361e+01,2.984531709260332377e+01,1.608336630252828172e+02
1.511300205377504824e+01,1.498616792230839323e+01,5.535524921777839324e+01,2.965858285991321708e+01,1.613367998067164422e+02
1.521126976838949929e+01,1.496481460944797348e+01,5.556082208811251633e+01,2.947436330243951730e+01,1.618350146712406001e+02
1.530951498345676676e+01,1.494315539410095361e+01,5.576423892185663789e+01,2.929260568404241738e+01,1.623283893663135586e+02
1.540773756232255565e+01,1.492120332133702298e+01,5.596553791426907765e+01,2.911325876439390825e+01,1.628170036619709435e+02
1.550593736852857951e+01,1.489897097470935527e+01,5.616475627943084703e+01,2.893627274585979947e+01,1.633009354140444884e+02
1.560411426581361738e+01,1.487647049409570954e+01,5.636193028326944443e+01,2.876159922263484958e+01,1.637802606249003361e+02
1.570226811811453338e+01,1.485371359275925940e+01,5.655709527522166979e+01,2.858919113201906015e+01,1.642550535017766435e+02
1.580039878956733723e+01,1.483071157366842030e+01,5.675028571859927951e+01,2.841900270773229309e+01,1.647253865128811015e+02
1.589850614450817368e+01,1.480747534511037067e+01,5.694153521972233989e+01,2.825098943516729477e+01,1.651913304413057517e+02
1.599659004747440605e+01,1.478401543563496467e+01,5.713087655587590774e+01,2.808510800848911160e+01,1.656529544368825668e+02
1.609465036320558085e+01,1.476034200835943722e+01,5.731834170214931135e+01,2.792131628949123368e+01,1.661103260660661647e+02
1.619268695664449353e+01,1.473646487466600519e+01,5.750396185720752129e+01,2.775957326812646286e+01,1.665635113599285830e+02
1.629069969293815845e+01,1.471239350732098039e+01,5.768776746804632438e+01,2.759983902463268990e+01,1.670125748603685452e+02
1.638868843743886927e+01,1.468813705304300221e+01,5.786978825377742908e+01,2.744207469317955628e+01,1.674575796645798675e+02
1.648665305570514406e+01,1.466370434454641902e+01,5.805005322848918325e+01,2.728624242696439239e+01,1.678985874678926677e+02
1.658459341350278393e+01,1.463910391208475836e+01,5.822859072322405893e+01,2.713230536469118803e+01,1.683356586050318242e+02
1.668250937680583235e+01,1.461434399451716715e+01,5.840542840711361094e+01,2.698022759836922901e+01,1.687688520898771287e+02
1.678040081179757337e+01,1.458943254992060545e+01,5.858059330770928597e+01,2.682997414237011213e+01,1.691982256537799003e+02
1.687826758487154066e+01,1.456437726576863056e+01,5.875411183054411879e+01,2.668151090368725065e+01,1.696238357825022831e+02
1.697610956263247317e+01,1.453918556869620637e+01,5.892600977796065109e+01,2.653480465334314786e+01,1.700457377518408180e+02
1.707392661189731342e+01,1.451386463387023262e+01,5.909631236723681269e+01,2.638982299889295291e+01,1.704639856619798479e+02
1.717171859969616676e+01,1.448842139398330531e+01,5.926504424804057436e+01,2.624653435797611323e+01,1.708786324706431969e+02
1.726948539327328902e+01,1.446286254788741665e+01,5.943222951924354192e+01,2.610490793286904676e+01,1.712897300250782848e+02
1.736722686008803862e+01,1.443719456888482888e+01,5.959789174511945475e+01,2.596491368599570393e+01,1.716973290929278448e+02
1.746494286781583938e+01,1.441142371269012479e+01,5.976205397095669980e+01,2.582652231635317719e+01,1.721014793920472243e+02
1.756263328434915749e+01,1.438555602507915232e+01,5.992473873810734375e+01,2.568970523681351636e+01,1.725022296192840372e+02
1.766029797779842170e+01,1.435959734923807396e+01,6.008596809849808551e+01,2.555443455226383875e+01,1.728996274782851401e+02
1.775793681649299316e+01,1.433355333282586308e+01,6.024576362862593726e+01,2.542068303854820144e+01,1.732937197063667156e+02
1.785554966898209628e+01,1.430742943476314721e+01,6.040414644305896985e+01,2.528842412217788649e+01,1.736845521004657940e+02
1.795313640403578148e+01,1.428123093175861769e+01,6.056113720746439100e+01,2.515763186077698066e+01,1.740721695422431310e+02
1.805069689064582761e+01,1.425496292458479708e+01,6.071675615118240188e+01,2.502828092423279216e+01,1.744566160223384372e+02
1.814823099802668338e+01,1.422863034411424543e+01,6.087102307936503820e+01,2.490034657652070749e+01,1.748379346638369611e+02
1.824573859561641953e+01,1.420223795712571579e+01,6.102395738469761000e+01,2.477380465817667243e+01,1.752161677449517470e+02
1.834321955307760277e+01,1.417579037189072544e+01,6.117557805871951615e+01,2.464863156938976019e+01,1.755913567209892392e+02
1.844067374029825146e+01,1.414929204354941561e+01,6.132590370276149372e+01,2.452480425368909067e+01,1.759635422455845344e+02
1.853810102739272025e+01,1.412274727928506479e+01,6.147495253851305819e+01,2.440230018220187347e+01,1.763327641912611625e+02
1.863550128470263090e+01,1.409616024330502526e+01,6.162274241823703136e+01,2.428109733845793983e+01,1.766990616693421998e+02
1.873287438279774619e+01,1.406953496163678174e+01,6.176929083464324322e+01,2.416117420371997682e+01,1.770624730492107801e+02
1.883022019247690437e+01,1.404287532674676697e+01,6.191461493043553332e+01,2.404250974281771391e+01,1.774230359769858296e+02
1.892753858476886819e+01,1.401618510198866296e+01,6.205873150754575107e+01,2.392508339046558064e+01,1.777807873935911971e+02
1.902482943093325574e+01,1.398946792588890098e+01,6.220165703606518548e+01,2.380887503804591532e+01,1.781357635522743408e+02
1.912209260246140019e+01,1.396272731627574082e+01,6.234340766288670466e+01,2.369386502083755630e+01,1.784880000355804555e+02
1.921932797107723090e+01,1.393596667425815205e+01,6.248399922006753116e+01,2.358003410567431857e+01,1.788375317718029862e+02
1.931653540873815800e+01,1.390918928806104482e+01,6.262344723292461168e+01,2.346736347901434527e+01,1.791843930509277527e+02
1.941371478763591796e+01,1.388239833672197321e+01,6.276176692787147715e+01,2.335583473540654964e+01,1.795286175401002708e+02
1.951086598019748664e+01,1.385559689365535796e+01,6.289897324000700252e+01,2.324542986633764485e+01,1.798702382986183466e+02
1.960798885908587152e+01,1.382878793008984708e+01,6.303508082046553795e+01,2.313613124944461674e+01,1.802092877924759478e+02
1.970508329720103546e+01,1.380197431838257316e+01,6.317010404353704445e+01,2.302792163808039660e+01,1.805457979084746114e+02
1.980214916768070310e+01,1.377515883521691009e+01,6.330405701356541925e+01,2.292078415121767421e+01,1.808797999679180748e+02
1.989918634390121710e+01,1.374834416468690179e+01,6.343695357163414883e+01,2.281470226367894583e+01,1.812113247398944509e+02
1.999619469947839079e+01,1.372153290127354808e+01,6.356880730204618146e+01,2.270965979668027757e+01,1.815404024541775527e+02
2.009317410826832884e+01,1.369472755271679532e+01,6.369963153860614824e+01,2.260564090867705644e+01,1.818670628137498966e+02
2.019012444436827991e+01,1.366793054278796404e+01,6.382943937071146934e+01,2.250263008650055951e+01,1.821913350069575870e+02
2.028704558211743603e+01,1.364114421396525145e+01,6.395824364926006211e+01,2.240061213677467222e+01,1.825132477193220097e+02
2.038393739609776389e+01,1.361437083001729142e+01,6.408605699238046327e+01,2.229957217760222932e+01,1.828328291450078211e+02
2.048079976113485046e+01,1.358761257849770132e+01,6.421289179099109390e+01,2.219949563051120833e+01,1.831501069979662759e+02
2.057763255229867028e+01,1.356087157315386804e+01,6.433876021419476388e+01,2.210036821265137519e+01,1.834651085227642966e+02
2.067443564490443109e+01,1.353414985625362377e+01,6.446367421451387258e+01,2.200217592923250720e+01,1.837778605051033765e+02
2.077120891451333762e+01,1.350744940083272638e+01,6.458764553297243083e+01,2.190490506619485345e+01,1.840883892820527876e+02
2.086795223693344070e+01,1.348077211286611288e+01,6.471068570402968589e+01,2.180854218310420478e+01,1.843967207519830538e+02
2.096466548822037979e+01,1.345411983336582473e+01,6.483280606037095595e+01,2.171307410626322820e+01,1.847028803842471802e+02
2.106134854467820716e+01,1.342749434040834089e+01,6.495401773756009334e+01,2.161848792203156933e+01,1.850068932285701635e+02
2.115800128286014825e+01,1.340089735109404323e+01,6.507433167855907641e+01,2.152477097034688214e+01,1.853087839241974564e+02
2.125462357956937964e+01,1.337433052344120554e+01,6.519375863811831096e+01,2.143191083844049771e+01,1.856085767087896556e+02
2.135121531185984267e+01,1.334779545821662339e+01,6.531230918704316935e+01,2.133989535474021082e+01,1.859062954270769410e+02
2.144777635703695040e+01,1.332129370070620489e+01,6.542999371633942474e+01,2.124871258295435439e+01,1.862019635392768180e+02
2.154430659265839409e+01,1.329482674242650475e+01,6.554682244124337842e+01,2.115835081633011683e+01,1.864956041292941507e+02
2.164080589653488929e+01,1.326839602278001351e+01,6.566280540513920982e+01,2.106879857208076601e+01,1.867872399126913479e+02
2.173727414673093605e+01,1.324200293065631051e+01,6.577795248336784084e+01,2.098004458597583977e+01,1.870768932444624113e+02
2.183371122156555089e+01,1.321564880598081437e+01,6.589227338693089564e+01,2.089207780708830597e+01,1.873645861265862038e+02
2.193011699961301986e+01,1.318933494121295524e+01,6.600577766609279706e+01,2.080488739269424059e+01,1.876503402153933280e+02
2.202649135970365890e+01,1.316306258279566244e+01,6.611847471388544761e+01,2.071846270331890238e+01,1.879341768287336265e+02
2.212283418092450660e+01,1.313683293255824225e+01,6.623037376951671718e+01,2.063279329792504768e+01,1.882161169529645974e+02
2.221914534262008800e+01,1.311064714907380413e+01,6.634148392168802388e+01,2.054786892923817376e+01,1.884961812497523681e+02
2.231542472439312519e+01,1.308450634897276643e+01,6.645181411182238662e+01,2.046367953920484339e+01,1.887743900627032758e+02
2.241167220610524780e+01,1.305841160821479541e+01,6.656137313720647342e+01,2.038021525457873651e+01,1.890507634238249750e+02
2.250788766787773199e+01,1.303236396331991465e+01,6.667016965404903317e+01,2.029746638263103620e+01,1.893253210598188048e+02
2.260407099009217546e+01,1.300636441256024867e+01,6.677821218045897922e+01,2.021542340698077211e+01,1.895980823982232835e+02
2.270022205339123289e+01,1.298041391711408643e+01,6.688550909934488686e+01,2.013407698354102493e+01,1.898690665733934111e+02
2.279634073867929445e+01,1.295451340218350644e+01,6.699206866123874704e+01,2.005341793657774829e+01,1.901382924323346231e+02
2.289242692712320704e+01,1.292866375807650314e+01,6.709789898704673305e+01,1.997343725487676025e+01,1.904057785403899743e+02
