# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
8.783461450416796268e+00,1.584967029201193078e+01,3.470954757545305114e+01,4.944078213253501985e+01,3.461796471071618271e+02
8.882876766222377540e+00,1.589555496246486754e+01,3.521336253679196204e+01,4.889108250074317397e+01,3.485200196981970748e+02
8.982278685339849744e+00,1.593823629163653699e+01,3.570729785359257846e+01,4.835446585477087922e+01,3.508276445909061181e+02
9.081667060915158629e+00,1.597785239293627590e+01,3.619168268833315949e+01,4.783046491873055572e+01,3.531032746897427614e+02
9.181041746215761634e+00,1.601453482010311546e+01,3.666683110959434089e+01,4.731863407030254365e+01,3.553476408247674954e+02
9.280402594631913971e+00,1.604840892037263700e+01,3.713304294552719398e+01,4.681854813410015481e+01,3.575614523656293500e+02
9.379749459677913848e+00,1.607959416657364926e+01,3.759060458128369930e+01,4.632980125214265854e+01,3.597453978371659105e+02
9.479082194993370791e+00,1.610820446949757923e+01,3.803978970452421038e+01,4.585200582597821750e+01,3.619001455330569570e+02
9.578400654344461529e+00,1.613434847179625820e+01,3.848086000278676266e+01,4.538479152541698625e+01,3.640263441247370224e+02
9.677704691625187650e+00,1.615812982458374947e+01,3.891406581620339011e+01,4.492780435921285687e+01,3.661246232631304451e+02
9.776994160858622607e+00,1.617964744783970943e+01,3.933964674877368850e+01,4.448070580338660562e+01,3.681955941713034690e+02
9.876268916198162273e+00,1.619899577564068593e+01,3.975783224115271253e+01,4.404317198320660509e+01,3.702398502264634317e+02
9.975528811928775497e+00,1.621626498717839837e+01,4.016884210768142793e+01,4.361489290514017370e+01,3.722579675300385134e+02
1.007477370246824044e+01,1.623154122445975744e+01,4.057288704017387460e+01,4.319557173536637862e+01,3.742505054648876239e+02
1.017400344236839516e+01,1.624490679752610589e+01,4.097016908078278163e+01,4.278492412169111958e+01,3.762180072388845815e+02
1.027321788631636146e+01,1.625644037797196617e+01,4.136088206608815199e+01,4.238267755593989250e+01,3.781610004143173569e+02
1.037241688913579019e+01,1.626621718149355544e+01,4.174521204438557476e+01,4.198857077412087335e+01,3.800799974227595612e+02
1.047160030578808509e+01,1.627430914014774999e+01,4.212333766800787771e+01,4.160235319184435809e+01,3.819754960651404758e+02
1.057076799137364453e+01,1.628078506495842959e+01,4.249543056237020977e+01,4.122378437267136064e+01,3.838479799969210262e+02
1.066991980113306226e+01,1.628571079946458511e+01,4.286165567330422022e+01,4.085263352723119823e+01,3.856979191983493251e+02
1.076905559044837979e+01,1.628914936476513375e+01,4.322217159413248311e+01,4.048867904110238669e+01,3.875257704298666113e+02
1.086817521484427651e+01,1.629116109657993050e+01,4.357713087382298056e+01,4.013170802959709960e+01,3.893319776727781800e+02
1.096727852998931141e+01,1.629180377481120701e+01,4.392668030747017127e+01,3.978151591771861462e+01,3.911169725554373144e+02
1.106636539169711675e+01,1.629113274605890638e+01,4.427096121025444830e+01,3.943790604368665242e+01,3.928811747651041060e+02
1.116543565592761844e+01,1.628920103951394438e+01,4.461010967595085219e+01,3.910068928453519277e+01,3.946249924458280134e+02
1.126448917878823330e+01,1.628605947662476083e+01,4.494425682097914176e+01,3.876968370239609385e+01,3.963488225826134794e+02
1.136352581653508942e+01,1.628175677490859385e+01,4.527352901491896375e+01,3.844471421017244239e+01,3.980530513722189312e+02
1.146254542557419498e+01,1.627633964625330165e+01,4.559804809834563599e+01,3.812561225540105880e+01,3.997380545809270984e+02
1.156154786246267641e+01,1.626985289003475899e+01,4.591793158878363101e+01,3.781221552118160645e+01,4.014041978896613045e+02
1.166053298390993120e+01,1.626233948135304885e+01,4.623329287551873534e+01,3.750436764312821225e+01,4.030518372267891323e+02
1.175950064677884832e+01,1.625384065467186190e+01,4.654424140395826015e+01,3.720191794136987085e+01,4.046813190890140959e+02
1.185845070808697876e+01,1.624439598312743627e+01,4.685088285018095178e+01,3.690472116669161551e+01,4.062929808507105918e+02
1.195738302500772221e+01,1.623404345375642421e+01,4.715331928627495728e+01,3.661263725996860785e+01,4.078871510620869572e+02
1.205629745487150828e+01,1.622281953887633676e+01,4.745164933702042731e+01,3.632553112410323592e+01,4.094641497365467444e+02
1.215519385516697248e+01,1.621075926383784704e+01,4.774596832843764105e+01,3.604327240772452257e+01,4.110242886276136005e+02
1.225407208354212685e+01,1.619789627135435239e+01,4.803636842868350953e+01,3.576573529996213807e+01,4.125678714957917919e+02
1.235293199780553763e+01,1.618426288260161527e+01,4.832293878175141799e+01,3.549279833564696673e+01,4.140951943656986032e+02
1.245177345592747642e+01,1.616989015526824147e+01,4.860576563439431652e+01,3.522434421033744201e+01,4.156065457738449709e+02
1.255059631604109782e+01,1.615480793872664123e+01,4.888493245666793996e+01,3.496025960460541171e+01,4.171022070073866530e+02
1.264940043644359058e+01,1.613904492648440225e+01,4.916052005646244538e+01,3.470043501705315236e+01,4.185824523341761392e+02
1.274818567559733395e+01,1.612262870606483034e+01,4.943260668836705918e+01,3.444476460556810338e+01,4.200475492244536326e+02
1.284695189213105238e+01,1.610558580645836813e+01,4.970126815719162039e+01,3.419314603635000793e+01,4.214977585644801934e+02
1.294569894484095762e+01,1.608794174327624305e+01,4.996657791644633306e+01,3.394548034027743455e+01,4.229333348624124369e+02
1.304442669269190347e+01,1.606972106173086701e+01,5.022860716206415077e+01,3.370167177620496801e+01,4.243545264467310290e+02
1.314313499481850833e+01,1.605094737756039436e+01,5.048742492162929807e+01,3.346162770081031113e+01,4.257615756574868442e+02
1.324182371052632057e+01,1.603164341600648868e+01,5.074309813936201863e+01,3.322525844463148559e+01,4.271547190306507673e+02
1.334049269929292691e+01,1.601183104894936093e+01,5.099569175709201119e+01,3.299247719395862077e+01,4.285341874758426002e+02
1.343914182076909114e+01,1.599153133029743223e+01,5.124526879143962788e+01,3.276319987826293101e+01,4.299002064476683813e+02
1.353777093477988558e+01,1.597076452972345173e+01,5.149189040741001122e+01,3.253734506286652106e+01,4.312529961109349870e+02
1.363637990132580491e+01,1.594955016483280197e+01,5.173561598859299693e+01,3.231483384657419577e+01,4.325927714999849627e+02
1.373496858058389058e+01,1.592790703184674150e+01,5.197650320415021241e+01,3.209558976400304431e+01,4.339197426723495141e+02
1.383353683290884284e+01,1.590585323487591118e+01,5.221460807275929739e+01,3.187953869236480031e+01,4.352341148569690858e+02
1.393208451883413623e+01,1.588340621385738238e+01,5.244998502367587889e+01,3.166660876246673695e+01,4.365360885971854259e+02
1.403061149907311567e+01,1.586058277122370797e+01,5.268268695506290555e+01,3.145673027371338293e+01,4.378258598887073845e+02
1.412911763452011371e+01,1.583739909736718943e+01,5.291276528973077120e+01,3.124983561290204293e+01,4.391036203127263207e+02
1.422760278625154307e+01,1.581387079496172632e+01,5.314027002841952196e+01,3.104585917661874461e+01,4.403695571644248616e+02
1.432606681552699257e+01,1.579001290219856379e+01,5.336524980075127189e+01,3.084473729705018030e+01,4.416238535769762166e+02
1.442450958379031789e+01,1.576583991499063764e+01,5.358775191396821924e+01,3.064640817104115200e+01,4.428666886412913755e+02
1.452293095267072864e+01,1.574136580819656928e+01,5.380782239957198243e+01,3.045081179223144829e+01,4.440982375216153173e+02
1.462133078398387909e+01,1.571660405591270226e+01,5.402550605796481165e+01,3.025788988612250208e+01,4.453186715671793650e+02
1.471970893973294281e+01,1.569156765087939220e+01,5.424084650119611695e+01,3.006758584792448374e+01,4.465281584200196789e+02
1.481806528210968033e+01,1.566626912304404939e+01,5.445388619390524099e+01,2.987984468305069896e+01,4.477268621191502120e+02
1.491639967349553331e+01,1.564072055732254896e+01,5.466466649255079346e+01,2.969461295012665403e+01,4.489149432011927843e+02
1.501471197646266909e+01,1.561493361059764773e+01,5.487322768300831655e+01,2.951183870639403750e+01,4.500925587976362863e+02
1.511300205377504824e+01,1.558891952799047154e+01,5.507960901661766684e+01,2.933147145539184919e+01,4.512598627288178932e+02
1.521126976838949929e+01,1.556268915844079004e+01,5.528384874475167265e+01,2.915346209680753020e+01,4.524170055947808464e+02
1.530951498345676676e+01,1.553625296962806779e+01,5.548598415197986355e+01,2.897776287839208109e+01,4.535641348631111214e+02
1.540773756232255565e+01,1.550962106226498882e+01,5.568605158789095100e+01,2.880432734984406196e+01,4.547013949538695101e+02
1.550593736852857951e+01,1.548280318379281972e+01,5.588408649764010505e+01,2.863311031856707345e+01,4.558289273217318396e+02
1.560411426581361738e+01,1.545580874150617667e+01,5.608012345127853848e+01,2.846406780721527241e+01,4.569468705354474309e+02
1.570226811811453338e+01,1.542864681513482772e+01,5.627419617192265378e+01,2.829715701294252383e+01,4.580553603547026000e+02
1.580039878956733723e+01,1.540132616890617889e+01,5.646633756281757854e+01,2.813233626827623723e+01,4.591545298044947003e+02
1.589850614450817368e+01,1.537385526311372885e+01,5.665657973334393915e+01,2.796956500354232844e+01,4.602445092471149906e+02
1.599659004747440605e+01,1.534624226521321333e+01,5.684495402401736897e+01,2.780880371076941415e+01,4.613254264518187711e+02
1.609465036320558085e+01,1.531849506046832943e+01,5.703149103052608382e+01,2.765001390900558320e+01,4.623974066622670307e+02
1.619268695664449353e+01,1.529062126216651230e+01,5.721622062684962629e+01,2.749315811098387385e+01,4.634605726618417521e+02
1.629069969293815845e+01,1.526262822142378006e+01,5.739917198750007543e+01,2.733819979107613918e+01,4.645150448368783600e+02
1.638868843743886927e+01,1.523452303659771090e+01,5.758037360892463852e+01,2.718510335447765058e+01,4.655609412379316723e+02
1.648665305570514406e+01,1.520631256232530859e+01,5.775985333010684997e+01,2.703383410756784855e+01,4.665983776391074684e+02
1.658459341350278393e+01,1.517800341820295706e+01,5.793763835240112314e+01,2.688435822939591446e+01,4.676274675955632461e+02
1.668250937680583235e+01,1.514960199712411182e+01,5.811375525863486047e+01,2.673664274424103482e+01,4.686483224992260830e+02
1.678040081179757337e+01,1.512111447328983260e+01,5.828823003150828441e+01,2.659065549520188654e+01,4.696610516327893379e+02
1.687826758487154066e+01,1.509254680990603248e+01,5.846108807132488749e+01,2.644636511876908713e+01,4.706657622220592998e+02
1.697610956263247317e+01,1.506390476658198097e+01,5.863235421307801687e+01,2.630374102033999861e+01,4.716625594867158497e+02
1.707392661189731342e+01,1.503519390644226306e+01,5.880205274292349316e+01,2.616275335063423313e+01,4.726515466895175450e+02
1.717171859969616676e+01,1.500641960296441546e+01,5.897020741406262800e+01,2.602337298297294765e+01,4.736328251840416783e+02
1.726948539327328902e+01,1.497758704655493034e+01,5.913684146206160364e+01,2.588557149138346958e+01,4.746064944609814802e+02
1.736722686008803862e+01,1.494870125087390811e+01,5.930197761962941172e+01,2.574932112949667840e+01,4.755726521930625950e+02
1.746494286781583938e+01,1.491976705891920396e+01,5.946563813087821870e+01,2.561459481020257201e+01,4.765313942786270331e+02
1.756263328434915749e+01,1.489078914888077776e+01,5.962784476508612386e+01,2.548136608603310194e+01,4.774828148839399091e+02
1.766029797779842170e+01,1.486177203977411310e+01,5.978861882998439370e+01,2.534960913024148965e+01,4.784270064842361307e+02
1.775793681649299316e+01,1.483272009686265136e+01,5.994798118458620451e+01,2.521929871855113703e+01,4.793640599035865080e+02
1.785554966898209628e+01,1.480363753687757011e+01,6.010595225157805288e+01,2.509041021154437345e+01,4.802940643535877143e+02
1.795313640403578148e+01,1.477452843304361352e+01,6.026255202928945209e+01,2.496291953766693439e+01,4.812171074709488039e+02
1.805069689064582761e+01,1.474539671991876233e+01,6.041780010325861383e+01,2.483680317682263095e+01,4.821332753539851979e+02
1.814823099802668338e+01,1.471624619805557721e+01,6.057171565741034414e+01,2.471203814453408043e+01,4.830426525980734596e+02
1.824573859561641953e+01,1.468708053849142026e+01,6.072431748486085468e+01,2.458860197664772684e+01,4.839453223301010212e+02
1.834321955307760277e+01,1.465790328707448431e+01,6.087562399836479443e+01,2.446647271456071948e+01,4.848413662419305297e+02
1.844067374029825146e+01,1.462871786863220436e+01,6.102565324041852080e+01,2.434562889094927129e+01,4.857308646229238889e+02
1.853810102739272025e+01,1.459952759098903030e+01,6.117442289303131986e+01,2.422604951597964984e+01,4.866138963915698810e+02
1.863550128470263090e+01,1.457033564883856158e+01,6.132195028718072649e+01,2.410771406398071903e+01,4.874905391262024068e+02
1.873287438279774619e+01,1.454114512747681154e+01,6.146825241196004441e+01,2.399060246056314227e+01,4.883608690948893241e+02
1.883022019247690437e+01,1.451195900640157355e+01,6.161334592343345662e+01,2.387469507016495385e+01,4.892249612844936451e+02
1.892753858476886819e+01,1.448278016278347025e+01,6.175724715320723845e+01,2.375997268400929485e+01,4.900828894289188042e+02
1.902482943093325574e+01,1.445361137481357439e+01,6.189997211672899624e+01,2.364641650845742760e+01,4.909347260366114938e+02
1.912209260246140019e+01,1.442445532493278293e+01,6.204153652132534802e+01,2.353400815374187616e+01,4.917805424172842095e+02
1.921932797107723090e+01,1.439531460294703535e+01,6.218195577398631002e+01,2.342272962306665818e+01,4.926204087079500482e+02
1.931653540873815800e+01,1.436619170903329135e+01,6.232124498890786413e+01,2.331256330205885163e+01,4.934543938982286591e+02
1.941371478763591796e+01,1.433708905664020072e+01,6.245941899480036597e+01,2.320349194855945285e+01,4.942825658549846253e+02
1.951086598019748664e+01,1.430800897528799176e+01,6.259649234197092227e+01,2.309549868274109485e+01,4.951049913463191956e+02
1.960798885908587152e+01,1.427895371327078067e+01,6.273247930918935822e+01,2.298856697753984690e+01,4.959217360649126931e+02
1.970508329720103546e+01,1.424992544026545893e+01,6.286739391034491575e+01,2.288268064938961643e+01,4.967328646507606891e+02
1.980214916768070310e+01,1.422092624985093146e+01,6.300124990090066746e+01,2.277782384924839931e+01,4.975384407133032028e+02
1.989918634390121710e+01,1.419195816194042870e+01,6.313406078415415834e+01,2.267398105390540053e+01,4.983385268529916061e+02
1.999619469947839079e+01,1.416302312513102457e+01,6.326583981730986750e+01,2.257113705755910971e+01,4.991331846822871512e+02
2.009317410826832884e+01,1.413412301897266588e+01,6.339660001737144057e+01,2.246927696365590066e+01,4.999224748461140280e+02
2.019012444436827991e+01,1.410525965616043820e+01,6.352635416685880188e+01,2.236838617698076348e+01,5.007064570417874734e+02
2.028704558211743603e+01,1.407643478465225506e+01,6.365511481935740790e+01,2.226845039599033527e+01,5.014851900384435908e+02
2.038393739609776389e+01,1.404765008971553897e+01,6.378289430490458045e+01,2.216945560537989479e+01,5.022587316959558734e+02
2.048079976113485046e+01,1.401890719590475065e+01,6.390970473521928596e+01,2.207138806887595450e+01,5.030271389833914668e+02
2.057763255229867028e+01,1.399020766897294799e+01,6.403555800878027071e+01,2.197423432224678663e+01,5.037904679969872745e+02
2.067443564490443109e+01,1.396155301771911361e+01,6.416046581575810137e+01,2.187798116652277969e+01,5.045487739776818330e+02
2.077120891451333762e+01,1.393294469577451622e+01,6.428443964280587863e+01,2.178261566141960870e+01,5.053021113282111969e+02
2.086795223693344070e+01,1.390438410332949992e+01,6.440749077771334896e+01,2.168812511895714579e+01,5.060505336297765098e+02
2.096466548822037979e+01,1.387587258880325614e+01,6.452963031392968674e+01,2.159449709726705890e+01,5.067940936583018470e+02
2.106134854467820716e+01,1.384741145045867405e+01,6.465086915495814424e+01,2.150171939458317993e+01,5.075328434002893232e+02
2.115800128286014825e+01,1.381900193796388798e+01,6.477121801862838879e+01,2.140978004340771790e+01,5.082668340682908479e+02
2.125462357956937964e+01,1.379064525390331575e+01,6.489068744124870136e+01,2.131866730484797756e+01,5.089961161160004508e+02
2.135121531185984267e+01,1.376234255523860739e+01,6.500928778164424671e+01,2.122836966311714946e+01,5.097207392529798540e+02
2.144777635703695040e+01,1.373409495472265895e+01,6.512702922508344727e+01,2.113887582019388844e+01,5.104407524590212120e+02
2.154430659265839409e+01,1.370590352226752628e+01,6.524392178709625512e+01,2.105017469063622571e+01,5.111562039981940870e+02
2.164080589653488929e+01,1.367776928626821231e+01,6.535997531718921039e+01,2.096225539654257375e+01,5.118671414325114597e+02
2.173727414673093605e+01,1.364969323488365838e+01,6.547519950245920484e+01,2.087510726265713501e+01,5.125736116353117495e+02
2.183371122156555089e+01,1.362167631727679584e+01,6.558960387110943202e+01,2.078871981161375970e+01,5.132756608042983544e+02
2.193011699961301986e+01,1.359371944481478067e+01,6.570319779587130427e+01,2.070308275931390796e+01,5.139733344742845702e+02
2.202649135970365890e+01,1.356582349223074502e+01,6.581599049733493700e+01,2.061818601043431087e+01,5.146666775296380365e+02
2.212283418092450660e+01,1.353798929874877111e+01,6.592799104719151160e+01,2.053401965405969776e+01,5.153557342164219790e+02
2.221914534262008800e+01,1.351021766917305733e+01,6.603920837138863931e+01,2.045057395943831580e+01,5.160405481542819643e+02
2.231542472439312519e+01,1.348250937494258395e+01,6.614965125320443917e+01,2.036783937185296267e+01,5.167211623480235403e+02
2.241167220610524780e+01,1.345486515515256443e+01,6.625932833624010243e+01,2.028580650860733314e+01,5.173976191989497693e+02
2.250788766787773199e+01,1.342728571754369682e+01,6.636824812733456724e+01,2.020446615512173238e+01,5.180699605159245493e+02
2.260407099009217546e+01,1.339977173946020628e+01,6.647641899940461485e+01,2.012380926113517177e+01,5.187382275261917357e+02
2.270022205339123289e+01,1.337232386877822776e+01,6.658384919421045822e+01,2.004382693701131402e+01,5.194024608859484715e+02
2.279634073867929445e+01,1.334494272480489840e+01,6.669054682505179699e+01,1.996451045014330106e+01,5.200627006906651104e+02
2.289242692712320704e+01,1.331762889914963388e+01,6.679651987939401181e+01,1.988585122145637030e+01,5.207189864851943639e+02
