# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
6.393858692232106122e+00,1.237357461907654610e+01,1.801904071815684105e+01,6.960738466276660574e+01,2.009466723512179271e+02
6.493551178853365968e+00,1.259535578288759972e+01,1.894881372599046898e+01,6.845583049112194374e+01,2.040337572842896918e+02
6.593233826403512410e+00,1.280543256549185926e+01,1.985058036257872516e+01,6.734398707192940492e+01,2.070580240105399525e+02
6.692906485498384406e+00,1.300441633631302629e+01,2.072570637029003393e+01,6.626987729339693090e+01,2.100214265593152163e+02
6.792569006844207280e+00,1.319288204461068759e+01,2.157547078322497214e+01,6.523164717216432962e+01,2.129258579341849043e+02
6.892221241238922325e+00,1.337137060755657636e+01,2.240107241104575664e+01,6.422755698139765457e+01,2.157731497086790000e+02
6.991863039573508409e+00,1.354039113858771159e+01,2.320363578445711639e+01,6.325597307695516491e+01,2.185650721474097793e+02
7.091494252833295597e+00,1.370042302518284494e+01,2.398421660957555801e+01,6.231536036524160238e+01,2.213033347481247972e+02
7.191114732099286755e+00,1.385191786512656265e+01,2.474380677431019393e+01,6.140427536056323277e+01,2.239895871175471882e+02
7.290724328549469391e+00,1.399530127012116054e+01,2.548333894607732120e+01,6.052135978380152181e+01,2.266254201084907436e+02
7.390322893460136378e+00,1.413097454531736830e+01,2.620369079666921408e+01,5.966533465801339986e+01,2.292123671580166331e+02
7.489910278207176475e+00,1.425931625298555439e+01,2.690568888688407156e+01,5.883499486013037227e+01,2.317519057767005677e+02
7.589486334267411038e+00,1.438068366816177068e+01,2.759011224058354372e+01,5.802920409125469092e+01,2.342454591478027623e+02
7.689050913219872108e+00,1.449541413369307641e+01,2.825769563515868654e+01,5.724689023114824238e+01,2.366943978023825821e+02
7.788603866747125792e+00,1.460382632168795425e+01,2.890913263293672486e+01,5.648704104537532089e+01,2.391000413425502416e+02
7.888145046636561020e+00,1.470622140795695998e+01,2.954507837583189556e+01,5.574870021621114802e+01,2.414636601901373751e+02
7.987674304781701373e+00,1.480288416561557341e+01,3.016615216351940632e+01,5.503096367086502028e+01,2.437864773423820850e+02
8.087191493183485846e+00,1.489408398361995367e+01,3.077293983356871721e+01,5.433297618281132912e+01,2.460696701197974789e+02
8.186696463951571801e+00,1.498007581561694757e+01,3.136599596030401216e+01,5.365392822407903850e+01,2.483143718943923375e+02
